financial_transaction_key,transaction_id,date_key,account_key,location_key,transaction_type,transaction_category,transaction_amount
127400,FIN-127400,20230714,502,89,Revenue,Sales Revenue,24113.63
127401,FIN-127401,20201124,682,67,Expense,Payroll,2187.31
127402,FIN-127402,20211128,46,86,Expense,Payroll,3870.6
127403,FIN-127403,20240610,784,99,Expense,Payroll,1694.31
127404,FIN-127404,20220101,291,98,Expense,Utilities,470.63
127405,FIN-127405,20200801,502,95,Expense,Operating Expense,3732.3
127406,FIN-127406,20250612,959,15,Cost,Materials,1949.44
127407,FIN-127407,20220909,804,86,Cost,Maintenance,4401.13
127408,FIN-127408,20200501,885,62,Revenue,Sales Revenue,11091.34
127409,FIN-127409,20250112,30,84,Cost,Materials,5119.41
127410,FIN-127410,20191004,781,25,Revenue,Sales Revenue,5299.94
127411,FIN-127411,20190214,883,2,Revenue,Sales Revenue,1757.05
127412,FIN-127412,20250415,273,44,Revenue,Sales Revenue,16749.8
127413,FIN-127413,20210426,420,43,Revenue,Sales Revenue,2509.93
127414,FIN-127414,20230414,791,5,Cost,Maintenance,721.47
127415,FIN-127415,20220128,237,69,Revenue,Sales Revenue,14855.26
127416,FIN-127416,20191208,310,58,Revenue,Sales Revenue,9475.03
127417,FIN-127417,20200308,926,19,Revenue,Sales Revenue,6563.51
127418,FIN-127418,20251129,61,39,Revenue,Sales Revenue,4433.42
127419,FIN-127419,20200408,358,9,Cost,Maintenance,919.16
127420,FIN-127420,20220713,208,72,Revenue,Sales Revenue,5201.08
127421,FIN-127421,20220928,367,2,Expense,Operating Expense,1782.62
127422,FIN-127422,20240124,79,34,Revenue,Sales Revenue,2512.26
127423,FIN-127423,20200628,87,96,Cost,Maintenance,4185.97
127424,FIN-127424,20210325,801,7,Revenue,Sales Revenue,15646.92
127425,FIN-127425,20190404,348,79,Revenue,Sales Revenue,5042.64
127426,FIN-127426,20250915,507,34,Expense,Payroll,2119.89
127427,FIN-127427,20210928,932,66,Revenue,Sales Revenue,1461.61
127428,FIN-127428,20191108,417,52,Cost,Materials,1379.83
127429,FIN-127429,20220916,974,84,Expense,Payroll,3005.78
127430,FIN-127430,20190321,824,33,Expense,Utilities,1454.96
127431,FIN-127431,20241019,188,44,Cost,Materials,22346.57
127432,FIN-127432,20220912,187,100,Expense,Operating Expense,2254.68
127433,FIN-127433,20240617,378,58,Cost,Materials,3602.31
127434,FIN-127434,20230827,200,79,Revenue,Sales Revenue,4453.72
127435,FIN-127435,20211116,18,77,Expense,Payroll,2705.24
127436,FIN-127436,20191015,678,14,Expense,Utilities,1132.12
127437,FIN-127437,20230928,143,97,Revenue,Sales Revenue,6155.4
127438,FIN-127438,20230219,459,31,Expense,Payroll,2592.58
127439,FIN-127439,20250619,98,53,Cost,Maintenance,1997.69
127440,FIN-127440,20200806,956,17,Expense,Operating Expense,2284.9
127441,FIN-127441,20200415,513,8,Revenue,Sales Revenue,2259.86
127442,FIN-127442,20190825,270,69,Expense,Operating Expense,1364.92
127443,FIN-127443,20250321,690,6,Revenue,Sales Revenue,3433.14
127444,FIN-127444,20230129,276,94,Expense,Operating Expense,1577.8
127445,FIN-127445,20200519,393,13,Expense,Utilities,1938.39
127446,FIN-127446,20230330,974,18,Revenue,Sales Revenue,1641.79
127447,FIN-127447,20210611,279,15,Expense,Utilities,1671.57
127448,FIN-127448,20200428,299,14,Cost,Materials,736.02
127449,FIN-127449,20210109,432,2,Cost,Materials,8149.98
127450,FIN-127450,20211230,4,7,Revenue,Sales Revenue,12388.9
127451,FIN-127451,20190329,658,26,Expense,Operating Expense,1971.38
127452,FIN-127452,20200713,540,40,Expense,Utilities,1889.37
127453,FIN-127453,20240515,551,51,Expense,Utilities,4917.77
127454,FIN-127454,20210720,786,17,Revenue,Sales Revenue,3524.92
127455,FIN-127455,20191221,913,15,Revenue,Sales Revenue,591.5
127456,FIN-127456,20240721,903,21,Expense,Operating Expense,2767.86
127457,FIN-127457,20250626,940,29,Cost,Maintenance,5463.52
127458,FIN-127458,20220530,377,47,Cost,Maintenance,4177.23
127459,FIN-127459,20241025,225,57,Expense,Payroll,860.71
127460,FIN-127460,20220901,332,67,Expense,Utilities,1774.49
127461,FIN-127461,20240615,267,73,Revenue,Sales Revenue,1597.42
127462,FIN-127462,20190301,334,41,Revenue,Sales Revenue,2543.44
127463,FIN-127463,20230726,600,36,Expense,Operating Expense,1673.96
127464,FIN-127464,20250512,340,66,Revenue,Sales Revenue,8106.72
127465,FIN-127465,20251122,633,13,Expense,Payroll,668.99
127466,FIN-127466,20191122,775,85,Expense,Utilities,481.08
127467,FIN-127467,20191020,979,10,Expense,Payroll,4630.14
127468,FIN-127468,20240707,446,74,Revenue,Sales Revenue,5543.79
127469,FIN-127469,20240117,454,53,Cost,Materials,2080.05
127470,FIN-127470,20211126,455,5,Revenue,Sales Revenue,5391.69
127471,FIN-127471,20200523,75,84,Expense,Payroll,968.29
127472,FIN-127472,20190224,349,2,Expense,Payroll,514.86
127473,FIN-127473,20190703,453,70,Expense,Payroll,3808.51
127474,FIN-127474,20250618,494,36,Expense,Payroll,1861.26
127475,FIN-127475,20220816,739,81,Cost,Materials,17121.58
127476,FIN-127476,20230307,125,86,Cost,Maintenance,9297.76
127477,FIN-127477,20211023,772,56,Revenue,Sales Revenue,1027.35
127478,FIN-127478,20250109,543,28,Revenue,Sales Revenue,10383.87
127479,FIN-127479,20220402,491,25,Cost,Maintenance,645.68
127480,FIN-127480,20240221,640,65,Expense,Payroll,1686.64
127481,FIN-127481,20241030,862,70,Expense,Utilities,1552.03
127482,FIN-127482,20190810,1,97,Revenue,Sales Revenue,7905.66
127483,FIN-127483,20251026,714,45,Cost,Materials,2953.22
127484,FIN-127484,20201007,669,26,Revenue,Sales Revenue,2759.13
127485,FIN-127485,20251125,443,39,Expense,Utilities,1929.67
127486,FIN-127486,20251203,746,47,Expense,Utilities,17600.0
127487,FIN-127487,20190613,698,93,Revenue,Sales Revenue,13456.07
127488,FIN-127488,20201023,174,80,Revenue,Sales Revenue,1214.28
127489,FIN-127489,20190115,379,68,Expense,Payroll,3429.36
127490,FIN-127490,20210621,527,97,Revenue,Sales Revenue,852.11
127491,FIN-127491,20231110,706,54,Cost,Maintenance,3490.04
127492,FIN-127492,20231101,664,56,Revenue,Sales Revenue,2149.41
127493,FIN-127493,20230302,816,85,Cost,Maintenance,3261.84
127494,FIN-127494,20230623,397,56,Expense,Utilities,1599.49
127495,FIN-127495,20250127,360,31,Cost,Maintenance,6222.63
127496,FIN-127496,20220208,990,60,Cost,Materials,2674.82
127497,FIN-127497,20251204,629,82,Revenue,Sales Revenue,6175.12
127498,FIN-127498,20250316,935,25,Cost,Materials,3697.25
127499,FIN-127499,20220525,879,2,Revenue,Sales Revenue,1483.7
127500,FIN-127500,20240908,673,42,Cost,Materials,3802.62
127501,FIN-127501,20231007,489,52,Expense,Payroll,2094.35
127502,FIN-127502,20211005,186,65,Revenue,Sales Revenue,3968.5
127503,FIN-127503,20251014,869,50,Expense,Utilities,16078.15
127504,FIN-127504,20211206,273,71,Revenue,Sales Revenue,1471.42
127505,FIN-127505,20190923,436,88,Revenue,Sales Revenue,1479.5
127506,FIN-127506,20191001,931,46,Revenue,Sales Revenue,1009.6
127507,FIN-127507,20200102,274,7,Expense,Operating Expense,3145.47
127508,FIN-127508,20200924,978,62,Cost,Materials,1532.2
127509,FIN-127509,20250820,427,53,Revenue,Sales Revenue,5961.08
127510,FIN-127510,20230703,664,67,Revenue,Sales Revenue,5357.06
127511,FIN-127511,20201219,499,40,Cost,Maintenance,1173.14
127512,FIN-127512,20211102,25,47,Expense,Payroll,1077.8
127513,FIN-127513,20250304,744,58,Cost,Materials,1383.82
127514,FIN-127514,20250405,466,68,Cost,Maintenance,3160.92
127515,FIN-127515,20230722,690,51,Revenue,Sales Revenue,1080.8
127516,FIN-127516,20220323,401,49,Revenue,Sales Revenue,4433.8
127517,FIN-127517,20250407,77,52,Expense,Utilities,3064.09
127518,FIN-127518,20210821,586,30,Expense,Utilities,4546.06
127519,FIN-127519,20240129,793,39,Revenue,Sales Revenue,5339.38
127520,FIN-127520,20211215,210,27,Revenue,Sales Revenue,1390.6
127521,FIN-127521,20190408,582,78,Expense,Payroll,10980.88
127522,FIN-127522,20230920,245,58,Revenue,Sales Revenue,1854.68
127523,FIN-127523,20240608,994,64,Revenue,Sales Revenue,4337.96
127524,FIN-127524,20240326,585,23,Expense,Utilities,1576.26
127525,FIN-127525,20230128,734,35,Expense,Utilities,1495.37
127526,FIN-127526,20231018,151,63,Cost,Maintenance,1152.68
127527,FIN-127527,20230331,149,44,Revenue,Sales Revenue,2500.98
127528,FIN-127528,20240827,249,47,Revenue,Sales Revenue,17274.51
127529,FIN-127529,20191031,859,11,Expense,Utilities,979.41
127530,FIN-127530,20250502,466,44,Revenue,Sales Revenue,7759.54
127531,FIN-127531,20190606,504,17,Cost,Materials,2426.8
127532,FIN-127532,20221208,34,1,Revenue,Sales Revenue,2891.41
127533,FIN-127533,20191006,315,13,Cost,Materials,3926.12
127534,FIN-127534,20210306,12,94,Expense,Payroll,1203.82
127535,FIN-127535,20240816,140,49,Revenue,Sales Revenue,5406.08
127536,FIN-127536,20201119,870,60,Revenue,Sales Revenue,362.14
127537,FIN-127537,20250210,548,70,Cost,Materials,8130.6
127538,FIN-127538,20250611,756,17,Expense,Operating Expense,1569.15
127539,FIN-127539,20191026,876,42,Revenue,Sales Revenue,2678.79
127540,FIN-127540,20251003,608,18,Expense,Payroll,4290.16
127541,FIN-127541,20251127,486,73,Expense,Utilities,10229.82
127542,FIN-127542,20241001,830,58,Expense,Payroll,6387.58
127543,FIN-127543,20190114,405,41,Expense,Operating Expense,2136.96
127544,FIN-127544,20250402,574,20,Cost,Maintenance,1494.05
127545,FIN-127545,20220610,997,95,Revenue,Sales Revenue,5942.93
127546,FIN-127546,20230509,839,59,Expense,Utilities,1777.67
127547,FIN-127547,20201019,73,85,Expense,Utilities,946.5
127548,FIN-127548,20240116,866,8,Cost,Materials,2834.95
127549,FIN-127549,20240810,326,97,Expense,Utilities,8478.39
127550,FIN-127550,20221025,840,54,Expense,Operating Expense,1009.6
127551,FIN-127551,20240209,571,62,Expense,Payroll,1667.9
127552,FIN-127552,20230602,675,72,Expense,Utilities,463.6
127553,FIN-127553,20250310,362,71,Revenue,Sales Revenue,2022.86
127554,FIN-127554,20210810,546,87,Revenue,Sales Revenue,2779.1
127555,FIN-127555,20200502,872,53,Cost,Maintenance,4634.73
127556,FIN-127556,20240727,700,97,Revenue,Sales Revenue,2515.26
127557,FIN-127557,20241204,255,25,Cost,Maintenance,1173.32
127558,FIN-127558,20230604,615,51,Cost,Materials,1749.41
127559,FIN-127559,20250717,60,26,Expense,Payroll,2303.82
127560,FIN-127560,20220211,670,46,Revenue,Sales Revenue,2954.49
127561,FIN-127561,20220420,18,100,Cost,Maintenance,1712.71
127562,FIN-127562,20190103,162,39,Expense,Operating Expense,496.82
127563,FIN-127563,20190414,217,97,Revenue,Sales Revenue,1732.25
127564,FIN-127564,20250515,488,52,Expense,Payroll,2793.63
127565,FIN-127565,20240122,796,26,Cost,Materials,6617.16
127566,FIN-127566,20240901,5,92,Cost,Materials,4197.73
127567,FIN-127567,20200413,426,13,Expense,Operating Expense,4661.31
127568,FIN-127568,20231101,67,34,Revenue,Sales Revenue,2630.28
127569,FIN-127569,20210423,572,22,Cost,Maintenance,2668.77
127570,FIN-127570,20230901,66,75,Expense,Utilities,2846.0
127571,FIN-127571,20240403,50,63,Revenue,Sales Revenue,7678.69
127572,FIN-127572,20210705,170,2,Cost,Maintenance,560.97
127573,FIN-127573,20210320,542,85,Expense,Operating Expense,1981.39
127574,FIN-127574,20200210,286,93,Cost,Materials,582.38
127575,FIN-127575,20210712,109,38,Expense,Payroll,1870.77
127576,FIN-127576,20220923,697,64,Cost,Materials,7985.04
127577,FIN-127577,20220310,926,96,Expense,Operating Expense,813.24
127578,FIN-127578,20240828,157,21,Cost,Maintenance,824.21
127579,FIN-127579,20231020,888,34,Cost,Materials,4812.82
127580,FIN-127580,20210730,561,38,Expense,Payroll,2412.03
127581,FIN-127581,20220709,933,37,Expense,Utilities,5193.0
127582,FIN-127582,20190304,482,52,Revenue,Sales Revenue,2744.59
127583,FIN-127583,20211018,67,55,Revenue,Sales Revenue,9085.33
127584,FIN-127584,20230503,951,33,Cost,Maintenance,12992.01
127585,FIN-127585,20190903,762,39,Revenue,Sales Revenue,9796.73
127586,FIN-127586,20251011,591,50,Expense,Utilities,1632.06
127587,FIN-127587,20201116,682,8,Expense,Operating Expense,1765.25
127588,FIN-127588,20210721,406,55,Revenue,Sales Revenue,3999.11
127589,FIN-127589,20210731,695,22,Revenue,Sales Revenue,36661.96
127590,FIN-127590,20230720,360,18,Cost,Maintenance,5174.56
127591,FIN-127591,20221227,334,37,Cost,Materials,6469.43
127592,FIN-127592,20220215,576,76,Cost,Materials,3063.58
127593,FIN-127593,20230202,36,22,Expense,Utilities,3508.22
127594,FIN-127594,20211006,717,97,Expense,Utilities,3683.66
127595,FIN-127595,20200715,750,70,Expense,Utilities,1948.69
127596,FIN-127596,20240516,438,45,Cost,Materials,3369.81
127597,FIN-127597,20240325,946,33,Revenue,Sales Revenue,5419.75
127598,FIN-127598,20231220,104,91,Expense,Payroll,3405.93
127599,FIN-127599,20251224,398,3,Cost,Maintenance,3320.49
127600,FIN-127600,20221025,37,91,Revenue,Sales Revenue,4221.41
127601,FIN-127601,20251204,358,49,Revenue,Sales Revenue,3217.42
127602,FIN-127602,20190623,796,91,Revenue,Sales Revenue,1778.57
127603,FIN-127603,20240406,580,48,Cost,Maintenance,6157.46
127604,FIN-127604,20211218,160,56,Cost,Materials,3175.53
127605,FIN-127605,20251118,510,97,Revenue,Sales Revenue,1131.78
127606,FIN-127606,20250516,970,35,Expense,Payroll,5077.16
127607,FIN-127607,20250418,793,84,Expense,Utilities,9556.85
127608,FIN-127608,20240920,581,13,Revenue,Sales Revenue,4379.63
127609,FIN-127609,20220131,329,45,Expense,Payroll,1130.28
127610,FIN-127610,20230713,221,9,Expense,Operating Expense,1482.49
127611,FIN-127611,20210420,92,42,Expense,Utilities,3242.21
127612,FIN-127612,20231122,351,48,Revenue,Sales Revenue,15653.59
127613,FIN-127613,20231022,638,78,Revenue,Sales Revenue,3963.7
127614,FIN-127614,20190912,284,72,Revenue,Sales Revenue,9510.25
127615,FIN-127615,20200605,747,95,Expense,Utilities,1893.24
127616,FIN-127616,20201224,309,20,Revenue,Sales Revenue,3564.32
127617,FIN-127617,20190117,734,22,Revenue,Sales Revenue,2013.46
127618,FIN-127618,20250515,903,79,Expense,Payroll,2264.36
127619,FIN-127619,20240920,995,76,Revenue,Sales Revenue,4614.29
127620,FIN-127620,20211013,66,51,Cost,Materials,2155.9
127621,FIN-127621,20200722,471,97,Expense,Utilities,422.06
127622,FIN-127622,20250317,913,32,Expense,Payroll,3032.47
127623,FIN-127623,20250906,791,94,Revenue,Sales Revenue,2907.88
127624,FIN-127624,20191225,360,85,Cost,Maintenance,1517.27
127625,FIN-127625,20230516,938,64,Revenue,Sales Revenue,4330.55
127626,FIN-127626,20241012,924,4,Expense,Utilities,11300.34
127627,FIN-127627,20230812,4,96,Cost,Materials,1164.64
127628,FIN-127628,20251224,687,4,Expense,Utilities,11687.41
127629,FIN-127629,20190425,986,11,Expense,Utilities,2090.91
127630,FIN-127630,20200817,191,88,Cost,Maintenance,4167.66
127631,FIN-127631,20190920,484,87,Revenue,Sales Revenue,4844.44
127632,FIN-127632,20200612,25,26,Expense,Payroll,3865.52
127633,FIN-127633,20190816,130,77,Revenue,Sales Revenue,3579.71
127634,FIN-127634,20250415,240,6,Expense,Operating Expense,2310.71
127635,FIN-127635,20221114,782,22,Revenue,Sales Revenue,3049.42
127636,FIN-127636,20251130,318,30,Cost,Materials,1684.3
127637,FIN-127637,20220114,17,2,Cost,Materials,4532.58
127638,FIN-127638,20201022,920,98,Cost,Materials,2035.07
127639,FIN-127639,20230704,538,33,Cost,Maintenance,3499.6
127640,FIN-127640,20210728,535,87,Cost,Materials,1346.83
127641,FIN-127641,20230115,655,12,Expense,Operating Expense,3919.11
127642,FIN-127642,20250408,568,98,Cost,Maintenance,5633.01
127643,FIN-127643,20200103,376,79,Expense,Payroll,500.68
127644,FIN-127644,20230113,841,37,Expense,Operating Expense,3593.25
127645,FIN-127645,20211002,68,66,Expense,Payroll,5220.76
127646,FIN-127646,20201103,438,42,Revenue,Sales Revenue,4766.25
127647,FIN-127647,20250408,174,70,Cost,Maintenance,2332.31
127648,FIN-127648,20241120,409,90,Expense,Utilities,1435.93
127649,FIN-127649,20200411,595,87,Revenue,Sales Revenue,1224.88
127650,FIN-127650,20211117,551,73,Cost,Materials,3075.8
127651,FIN-127651,20221101,808,51,Expense,Operating Expense,1414.08
127652,FIN-127652,20230822,845,77,Revenue,Sales Revenue,6915.89
127653,FIN-127653,20191117,837,79,Revenue,Sales Revenue,618.01
127654,FIN-127654,20221022,260,69,Cost,Materials,1227.67
127655,FIN-127655,20241028,46,71,Expense,Payroll,3744.75
127656,FIN-127656,20230604,288,18,Revenue,Sales Revenue,5201.75
127657,FIN-127657,20240711,126,39,Revenue,Sales Revenue,7394.64
127658,FIN-127658,20240430,394,21,Cost,Maintenance,4106.94
127659,FIN-127659,20250721,385,66,Revenue,Sales Revenue,6657.33
127660,FIN-127660,20190907,179,25,Expense,Operating Expense,4417.65
127661,FIN-127661,20250614,410,41,Expense,Utilities,1576.85
127662,FIN-127662,20250326,219,4,Revenue,Sales Revenue,7769.05
127663,FIN-127663,20250813,689,60,Revenue,Sales Revenue,11451.97
127664,FIN-127664,20220524,844,6,Revenue,Sales Revenue,4359.24
127665,FIN-127665,20240302,86,83,Expense,Operating Expense,2334.75
127666,FIN-127666,20230701,800,76,Revenue,Sales Revenue,3581.53
127667,FIN-127667,20250414,217,72,Expense,Payroll,1904.26
127668,FIN-127668,20220707,659,43,Revenue,Sales Revenue,2384.93
127669,FIN-127669,20191028,226,22,Cost,Maintenance,6305.19
127670,FIN-127670,20200716,661,41,Cost,Maintenance,2104.92
127671,FIN-127671,20220509,252,87,Revenue,Sales Revenue,3188.59
127672,FIN-127672,20240110,104,50,Cost,Maintenance,1219.17
127673,FIN-127673,20251212,93,34,Expense,Operating Expense,4617.05
127674,FIN-127674,20211122,695,26,Revenue,Sales Revenue,14419.35
127675,FIN-127675,20221027,650,85,Expense,Operating Expense,7621.76
127676,FIN-127676,20230526,977,94,Expense,Utilities,3681.94
127677,FIN-127677,20250919,797,19,Cost,Materials,1188.23
127678,FIN-127678,20201010,299,30,Expense,Payroll,319.58
127679,FIN-127679,20200428,733,41,Expense,Operating Expense,1872.33
127680,FIN-127680,20220114,542,83,Revenue,Sales Revenue,2063.72
127681,FIN-127681,20191028,820,21,Revenue,Sales Revenue,3068.18
127682,FIN-127682,20210116,983,22,Expense,Operating Expense,1750.67
127683,FIN-127683,20240421,900,87,Revenue,Sales Revenue,38996.31
127684,FIN-127684,20221117,710,43,Expense,Utilities,3029.39
127685,FIN-127685,20210621,643,8,Cost,Maintenance,5762.15
127686,FIN-127686,20230815,706,72,Revenue,Sales Revenue,15388.33
127687,FIN-127687,20230423,601,63,Expense,Utilities,2136.08
127688,FIN-127688,20230304,320,13,Expense,Operating Expense,2526.29
127689,FIN-127689,20250506,218,60,Expense,Utilities,880.61
127690,FIN-127690,20221024,648,51,Cost,Materials,3837.57
127691,FIN-127691,20231020,997,3,Expense,Operating Expense,15775.36
127692,FIN-127692,20230307,71,74,Revenue,Sales Revenue,6447.97
127693,FIN-127693,20251004,290,7,Cost,Materials,1839.48
127694,FIN-127694,20250306,915,39,Cost,Maintenance,2720.6
127695,FIN-127695,20190707,86,46,Cost,Materials,1277.51
127696,FIN-127696,20250622,610,48,Revenue,Sales Revenue,2285.91
127697,FIN-127697,20190612,815,61,Expense,Utilities,1564.75
127698,FIN-127698,20230812,730,35,Expense,Utilities,1511.91
127699,FIN-127699,20240520,838,34,Cost,Materials,1972.08
127700,FIN-127700,20220227,391,98,Revenue,Sales Revenue,6089.52
127701,FIN-127701,20231208,505,63,Revenue,Sales Revenue,4793.15
127702,FIN-127702,20230625,642,97,Expense,Operating Expense,2898.55
127703,FIN-127703,20250623,146,59,Cost,Materials,5212.27
127704,FIN-127704,20250830,855,18,Cost,Maintenance,633.36
127705,FIN-127705,20250530,127,66,Revenue,Sales Revenue,12998.89
127706,FIN-127706,20210910,965,37,Revenue,Sales Revenue,2019.01
127707,FIN-127707,20230221,131,5,Expense,Utilities,1376.01
127708,FIN-127708,20220317,542,72,Revenue,Sales Revenue,2464.22
127709,FIN-127709,20240404,254,73,Expense,Utilities,1219.57
127710,FIN-127710,20250520,283,38,Revenue,Sales Revenue,4224.06
127711,FIN-127711,20210104,232,39,Expense,Operating Expense,2400.89
127712,FIN-127712,20231015,485,7,Expense,Operating Expense,2304.98
127713,FIN-127713,20231014,98,55,Revenue,Sales Revenue,4616.35
127714,FIN-127714,20240908,604,71,Cost,Materials,8225.15
127715,FIN-127715,20210802,785,40,Cost,Materials,1198.57
127716,FIN-127716,20200514,250,46,Revenue,Sales Revenue,4459.87
127717,FIN-127717,20240605,708,51,Expense,Utilities,8775.0
127718,FIN-127718,20230831,560,99,Revenue,Sales Revenue,2156.77
127719,FIN-127719,20200410,179,72,Expense,Operating Expense,14962.2
127720,FIN-127720,20240911,8,17,Revenue,Sales Revenue,1709.04
127721,FIN-127721,20191025,369,43,Revenue,Sales Revenue,4109.87
