budget_key,budget_id,date_key,account_key,location_key,budget_category,budget_amount
9644,BUD-009644,20250425,184,35,Payroll,253097.26
9645,BUD-009645,20190225,721,6,Revenue,411543.29
9646,BUD-009646,20210318,944,5,Utilities,487372.9
9647,BUD-009647,20250514,349,10,Operations,399551.99
9648,BUD-009648,20221010,734,22,Operations,41333.59
9649,BUD-009649,20190313,775,68,Revenue,277874.58
9650,BUD-009650,20230122,975,54,Payroll,360399.4
9651,BUD-009651,20240516,494,44,Maintenance,149748.61
9652,BUD-009652,20231111,552,97,Maintenance,436422.07
9653,BUD-009653,20201124,514,10,Payroll,131593.51
9654,BUD-009654,20220928,267,63,Maintenance,414467.73
9655,BUD-009655,20190317,961,70,Unknown,265536.84
9656,BUD-009656,20200106,954,37,Operations,449228.79
9657,BUD-009657,20230830,299,14,Maintenance,294374.05
9658,BUD-009658,20220608,283,99,Operations,135380.71
9659,BUD-009659,20240326,339,63,Revenue,325862.37
9660,BUD-009660,20191111,291,80,Maintenance,244455.52
9661,BUD-009661,20240617,743,95,Payroll,58136.17
9662,BUD-009662,20201006,313,71,Revenue,140473.97
9663,BUD-009663,20210525,184,43,Utilities,427740.59
9664,BUD-009664,20220825,611,89,Utilities,21114.34
9665,BUD-009665,20220127,704,67,Maintenance,97639.86
9666,BUD-009666,20230306,395,34,Revenue,137846.55
9667,BUD-009667,20220804,972,86,Maintenance,402166.06
9668,BUD-009668,20250726,317,52,Payroll,31350.75
9669,BUD-009669,20200902,763,44,Operations,148510.07
9670,BUD-009670,20201128,721,83,Maintenance,492499.08
9671,BUD-009671,20220521,153,46,Revenue,165549.01
9672,BUD-009672,20211007,51,53,Maintenance,53773.32
9673,BUD-009673,20220925,258,5,Maintenance,493171.95
9674,BUD-009674,20201217,688,36,Revenue,312308.31
9675,BUD-009675,20210127,490,40,Maintenance,429497.94
9676,BUD-009676,20230522,99,73,Operations,105449.6
9677,BUD-009677,20210923,464,44,Payroll,490438.96
9678,BUD-009678,20250609,265,21,Operations,311532.46
9679,BUD-009679,20230919,74,76,Maintenance,150905.92
9680,BUD-009680,20210902,511,14,Operations,357595.28
9681,BUD-009681,20200531,241,60,Maintenance,298813.78
9682,BUD-009682,20190302,987,67,Maintenance,85921.75
9683,BUD-009683,20231026,583,26,Unknown,320601.71
9684,BUD-009684,20190310,995,7,Payroll,179438.42
9685,BUD-009685,20200908,469,70,Maintenance,135488.46
9686,BUD-009686,20250424,505,24,Payroll,28310.66
9687,BUD-009687,20250608,769,52,Payroll,402551.33
9688,BUD-009688,20210220,176,44,Payroll,19606.88
9689,BUD-009689,20211201,942,90,Operations,41974.82
9690,BUD-009690,20240607,523,65,Operations,353621.17
9691,BUD-009691,20190721,680,80,Payroll,45102.13
9692,BUD-009692,20190918,319,50,Utilities,317720.25
9693,BUD-009693,20251102,286,50,Utilities,455197.64
9694,BUD-009694,20210627,502,49,Revenue,229871.36
9695,BUD-009695,20240606,277,94,Revenue,334158.3
9696,BUD-009696,20221122,602,30,Revenue,342763.74
9697,BUD-009697,20190220,157,67,Payroll,287518.55
9698,BUD-009698,20231020,979,98,Payroll,107910.58
9699,BUD-009699,20211118,56,91,Payroll,312031.35
9700,BUD-009700,20190430,163,13,Payroll,313800.16
9701,BUD-009701,20200831,293,96,Utilities,279426.91
9702,BUD-009702,20220201,226,62,Revenue,328576.49
9703,BUD-009703,20190414,986,47,Utilities,36855.24
9704,BUD-009704,20191204,813,66,Maintenance,313243.77
9705,BUD-009705,20220820,225,29,Utilities,382970.05
9706,BUD-009706,20220906,603,25,Revenue,193985.59
9707,BUD-009707,20221018,997,99,Maintenance,251951.2
9708,BUD-009708,20201123,453,10,Maintenance,272595.8
9709,BUD-009709,20231208,864,43,Operations,241835.28
9710,BUD-009710,20250327,60,74,Payroll,445170.39
9711,BUD-009711,20210113,16,40,Utilities,494079.93
9712,BUD-009712,20200221,630,56,Maintenance,229716.4
9713,BUD-009713,20191014,923,38,Operations,126169.82
9714,BUD-009714,20240208,685,70,Operations,458323.18
9715,BUD-009715,20221009,506,19,Operations,146777.94
9716,BUD-009716,20240116,147,39,Operations,168487.34
9717,BUD-009717,20211229,716,46,Maintenance,339850.85
9718,BUD-009718,20211028,75,71,Maintenance,364092.61
9719,BUD-009719,20230425,592,3,Revenue,249691.64
9720,BUD-009720,20221005,698,87,Payroll,431990.74
9721,BUD-009721,20210521,180,58,Payroll,274657.79
9722,BUD-009722,20230515,186,98,Revenue,479233.42
9723,BUD-009723,20231120,764,37,Revenue,353664.5
9724,BUD-009724,20250607,87,50,Utilities,241223.07
9725,BUD-009725,20220303,298,33,Utilities,96201.22
9726,BUD-009726,20190602,613,73,Utilities,455126.99
9727,BUD-009727,20250107,798,94,Operations,288851.51
9728,BUD-009728,20190814,701,53,Operations,91454.41
9729,BUD-009729,20230112,687,22,Utilities,280099.83
9730,BUD-009730,20190618,248,56,Maintenance,374924.53
9731,BUD-009731,20220102,155,45,Utilities,230260.21
9732,BUD-009732,20200604,764,46,Operations,124352.02
9733,BUD-009733,20190209,343,28,Revenue,452633.2
9734,BUD-009734,20250302,864,72,Utilities,331978.34
9735,BUD-009735,20200127,851,51,Utilities,181637.94
9736,BUD-009736,20240613,534,8,Maintenance,499551.13
9737,BUD-009737,20200713,80,78,Operations,307171.56
9738,BUD-009738,20230121,421,5,Revenue,498294.71
9739,BUD-009739,20240808,956,88,Maintenance,343193.18
9740,BUD-009740,20220714,799,3,Utilities,18692.53
9741,BUD-009741,20210605,593,78,Operations,44412.82
9742,BUD-009742,20200915,637,71,Maintenance,89512.29
9743,BUD-009743,20240927,4,28,Payroll,103507.76
9744,BUD-009744,20200324,376,11,Utilities,430828.55
9745,BUD-009745,20190110,585,16,Payroll,120717.03
9746,BUD-009746,20221021,179,66,Maintenance,240030.59
9747,BUD-009747,20200830,390,44,Payroll,127489.14
9748,BUD-009748,20230719,249,36,Payroll,213001.17
9749,BUD-009749,20200810,680,40,Maintenance,243490.88
9750,BUD-009750,20230520,543,42,Revenue,46663.96
9751,BUD-009751,20231107,285,97,Utilities,70970.22
9752,BUD-009752,20240227,954,89,Revenue,279440.06
9753,BUD-009753,20231219,831,89,Revenue,137065.3
9754,BUD-009754,20241225,571,67,Payroll,34467.79
9755,BUD-009755,20240909,913,49,Maintenance,266231.2
9756,BUD-009756,20240703,966,11,Operations,136715.38
9757,BUD-009757,20210531,385,55,Payroll,279983.41
9758,BUD-009758,20240529,356,21,Operations,293355.23
9759,BUD-009759,20190824,291,29,Operations,268286.46
9760,BUD-009760,20230212,485,3,Maintenance,396379.12
9761,BUD-009761,20190806,799,20,Operations,437972.85
9762,BUD-009762,20201017,958,37,Payroll,158259.05
9763,BUD-009763,20200321,498,75,Revenue,415939.1
9764,BUD-009764,20240806,192,71,Payroll,322658.7
9765,BUD-009765,20240902,610,85,Operations,58504.14
9766,BUD-009766,20220821,286,64,Revenue,264931.03
9767,BUD-009767,20240718,641,16,Operations,47604.71
9768,BUD-009768,20211212,576,41,Revenue,390209.24
9769,BUD-009769,20220901,914,40,Maintenance,233103.38
9770,BUD-009770,20201114,168,96,Maintenance,445677.19
9771,BUD-009771,20201125,934,66,Utilities,228366.29
9772,BUD-009772,20190611,695,41,Operations,62813.42
9773,BUD-009773,20240619,358,92,Operations,160371.84
9774,BUD-009774,20191212,284,69,Revenue,419791.75
9775,BUD-009775,20211111,397,21,Maintenance,166257.07
9776,BUD-009776,20211207,748,74,Revenue,189622.57
9777,BUD-009777,20230829,944,74,Revenue,161017.9
9778,BUD-009778,20201002,406,11,Operations,28580.42
9779,BUD-009779,20220611,609,65,Maintenance,98769.05
9780,BUD-009780,20190203,877,74,Maintenance,127254.54
9781,BUD-009781,20250905,423,1,Operations,150687.41
9782,BUD-009782,20190913,603,88,Operations,217200.49
9783,BUD-009783,20210613,906,58,Maintenance,256712.63
9784,BUD-009784,20241116,911,24,Maintenance,459280.49
9785,BUD-009785,20210813,265,24,Utilities,314828.1
9786,BUD-009786,20190428,519,30,Maintenance,271603.26
9787,BUD-009787,20210419,154,50,Revenue,90765.21
9788,BUD-009788,20240106,520,71,Utilities,133205.63
9789,BUD-009789,20190111,224,63,Maintenance,153668.8
9790,BUD-009790,20240607,262,8,Revenue,184329.56
9791,BUD-009791,20200607,519,6,Payroll,39679.29
9792,BUD-009792,20250713,261,72,Revenue,396060.53
9793,BUD-009793,20190213,726,48,Operations,493093.51
9794,BUD-009794,20240415,361,27,Revenue,157487.1
9795,BUD-009795,20210207,881,77,Revenue,117925.26
9796,BUD-009796,20240703,752,99,Payroll,145452.03
9797,BUD-009797,20220710,675,88,Utilities,455939.0
9798,BUD-009798,20231001,958,20,Maintenance,111115.52
9799,BUD-009799,20251021,703,20,Payroll,449876.47
9800,BUD-009800,20240212,771,22,Utilities,224811.76
9801,BUD-009801,20210709,386,29,Operations,382596.98
9802,BUD-009802,20220826,292,2,Operations,34905.4
9803,BUD-009803,20210127,868,54,Operations,345153.88
9804,BUD-009804,20250501,574,94,Operations,174298.28
9805,BUD-009805,20241205,420,98,Payroll,19734.75
9806,BUD-009806,20230926,96,46,Payroll,402556.79
9807,BUD-009807,20220718,554,36,Operations,448935.89
9808,BUD-009808,20220701,897,31,Operations,448629.06
9809,BUD-009809,20250724,830,29,Utilities,174324.47
9810,BUD-009810,20240223,545,49,Payroll,476535.8
9811,BUD-009811,20220609,688,63,Operations,324935.73
9812,BUD-009812,20251204,603,20,Payroll,167420.72
9813,BUD-009813,20250629,463,11,Operations,371999.28
9814,BUD-009814,20220526,177,13,Payroll,197898.82
9815,BUD-009815,20200113,255,96,Maintenance,301506.08
9816,BUD-009816,20240117,483,25,Operations,96666.22
9817,BUD-009817,20191021,871,82,Revenue,230590.18
9818,BUD-009818,20250331,823,33,Utilities,254938.5
9819,BUD-009819,20210809,322,23,Revenue,32549.37
9820,BUD-009820,20250312,986,23,Revenue,261066.81
9821,BUD-009821,20210827,623,42,Payroll,415322.0
9822,BUD-009822,20231027,141,20,Maintenance,218353.06
9823,BUD-009823,20210201,878,36,Maintenance,325709.69
9824,BUD-009824,20200919,522,32,Utilities,472749.91
9825,BUD-009825,20220624,139,72,Utilities,484208.91
9826,BUD-009826,20250225,64,33,Maintenance,271887.38
9827,BUD-009827,20200907,25,21,Utilities,275744.17
9828,BUD-009828,20190926,487,34,Revenue,339948.36
9829,BUD-009829,20190618,982,99,Operations,181716.2
9830,BUD-009830,20220205,47,41,Maintenance,27111.92
9831,BUD-009831,20210703,79,52,Utilities,142471.82
9832,BUD-009832,20200222,927,24,Maintenance,141437.09
9833,BUD-009833,20191022,68,7,Revenue,213781.2
9834,BUD-009834,20240815,479,59,Payroll,428394.78
9835,BUD-009835,20240317,496,36,Operations,46419.9
9836,BUD-009836,20210630,28,11,Maintenance,86745.86
9837,BUD-009837,20250315,777,4,Maintenance,490565.44
9838,BUD-009838,20250207,445,41,Utilities,230300.2
9839,BUD-009839,20231129,466,7,Revenue,144445.89
9840,BUD-009840,20250913,34,33,Revenue,403956.08
9841,BUD-009841,20200118,591,43,Operations,218836.86
9842,BUD-009842,20201102,244,85,Revenue,486982.49
9843,BUD-009843,20200906,610,85,Maintenance,117736.39
9844,BUD-009844,20240318,193,36,Maintenance,49888.79
9845,BUD-009845,20230428,768,1,Operations,258296.71
9846,BUD-009846,20230105,357,58,Utilities,129214.18
9847,BUD-009847,20240827,382,2,Utilities,182140.38
9848,BUD-009848,20230122,475,58,Payroll,131294.9
9849,BUD-009849,20220228,337,44,Payroll,329230.21
9850,BUD-009850,20200827,21,91,Operations,484190.03
9851,BUD-009851,20191009,10,12,Operations,20851.36
9852,BUD-009852,20221016,899,4,Maintenance,168146.43
9853,BUD-009853,20210831,697,7,Operations,468086.41
9854,BUD-009854,20230916,671,4,Payroll,461809.53
9855,BUD-009855,20251225,583,9,Revenue,366564.5
9856,BUD-009856,20210928,815,19,Utilities,492515.26
9857,BUD-009857,20191206,265,40,Payroll,262473.58
9858,BUD-009858,20231203,231,32,Payroll,170314.14
9859,BUD-009859,20241106,302,55,Payroll,212760.06
9860,BUD-009860,20231025,956,52,Utilities,162107.3
9861,BUD-009861,20200224,177,72,Payroll,466003.13
9862,BUD-009862,20230725,65,45,Revenue,497191.61
9863,BUD-009863,20200321,426,7,Payroll,430264.8
9864,BUD-009864,20230705,790,87,Maintenance,248540.57
9865,BUD-009865,20221022,263,4,Operations,379415.57
9866,BUD-009866,20190921,197,16,Operations,370399.41
9867,BUD-009867,20250709,191,85,Revenue,204045.89
9868,BUD-009868,20230122,281,12,Utilities,441953.21
9869,BUD-009869,20200701,41,87,Utilities,442533.06
9870,BUD-009870,20240322,991,78,Utilities,99496.19
9871,BUD-009871,20220727,267,87,Utilities,482471.03
9872,BUD-009872,20231126,365,79,Operations,419024.7
9873,BUD-009873,20230709,991,83,Payroll,18713.95
9874,BUD-009874,20241214,79,59,Operations,76504.93
9875,BUD-009875,20200912,251,86,Operations,169941.23
9876,BUD-009876,20210605,359,25,Maintenance,209633.81
9877,BUD-009877,20191213,317,90,Payroll,266806.87
9878,BUD-009878,20201015,473,7,Utilities,205484.69
9879,BUD-009879,20201119,297,30,Utilities,350329.58
9880,BUD-009880,20230602,673,58,Maintenance,398885.18
9881,BUD-009881,20230623,570,44,Operations,396256.69
9882,BUD-009882,20220602,821,54,Maintenance,245212.13
9883,BUD-009883,20200911,509,90,Operations,432649.05
9884,BUD-009884,20250227,139,78,Utilities,195889.28
9885,BUD-009885,20220320,57,43,Utilities,138232.83
9886,BUD-009886,20240401,572,66,Operations,349747.33
9887,BUD-009887,20210513,356,48,Maintenance,21800.88
9888,BUD-009888,20210828,96,31,Revenue,331420.26
9889,BUD-009889,20241202,250,15,Operations,363871.89
9890,BUD-009890,20250828,625,10,Operations,14740.49
9891,BUD-009891,20250613,359,84,Maintenance,408170.56
9892,BUD-009892,20200128,103,36,Operations,495899.79
9893,BUD-009893,20230513,563,11,Payroll,395483.23
9894,BUD-009894,20201126,203,55,Maintenance,196708.51
9895,BUD-009895,20200101,261,47,Operations,432052.67
9896,BUD-009896,20240330,926,43,Payroll,418610.7
9897,BUD-009897,20240705,934,7,Payroll,463216.76
9898,BUD-009898,20230319,336,66,Utilities,427852.67
9899,BUD-009899,20210808,781,41,Utilities,306586.43
9900,BUD-009900,20221011,708,6,Operations,297457.71
9901,BUD-009901,20200130,924,12,Operations,73317.04
9902,BUD-009902,20201021,416,81,Revenue,458990.03
9903,BUD-009903,20240217,818,8,Operations,435848.08
9904,BUD-009904,20190113,666,16,Revenue,184587.3
9905,BUD-009905,20200504,628,34,Maintenance,121708.11
9906,BUD-009906,20210609,596,58,Utilities,410303.11
9907,BUD-009907,20201012,722,14,Maintenance,128538.07
9908,BUD-009908,20210101,845,91,Payroll,468786.63
9909,BUD-009909,20200814,121,58,Utilities,105071.87
9910,BUD-009910,20240909,704,26,Operations,413551.25
9911,BUD-009911,20190127,516,81,Utilities,87493.98
9912,BUD-009912,20220311,721,30,Utilities,23022.62
9913,BUD-009913,20250117,366,79,Maintenance,369086.05
9914,BUD-009914,20240915,586,54,Maintenance,460085.34
9915,BUD-009915,20230527,120,40,Revenue,175392.4
9916,BUD-009916,20230314,139,64,Revenue,460364.85
9917,BUD-009917,20250926,756,71,Revenue,304344.52
9918,BUD-009918,20220117,194,43,Revenue,344526.65
9919,BUD-009919,20240329,347,90,Payroll,329514.05
9920,BUD-009920,20200105,57,55,Maintenance,65820.14
9921,BUD-009921,20230315,114,79,Operations,398467.64
9922,BUD-009922,20250215,128,63,Maintenance,66908.44
9923,BUD-009923,20210825,42,11,Maintenance,48668.54
9924,BUD-009924,20231210,790,25,Maintenance,30936.25
9925,BUD-009925,20220129,139,84,Operations,187683.67
9926,BUD-009926,20231110,854,41,Payroll,449549.7
9927,BUD-009927,20191020,547,41,Maintenance,127392.4
9928,BUD-009928,20230917,987,17,Revenue,112242.7
9929,BUD-009929,20200528,40,82,Utilities,228878.9
9930,BUD-009930,20231113,668,39,Operations,214143.06
9931,BUD-009931,20200718,846,27,Payroll,94612.5
9932,BUD-009932,20190324,655,52,Revenue,335452.98
9933,BUD-009933,20230513,670,69,Maintenance,346384.9
9934,BUD-009934,20240902,864,74,Utilities,82023.83
9935,BUD-009935,20230201,780,38,Operations,290697.31
9936,BUD-009936,20241029,168,51,Operations,33833.04
9937,BUD-009937,20240319,199,7,Maintenance,117904.61
9938,BUD-009938,20240505,42,62,Operations,70452.24
9939,BUD-009939,20230315,469,19,Utilities,189980.86
9940,BUD-009940,20220303,341,98,Utilities,368344.76
9941,BUD-009941,20250816,232,77,Payroll,125270.73
9942,BUD-009942,20220806,258,52,Utilities,140980.72
9943,BUD-009943,20210611,424,74,Payroll,405702.57
9944,BUD-009944,20190430,495,57,Payroll,147804.08
9945,BUD-009945,20230309,505,61,Maintenance,263425.21
9946,BUD-009946,20200622,363,24,Utilities,336629.78
9947,BUD-009947,20200903,818,94,Maintenance,431345.0
9948,BUD-009948,20200803,963,89,Revenue,156020.31
9949,BUD-009949,20251113,542,94,Payroll,192956.45
9950,BUD-009950,20191130,346,24,Payroll,422590.22
9951,BUD-009951,20240110,240,18,Operations,86739.86
9952,BUD-009952,20210327,659,31,Operations,274995.08
9953,BUD-009953,20230624,960,3,Maintenance,260685.0
9954,BUD-009954,20230117,456,100,Payroll,285379.51
9955,BUD-009955,20201013,923,25,Revenue,246080.42
9956,BUD-009956,20190914,167,82,Payroll,194058.64
9957,BUD-009957,20231218,747,88,Operations,233222.71
9958,BUD-009958,20200221,837,90,Payroll,315925.46
9959,BUD-009959,20230220,567,62,Utilities,42385.17
9960,BUD-009960,20221021,181,100,Unknown,494496.1
9961,BUD-009961,20200723,712,7,Payroll,314290.08
9962,BUD-009962,20190706,592,61,Maintenance,12941.93
9963,BUD-009963,20250414,136,62,Revenue,181935.51
9964,BUD-009964,20200428,466,27,Utilities,287102.04
9965,BUD-009965,20250310,797,46,Maintenance,152884.62
9966,BUD-009966,20210924,24,70,Maintenance,302518.63
9967,BUD-009967,20220818,414,98,Revenue,128877.8
9968,BUD-009968,20250322,506,85,Operations,12269.91
9969,BUD-009969,20210803,256,43,Utilities,107939.8
9970,BUD-009970,20250326,321,57,Maintenance,222801.73
9971,BUD-009971,20210505,655,90,Maintenance,154513.86
9972,BUD-009972,20230326,540,43,Payroll,59040.31
9973,BUD-009973,20251124,115,85,Payroll,249652.11
9974,BUD-009974,20200920,501,69,Payroll,370608.75
9975,BUD-009975,20250607,887,55,Revenue,246862.53
9976,BUD-009976,20200309,997,3,Operations,250750.39
9977,BUD-009977,20250415,989,95,Payroll,336619.51
9978,BUD-009978,20251127,710,70,Operations,283645.02
9979,BUD-009979,20250526,888,59,Revenue,52858.1
9980,BUD-009980,20200720,845,28,Revenue,329699.92
9981,BUD-009981,20251227,362,2,Maintenance,392059.42
9982,BUD-009982,20230429,558,58,Operations,85192.0
9983,BUD-009983,20210109,839,89,Payroll,200431.08
9984,BUD-009984,20221009,193,94,Operations,432320.52
9985,BUD-009985,20250710,769,48,Utilities,35247.74
9986,BUD-009986,20230506,118,23,Operations,259018.2
9987,BUD-009987,20220603,916,80,Revenue,477848.3
9988,BUD-009988,20221028,398,19,Maintenance,25227.37
9989,BUD-009989,20191114,753,38,Operations,30054.29
9990,BUD-009990,20201030,898,5,Maintenance,439328.84
9991,BUD-009991,20220420,477,35,Maintenance,220258.76
9992,BUD-009992,20190511,523,66,Payroll,88709.65
9993,BUD-009993,20220212,505,99,Payroll,458247.89
9994,BUD-009994,20210117,80,29,Utilities,493405.07
9995,BUD-009995,20240614,493,54,Operations,480750.44
9996,BUD-009996,20190915,479,68,Utilities,90599.63
9997,BUD-009997,20201030,267,33,Operations,289768.2
9998,BUD-009998,20210628,754,52,Utilities,182601.82
9999,BUD-009999,20200416,760,52,Maintenance,428983.68
10000,BUD-010000,20190205,46,2,Maintenance,423553.02
10001,BUD-010001,20240228,667,94,Operations,13312.79
10002,BUD-010002,20250930,167,55,Payroll,43722.0
10003,BUD-010003,20231201,566,95,Payroll,447437.7
10004,BUD-010004,20230312,219,71,Maintenance,470683.73
10005,BUD-010005,20190802,624,75,Utilities,370813.59
10006,BUD-010006,20221201,139,69,Utilities,352315.93
10007,BUD-010007,20220109,669,36,Revenue,283147.48
10008,BUD-010008,20221223,630,10,Operations,428816.56
10009,BUD-010009,20250630,848,18,Utilities,472914.13
10010,BUD-010010,20250717,920,67,Operations,24233.4
10011,BUD-010011,20231222,856,44,Utilities,75876.68
10012,BUD-010012,20231203,790,57,Payroll,125248.71
10013,BUD-010013,20250908,819,91,Operations,328168.58
10014,BUD-010014,20250702,321,26,Maintenance,471848.46
10015,BUD-010015,20190625,716,43,Revenue,279834.89
10016,BUD-010016,20210521,731,72,Operations,394047.23
10017,BUD-010017,20220805,97,80,Revenue,409782.82
10018,BUD-010018,20231123,62,98,Revenue,481102.66
10019,BUD-010019,20211118,239,93,Maintenance,38227.58
10020,BUD-010020,20200222,394,84,Payroll,460236.64
