product_key,product_id,supplier_key,product_name,category,subcategory,unit_of_measure,unit_cost,unit_price,status
2537,PROD-002537,814,Atlas Product 2537,Industrial Equipment,Standard,Kg,264.69,477.46,Active
2538,PROD-002538,897,Atlas Product 2538,Raw Materials,Premium,Kg,445.93,731.15,Active
2539,PROD-002539,646,Atlas Product 2539,Industrial Equipment,Standard,Meter,150.88,309.15,Active
2540,PROD-002540,671,Atlas Product 2540,Industrial Equipment,Specialty,Liter,247.22,474.14,Active
2541,PROD-002541,906,Atlas Product 2541,Industrial Equipment,Premium,Each,62.58,141.33,Active
2542,PROD-002542,691,Atlas Product 2542,Components,Premium,Each,332.56,641.34,Active
2543,PROD-002543,950,Atlas Product 2543,Industrial Equipment,Specialty,Meter,221.27,352.58,Active
2544,PROD-002544,203,Atlas Product 2544,Packaging,Standard,Kg,175.2,395.16,Active
2545,PROD-002545,831,Atlas Product 2545,Packaging,Standard,Kg,54.63,104.09,Active
2546,PROD-002546,308,Atlas Product 2546,Industrial Equipment,Standard,Liter,285.11,426.93,Active
2547,PROD-002547,14,Atlas Product 2547,Components,Premium,Kg,392.44,848.88,Active
2548,PROD-002548,295,Atlas Product 2548,Industrial Equipment,Standard,Meter,459.39,993.05,Active
2549,PROD-002549,902,Atlas Product 2549,Electronics,Specialty,Liter,499.29,648.19,Active
2550,PROD-002550,607,Atlas Product 2550,Raw Materials,Specialty,Kg,10.76,21.05,Active
2551,PROD-002551,12,Atlas Product 2551,Packaging,Standard,Each,215.83,308.38,Active
2552,PROD-002552,171,Atlas Product 2552,Raw Materials,Premium,Kg,185.03,416.16,Active
2553,PROD-002553,716,Atlas Product 2553,Electronics,Specialty,Liter,58.36,110.98,Inactive
2554,PROD-002554,177,Atlas Product 2554,Industrial Equipment,Standard,Kg,447.22,1030.92,Active
2555,PROD-002555,734,Atlas Product 2555,Industrial Equipment,Specialty,Each,459.3,585.87,Active
2556,PROD-002556,675,Atlas Product 2556,Packaging,Standard,Meter,266.86,408.13,Active
2557,PROD-002557,221,Atlas Product 2557,Industrial Equipment,Premium,Kg,471.08,1124.05,Active
2558,PROD-002558,54,Atlas Product 2558,Components,Specialty,Meter,302.01,418.91,Inactive
2559,PROD-002559,926,Atlas Product 2559,Components,Standard,Meter,324.46,542.15,Active
2560,PROD-002560,208,Atlas Product 2560,Packaging,Specialty,Liter,110.04,243.96,Active
2561,PROD-002561,771,Atlas Product 2561,Electronics,Standard,Meter,489.72,612.98,Active
2562,PROD-002562,134,Atlas Product 2562,Components,Premium,Meter,113.24,242.1,Active
2563,PROD-002563,514,Atlas Product 2563,Components,Specialty,Meter,457.24,846.86,Active
2564,PROD-002564,776,Atlas Product 2564,Components,Premium,Meter,464.7,951.11,Active
2565,PROD-002565,381,Atlas Product 2565,Electronics,Specialty,Liter,368.57,915.04,Active
2566,PROD-002566,208,Atlas Product 2566,Electronics,Unknown,Meter,91.38,128.04,Active
2567,PROD-002567,329,Atlas Product 2567,Raw Materials,Specialty,Meter,364.11,793.09,Active
2568,PROD-002568,579,Atlas Product 2568,Packaging,Standard,Meter,356.48,780.55,Inactive
2569,PROD-002569,834,Atlas Product 2569,Industrial Equipment,Standard,Kg,263.98,640.02,Active
2570,PROD-002570,219,Atlas Product 2570,Components,Premium,Kg,153.18,316.49,Inactive
2571,PROD-002571,191,Atlas Product 2571,Packaging,Standard,Kg,194.2,358.52,Active
2572,PROD-002572,590,Atlas Product 2572,Electronics,Standard,Each,395.77,722.3,Active
2573,PROD-002573,610,Atlas Product 2573,Packaging,Premium,Liter,247.2,403.95,Inactive
2574,PROD-002574,384,Atlas Product 2574,Industrial Equipment,Specialty,Each,136.43,258.68,Active
2575,PROD-002575,306,Atlas Product 2575,Industrial Equipment,Standard,Each,442.61,934.64,Active
2576,PROD-002576,471,Atlas Product 2576,Raw Materials,Specialty,Each,335.19,818.72,Active
2577,PROD-002577,529,Atlas Product 2577,Raw Materials,Standard,Meter,47.26,61.87,Active
2578,PROD-002578,419,Atlas Product 2578,Components,Premium,Kg,363.96,527.52,Active
2579,PROD-002579,457,Atlas Product 2579,Industrial Equipment,Standard,Kg,141.98,206.93,Active
2580,PROD-002580,456,Atlas Product 2580,Components,Specialty,Liter,25.43,63.14,Active
2581,PROD-002581,868,Atlas Product 2581,Electronics,Specialty,Liter,162.86,401.21,Active
2582,PROD-002582,294,Atlas Product 2582,Packaging,Premium,Kg,470.87,855.78,Active
2583,PROD-002583,953,Atlas Product 2583,Electronics,Standard,Each,316.07,483.96,Active
2584,PROD-002584,965,Atlas Product 2584,Packaging,Premium,Meter,410.26,545.25,Active
2585,PROD-002585,217,Atlas Product 2585,Packaging,Premium,Meter,341.17,501.34,Active
2586,PROD-002586,484,Atlas Product 2586,Components,Standard,Liter,341.69,529.26,Inactive
2587,PROD-002587,991,Atlas Product 2587,Electronics,Specialty,Liter,377.77,902.29,Active
2588,PROD-002588,347,Atlas Product 2588,Raw Materials,Premium,Each,337.59,595.88,Active
2589,PROD-002589,270,Atlas Product 2589,Packaging,Premium,Kg,275.43,524.96,Active
2590,PROD-002590,103,Atlas Product 2590,Industrial Equipment,Standard,Liter,181.06,299.14,Active
2591,PROD-002591,554,Atlas Product 2591,Electronics,Standard,Meter,12.0,21.46,Active
2592,PROD-002592,171,Atlas Product 2592,Components,Premium,Each,161.64,284.62,Active
2593,PROD-002593,284,Atlas Product 2593,Electronics,Specialty,Kg,31.41,40.26,Active
2594,PROD-002594,293,Atlas Product 2594,Industrial Equipment,Standard,Kg,166.65,332.38,Active
2595,PROD-002595,919,Atlas Product 2595,Components,Standard,Meter,378.06,814.11,Active
2596,PROD-002596,756,Atlas Product 2596,Packaging,Specialty,Meter,110.6,259.08,Active
2597,PROD-002597,386,Atlas Product 2597,Raw Materials,Premium,Each,82.14,187.02,Active
2598,PROD-002598,96,Atlas Product 2598,Raw Materials,Standard,Liter,329.39,513.02,Active
2599,PROD-002599,708,Atlas Product 2599,Electronics,Specialty,Liter,161.01,383.33,Inactive
2600,PROD-002600,71,Atlas Product 2600,Packaging,Standard,Liter,471.1,1161.38,Active
2601,PROD-002601,77,Atlas Product 2601,Packaging,Premium,Meter,12.5,18.18,Active
2602,PROD-002602,942,Atlas Product 2602,Raw Materials,Standard,Liter,411.61,527.71,Active
2603,PROD-002603,932,Atlas Product 2603,Packaging,Premium,Meter,178.54,367.49,Active
2604,PROD-002604,598,Atlas Product 2604,Packaging,Standard,Liter,363.93,548.48,Active
2605,PROD-002605,261,Atlas Product 2605,Packaging,Premium,Kg,476.84,1079.37,Inactive
2606,PROD-002606,762,Atlas Product 2606,Industrial Equipment,Specialty,Each,158.12,362.98,Inactive
2607,PROD-002607,153,Atlas Product 2607,Industrial Equipment,Specialty,Meter,493.75,742.21,Active
2608,PROD-002608,413,Atlas Product 2608,Electronics,Premium,Each,351.22,740.68,Active
2609,PROD-002609,141,Atlas Product 2609,Raw Materials,Premium,Each,299.67,427.49,Active
2610,PROD-002610,686,Atlas Product 2610,Components,Specialty,Each,217.21,505.33,Active
2611,PROD-002611,452,Atlas Product 2611,Components,Specialty,Liter,297.65,406.17,Active
2612,PROD-002612,988,Atlas Product 2612,Raw Materials,Specialty,Meter,150.05,218.9,Active
2613,PROD-002613,27,Atlas Product 2613,Electronics,Standard,Kg,284.6,364.02,Active
2614,PROD-002614,730,Atlas Product 2614,Packaging,Specialty,Liter,235.82,529.03,Inactive
2615,PROD-002615,709,Atlas Product 2615,Industrial Equipment,Standard,Liter,90.05,157.95,Active
2616,PROD-002616,30,Atlas Product 2616,Raw Materials,Standard,Liter,415.48,567.13,Active
2617,PROD-002617,801,Atlas Product 2617,Components,Specialty,Liter,265.05,413.82,Active
2618,PROD-002618,745,Atlas Product 2618,Packaging,Premium,Each,109.53,196.53,Active
2619,PROD-002619,419,Atlas Product 2619,Electronics,Specialty,Meter,204.76,261.03,Active
2620,PROD-002620,47,Atlas Product 2620,Components,Standard,Kg,136.79,261.08,Active
2621,PROD-002621,540,Atlas Product 2621,Packaging,Standard,Liter,369.81,636.35,Active
2622,PROD-002622,818,Atlas Product 2622,Raw Materials,Standard,Meter,292.3,630.0,Active
2623,PROD-002623,237,Atlas Product 2623,Packaging,Standard,Each,47.85,74.2,Active
2624,PROD-002624,538,Atlas Product 2624,Raw Materials,Premium,Each,16.51,24.16,Active
2625,PROD-002625,927,Atlas Product 2625,Packaging,Standard,Liter,301.01,556.43,Active
2626,PROD-002626,16,Atlas Product 2626,Components,Standard,Kg,292.83,421.74,Active
2627,PROD-002627,202,Atlas Product 2627,Electronics,Premium,Each,323.56,411.65,Active
2628,PROD-002628,610,Atlas Product 2628,Raw Materials,Specialty,Each,327.99,577.61,Active
2629,PROD-002629,605,Atlas Product 2629,Packaging,Premium,Kg,289.46,562.83,Active
2630,PROD-002630,370,Atlas Product 2630,Components,Specialty,Meter,156.23,280.04,Active
2631,PROD-002631,745,Atlas Product 2631,Electronics,Standard,Liter,145.95,348.71,Active
2632,PROD-002632,698,Atlas Product 2632,Packaging,Standard,Meter,436.34,643.19,Active
2633,PROD-002633,571,Atlas Product 2633,Electronics,Specialty,Kg,390.73,803.5,Active
2634,PROD-002634,394,Atlas Product 2634,Packaging,Standard,Kg,373.24,784.81,Active
2635,PROD-002635,607,Atlas Product 2635,Packaging,Specialty,Each,450.22,640.58,Active
2636,PROD-002636,645,Atlas Product 2636,Components,Specialty,Each,154.36,235.32,Active
2637,PROD-002637,926,Atlas Product 2637,Industrial Equipment,Premium,Each,15.8,32.66,Active
2638,PROD-002638,156,Atlas Product 2638,Raw Materials,Premium,Each,168.67,362.51,Inactive
2639,PROD-002639,925,Atlas Product 2639,Raw Materials,Premium,Meter,209.94,365.0,Active
2640,PROD-002640,19,Atlas Product 2640,Packaging,Premium,Each,358.01,719.9,Inactive
2641,PROD-002641,870,Atlas Product 2641,Components,Premium,Meter,227.39,337.98,Active
2642,PROD-002642,913,Atlas Product 2642,Raw Materials,Standard,Kg,323.19,645.56,Active
2643,PROD-002643,137,Atlas Product 2643,Electronics,Standard,Kg,216.97,395.45,Inactive
2644,PROD-002644,755,Atlas Product 2644,Components,Standard,Kg,70.33,105.11,Active
2645,PROD-002645,941,Atlas Product 2645,Packaging,Standard,Meter,198.29,432.68,Active
2646,PROD-002646,130,Atlas Product 2646,Raw Materials,Specialty,Meter,182.34,384.59,Active
2647,PROD-002647,318,Atlas Product 2647,Raw Materials,Premium,Kg,78.89,121.24,Active
2648,PROD-002648,440,Atlas Product 2648,Electronics,Specialty,Kg,159.53,319.49,Inactive
2649,PROD-002649,252,Atlas Product 2649,Components,Specialty,Each,398.31,795.64,Active
2650,PROD-002650,33,Atlas Product 2650,Components,Standard,Liter,343.53,718.94,Active
2651,PROD-002651,942,Atlas Product 2651,Electronics,Specialty,Meter,168.39,291.72,Active
2652,PROD-002652,1000,Atlas Product 2652,Components,Specialty,Liter,11.74,16.07,Active
2653,PROD-002653,961,Atlas Product 2653,Electronics,Standard,Meter,231.76,429.41,Active
2654,PROD-002654,849,Atlas Product 2654,Electronics,Premium,Liter,435.08,748.41,Active
2655,PROD-002655,65,Atlas Product 2655,Industrial Equipment,Specialty,Kg,208.67,446.13,Active
2656,PROD-002656,464,Atlas Product 2656,Packaging,Specialty,Kg,109.19,203.64,Active
2657,PROD-002657,903,Atlas Product 2657,Raw Materials,Premium,Each,211.72,513.88,Active
2658,PROD-002658,9,Atlas Product 2658,Raw Materials,Specialty,Meter,371.6,765.83,Active
2659,PROD-002659,137,Atlas Product 2659,Components,Premium,Each,297.12,712.81,Active
2660,PROD-002660,772,Atlas Product 2660,Electronics,Premium,Meter,260.92,465.51,Active
2661,PROD-002661,398,Atlas Product 2661,Industrial Equipment,Standard,Liter,98.29,169.81,Active
2662,PROD-002662,178,Atlas Product 2662,Components,Standard,Kg,404.31,959.96,Inactive
2663,PROD-002663,79,Atlas Product 2663,Packaging,Specialty,Each,335.5,495.26,Active
2664,PROD-002664,633,Atlas Product 2664,Industrial Equipment,Premium,Liter,319.01,772.84,Active
2665,PROD-002665,105,Atlas Product 2665,Electronics,Premium,Kg,229.91,333.08,Active
2666,PROD-002666,567,Atlas Product 2666,Raw Materials,Standard,Kg,483.03,643.84,Active
2667,PROD-002667,645,Atlas Product 2667,Packaging,Specialty,Each,306.28,498.71,Active
2668,PROD-002668,523,Atlas Product 2668,Industrial Equipment,Premium,Kg,232.79,396.07,Active
2669,PROD-002669,361,Atlas Product 2669,Electronics,Premium,Meter,354.81,623.51,Active
2670,PROD-002670,397,Atlas Product 2670,Components,Premium,Meter,412.09,627.42,Active
2671,PROD-002671,818,Atlas Product 2671,Industrial Equipment,Specialty,Meter,432.5,942.16,Active
2672,PROD-002672,771,Atlas Product 2672,Industrial Equipment,Premium,Each,451.27,929.25,Active
2673,PROD-002673,256,Atlas Product 2673,Components,Premium,Each,275.69,430.1,Active
2674,PROD-002674,647,Atlas Product 2674,Electronics,Premium,Each,160.55,267.17,Active
2675,PROD-002675,719,Atlas Product 2675,Raw Materials,Premium,Meter,372.43,679.26,Active
2676,PROD-002676,106,Atlas Product 2676,Raw Materials,Standard,Kg,431.97,852.71,Active
2677,PROD-002677,389,Atlas Product 2677,Raw Materials,Specialty,Meter,370.65,522.24,Active
2678,PROD-002678,588,Atlas Product 2678,Raw Materials,Premium,Liter,246.23,365.96,Active
2679,PROD-002679,457,Atlas Product 2679,Industrial Equipment,Standard,Each,465.94,973.98,Active
2680,PROD-002680,425,Atlas Product 2680,Electronics,Premium,Meter,496.34,896.95,Active
2681,PROD-002681,614,Atlas Product 2681,Components,Premium,Liter,45.79,94.05,Active
2682,PROD-002682,371,Atlas Product 2682,Packaging,Specialty,Meter,297.63,707.12,Active
2683,PROD-002683,31,Atlas Product 2683,Components,Standard,Liter,431.06,691.09,Inactive
2684,PROD-002684,359,Atlas Product 2684,Components,Specialty,Liter,314.2,754.95,Active
2685,PROD-002685,358,Atlas Product 2685,Components,Standard,Liter,426.05,578.19,Active
2686,PROD-002686,438,Atlas Product 2686,Raw Materials,Specialty,Meter,142.02,306.79,Active
2687,PROD-002687,275,Atlas Product 2687,Raw Materials,Specialty,Kg,403.6,761.9,Active
2688,PROD-002688,277,Atlas Product 2688,Industrial Equipment,Specialty,Kg,61.06,137.63,Inactive
2689,PROD-002689,789,Atlas Product 2689,Industrial Equipment,Standard,Kg,490.46,751.26,Active
2690,PROD-002690,396,Atlas Product 2690,Packaging,Specialty,Liter,436.92,940.07,Active
2691,PROD-002691,904,Atlas Product 2691,Components,Standard,Liter,16.63,39.87,Active
2692,PROD-002692,274,Atlas Product 2692,Industrial Equipment,Specialty,Liter,431.26,915.8,Active
2693,PROD-002693,718,Atlas Product 2693,Electronics,Specialty,Kg,293.99,545.24,Active
2694,PROD-002694,795,Atlas Product 2694,Electronics,Specialty,Each,178.31,289.57,Active
2695,PROD-002695,212,Atlas Product 2695,Raw Materials,Specialty,Kg,32.75,58.49,Active
2696,PROD-002696,86,Atlas Product 2696,Components,Standard,Kg,471.71,1077.78,Active
2697,PROD-002697,770,Atlas Product 2697,Packaging,Specialty,Kg,420.69,952.09,Active
2698,PROD-002698,650,Atlas Product 2698,Packaging,Standard,Liter,280.28,481.1,Active
2699,PROD-002699,219,Atlas Product 2699,Industrial Equipment,Specialty,Liter,111.66,202.56,Active
2700,PROD-002700,581,Atlas Product 2700,Raw Materials,Standard,Meter,428.32,841.96,Active
2701,PROD-002701,552,Atlas Product 2701,Components,Specialty,Meter,119.25,288.5,Active
2702,PROD-002702,937,Atlas Product 2702,Components,Standard,Each,92.12,135.29,Active
2703,PROD-002703,737,Atlas Product 2703,Components,Standard,Kg,82.74,120.32,Active
2704,PROD-002704,623,Atlas Product 2704,Raw Materials,Premium,Each,434.64,1003.37,Active
2705,PROD-002705,129,Atlas Product 2705,Raw Materials,Specialty,Each,430.58,843.45,Inactive
2706,PROD-002706,947,Atlas Product 2706,Packaging,Specialty,Kg,246.65,571.98,Active
2707,PROD-002707,939,Atlas Product 2707,Packaging,Specialty,Meter,299.85,726.21,Active
2708,PROD-002708,647,Atlas Product 2708,Raw Materials,Standard,Liter,178.42,363.52,Active
2709,PROD-002709,333,Atlas Product 2709,Electronics,Standard,Kg,396.89,525.14,Active
2710,PROD-002710,945,Atlas Product 2710,Components,Specialty,Kg,372.98,534.65,Inactive
2711,PROD-002711,404,Atlas Product 2711,Components,Standard,Meter,351.2,785.01,Active
2712,PROD-002712,55,Atlas Product 2712,Electronics,Standard,Kg,351.71,790.0,Inactive
2713,PROD-002713,475,Atlas Product 2713,Packaging,Specialty,Meter,125.24,191.2,Active
2714,PROD-002714,734,Atlas Product 2714,Industrial Equipment,Premium,Liter,431.1,905.41,Inactive
2715,PROD-002715,153,Atlas Product 2715,Components,Specialty,Liter,231.5,503.21,Active
2716,PROD-002716,455,Atlas Product 2716,Components,Standard,Each,343.01,474.91,Active
2717,PROD-002717,30,Atlas Product 2717,Industrial Equipment,Specialty,Kg,149.85,189.57,Active
2718,PROD-002718,336,Atlas Product 2718,Industrial Equipment,Specialty,Meter,240.11,326.76,Active
2719,PROD-002719,398,Atlas Product 2719,Components,Standard,Meter,118.61,241.78,Active
2720,PROD-002720,772,Atlas Product 2720,Electronics,Premium,Meter,463.86,755.71,Active
2721,PROD-002721,41,Atlas Product 2721,Packaging,Premium,Kg,276.92,558.87,Active
2722,PROD-002722,77,Atlas Product 2722,Components,Premium,Kg,53.63,104.62,Active
2723,PROD-002723,149,Atlas Product 2723,Packaging,Standard,Liter,450.58,780.85,Active
2724,PROD-002724,638,Atlas Product 2724,Raw Materials,Specialty,Meter,376.88,876.21,Active
2725,PROD-002725,821,Atlas Product 2725,Packaging,Premium,Each,216.2,377.7,Active
2726,PROD-002726,963,Atlas Product 2726,Electronics,Standard,Liter,145.55,244.92,Active
2727,PROD-002727,145,Atlas Product 2727,Components,Specialty,Meter,300.5,429.62,Active
2728,PROD-002728,123,Atlas Product 2728,Components,Specialty,Each,431.36,930.72,Active
2729,PROD-002729,191,Atlas Product 2729,Components,Premium,Kg,300.07,516.58,Active
2730,PROD-002730,653,Atlas Product 2730,Industrial Equipment,Specialty,Meter,13.75,32.6,Active
2731,PROD-002731,713,Atlas Product 2731,Raw Materials,Standard,Liter,161.84,284.41,Active
2732,PROD-002732,656,Atlas Product 2732,Electronics,Premium,Meter,320.47,484.16,Active
2733,PROD-002733,543,Atlas Product 2733,Components,Premium,Liter,228.75,457.35,Active
2734,PROD-002734,388,Atlas Product 2734,Electronics,Standard,Liter,277.29,559.16,Active
2735,PROD-002735,798,Atlas Product 2735,Components,Specialty,Liter,182.69,341.42,Active
2736,PROD-002736,709,Atlas Product 2736,Industrial Equipment,Specialty,Each,32.62,66.01,Active
2737,PROD-002737,750,Atlas Product 2737,Electronics,Standard,Kg,480.44,1089.82,Active
2738,PROD-002738,438,Atlas Product 2738,Raw Materials,Standard,Meter,258.28,363.96,Active
2739,PROD-002739,338,Atlas Product 2739,Industrial Equipment,Premium,Kg,113.38,202.82,Active
2740,PROD-002740,348,Atlas Product 2740,Industrial Equipment,Standard,Kg,104.74,259.11,Active
2741,PROD-002741,458,Atlas Product 2741,Packaging,Premium,Each,478.25,880.49,Active
2742,PROD-002742,845,Atlas Product 2742,Industrial Equipment,Specialty,Liter,134.35,218.56,Active
2743,PROD-002743,514,Atlas Product 2743,Components,Specialty,Liter,309.71,508.62,Active
2744,PROD-002744,276,Atlas Product 2744,Electronics,Specialty,Meter,387.44,758.05,Active
2745,PROD-002745,542,Atlas Product 2745,Components,Standard,Kg,292.18,540.47,Active
2746,PROD-002746,859,Atlas Product 2746,Raw Materials,Premium,Each,475.43,847.66,Active
2747,PROD-002747,269,Atlas Product 2747,Industrial Equipment,Standard,Meter,267.6,502.99,Active
2748,PROD-002748,509,Atlas Product 2748,Industrial Equipment,Premium,Kg,59.18,103.35,Active
2749,PROD-002749,529,Atlas Product 2749,Industrial Equipment,Premium,Liter,128.46,268.94,Active
2750,PROD-002750,256,Atlas Product 2750,Packaging,Premium,Each,221.24,330.68,Active
2751,PROD-002751,707,Atlas Product 2751,Electronics,Standard,Each,313.18,501.05,Inactive
