product_id,supplier_id,product_name,category,unit_cost,unit_price,status
PROD-0002535,SUP-000467,Finished Goods Product 02535,Finished Goods,171.93,208.81,Active
PROD-0002536,SUP-000168,Components Product 02536,Components,15.05,35.58,Active
PROD-0002537,SUP-000771,Industrial Parts Product 02537,Industrial Parts,78.93,181.0,Active
PROD-0002538,SUP-000490,Industrial Parts Product 02538,Industrial Parts,97.76,207.16,Active
PROD-0002539,SUP-000229,Packaging Product 02539,Packaging,144.9,235.77,Active
PROD-0002540,SUP-000302,Industrial Parts Product 02540,Industrial Parts,12.52,16.4,Inactive
PROD-0002541,SUP-000167,Raw Materials Product 02541,Raw Materials,26.2,44.23,Active
PROD-0002542,SUP-000268,Finished Goods Product 02542,Finished Goods,63.46,96.26,Active
PROD-0002543,SUP-000138,Industrial Parts Product 02543,Industrial Parts,51.56,98.52,Active
PROD-0002544,SUP-000496,Raw Materials Product 02544,Raw Materials,6.63,12.15,Active
PROD-0002545,SUP-000282,Industrial Parts Product 02545,Industrial Parts,131.79,260.05,Active
PROD-0002546,SUP-000721,Finished Goods Product 02546,Finished Goods,18.35,25.76,Active
PROD-0002547,SUP-000691,Raw Materials Product 02547,Raw Materials,13.96,24.66,Active
PROD-0002548,SUP-000384,Raw Materials Product 02548,Raw Materials,94.82,144.5,Active
PROD-0002549,SUP-000379,Industrial Parts Product 02549,Industrial Parts,24.2,40.82,Active
PROD-0002550,SUP-000571,Raw Materials Product 02550,Raw Materials,144.74,226.5,Active
PROD-0002551,SUP-000056,Industrial Parts Product 02551,Industrial Parts,28.69,48.33,Active
PROD-0002552,SUP-000330,Components Product 02552,Components,33.14,57.85,Active
PROD-0002553,SUP-000666,Industrial Parts Product 02553,Industrial Parts,26.05,58.33,Active
PROD-0002554,SUP-000962,Raw Materials Product 02554,Raw Materials,12.04,20.82,Active
PROD-0002555,SUP-000296,Components Product 02555,Components,58.71,82.57,Inactive
PROD-0002556,SUP-000222,Finished Goods Product 02556,Finished Goods,70.64,173.11,Active
PROD-0002557,SUP-000724,Packaging Product 02557,Packaging,60.38,128.61,Active
PROD-0002558,SUP-000450,Raw Materials Product 02558,Raw Materials,54.59,98.56,Active
PROD-0002559,SUP-000732,Raw Materials Product 02559,Raw Materials,89.26,211.23,Active
PROD-0002560,SUP-000564,Components Product 02560,Components,22.65,32.47,Active
PROD-0002561,SUP-000239,Components Product 02561,Components,83.05,146.11,Active
PROD-0002562,SUP-000218,Components Product 02562,Components,60.34,141.32,Active
PROD-0002563,SUP-000683,Finished Goods Product 02563,Finished Goods,30.33,63.56,Active
PROD-0002564,SUP-000445,Finished Goods Product 02564,Finished Goods,20.91,26.21,Inactive
PROD-0002565,SUP-000395,Industrial Parts Product 02565,Industrial Parts,26.45,50.55,Active
PROD-0002566,SUP-000985,Finished Goods Product 02566,Finished Goods,12.23,14.95,Active
PROD-0002567,SUP-000288,Raw Materials Product 02567,Raw Materials,58.77,60.46,Active
PROD-0002568,SUP-000574,Finished Goods Product 02568,Finished Goods,41.52,102.19,Active
PROD-0002569,SUP-000925,Components Product 02569,Components,32.8,78.59,Active
PROD-0002570,SUP-000653,Packaging Product 02570,Packaging,42.25,78.76,Active
PROD-0002571,SUP-000391,Components Product 02571,Components,115.92,216.31,Active
PROD-0002572,SUP-000708,Industrial Parts Product 02572,Industrial Parts,38.07,86.58,Active
PROD-0002573,SUP-000465,Raw Materials Product 02573,Raw Materials,77.56,117.83,Active
PROD-0002574,SUP-000703,Finished Goods Product 02574,Finished Goods,71.15,171.45,Active
PROD-0002575,SUP-000396,Raw Materials Product 02575,Raw Materials,20.45,46.8,Active
PROD-0002576,SUP-000960,Industrial Parts Product 02576,Industrial Parts,81.76,181.8,Active
PROD-0002577,SUP-000843,Industrial Parts Product 02577,Industrial Parts,44.5,97.55,Active
PROD-0002578,SUP-000162,Finished Goods Product 02578,Finished Goods,47.25,65.4,Active
PROD-0002579,SUP-000840,Components Product 02579,Components,28.08,45.17,Active
PROD-0002580,SUP-000639,Components Product 02580,Components,9.39,14.95,Active
PROD-0002581,SUP-000161,Raw Materials Product 02581,Raw Materials,5.81,7.5,Active
PROD-0002582,SUP-000290,Components Product 02582,Components,11.47,16.66,Active
PROD-0002583,SUP-000302,Industrial Parts Product 02583,Industrial Parts,45.05,98.98,Active
PROD-0002584,SUP-000678,Components Product 02584,Components,19.93,42.84,Active
PROD-0002585,SUP-000298,Raw Materials Product 02585,Raw Materials,15.0,31.89,Active
PROD-0002586,SUP-000576,Finished Goods Product 02586,Finished Goods,34.57,58.77,Active
PROD-0002587,SUP-000826,Industrial Parts Product 02587,Industrial Parts,19.43,32.4,Active
PROD-0002588,SUP-000466,Finished Goods Product 02588,Finished Goods,76.47,174.78,Active
PROD-0002589,SUP-000626,Components Product 02589,Components,85.1,148.04,Active
PROD-0002590,SUP-000641,Components Product 02590,Components,79.13,156.85,Active
PROD-0002591,SUP-000418,Raw Materials Product 02591,Raw Materials,52.69,115.5,Active
PROD-0002592,SUP-000464,Components Product 02592,Components,15.09,19.32,Active
PROD-0002593,SUP-000652,Industrial Parts Product 02593,Industrial Parts,38.1,93.76,Active
PROD-0002594,SUP-000683,Raw Materials Product 02594,Raw Materials,36.55,46.59,Active
PROD-0002595,SUP-000827,Finished Goods Product 02595,Finished Goods,47.96,106.56,Active
PROD-0002596,SUP-000242,Components Product 00011,Raw Materials,30.96,54.2,Active
PROD-0002597,SUP-000632,Components Product 02597,Components,45.95,64.4,Active
PROD-0002598,SUP-000064,Components Product 02598,Components,31.29,69.24,Inactive
PROD-0002599,SUP-000751,Packaging Product 02599,Packaging,84.83,146.64,Active
PROD-0002600,SUP-000142,Industrial Parts Product 02600,Industrial Parts,13.71,17.85,Active
PROD-0002601,SUP-000577,Industrial Parts Product 02601,Industrial Parts,36.22,54.86,Active
PROD-0002602,SUP-000480,Finished Goods Product 02602,Finished Goods,36.9,67.57,Inactive
PROD-0002603,SUP-000745,Industrial Parts Product 02603,Industrial Parts,17.55,25.42,Inactive
PROD-0002604,SUP-000163,Components Product 02604,Components,19.03,41.7,Active
PROD-0002605,SUP-000333,Industrial Parts Product 02605,Industrial Parts,18.21,35.8,Active
PROD-0002606,SUP-000299,Industrial Parts Product 02606,Industrial Parts,56.87,133.31,Active
PROD-0002607,SUP-000384,Industrial Parts Product 02607,Industrial Parts,15.15,23.01,Active
PROD-0002608,SUP-000874,Components Product 02608,Components,13.75,26.07,Active
PROD-0002609,SUP-000995,Components Product 02609,Components,12.87,16.34,Active
PROD-0002610,SUP-000963,Finished Goods Product 02610,Finished Goods,33.09,49.66,Active
PROD-0002611,SUP-000251,Industrial Parts Product 02611,Industrial Parts,11.83,21.64,Active
PROD-0002612,SUP-000985,Packaging Product 02612,Packaging,22.95,32.6,Active
PROD-0002613,SUP-000357,Components Product 02613,Components,45.19,95.96,Active
PROD-0002614,SUP-000329,Packaging Product 02614,Packaging,61.87,97.27,Active
PROD-0002615,SUP-000058,Finished Goods Product 02615,Finished Goods,154.53,232.57,Active
PROD-0002616,SUP-000200,Components Product 02616,Components,26.35,63.5,Active
PROD-0002617,SUP-000281,Finished Goods Product 02617,Finished Goods,57.28,74.53,Active
PROD-0002618,SUP-000961,Industrial Parts Product 02618,Industrial Parts,42.04,74.32,Active
PROD-0002619,SUP-000009,Packaging Product 02619,Packaging,23.81,36.87,Active
PROD-0002620,SUP-000799,Finished Goods Product 02620,Finished Goods,18.66,45.59,Active
PROD-0002621,SUP-000927,Packaging Product 02621,Packaging,41.97,100.3,Active
PROD-0002622,SUP-000276,Industrial Parts Product 02622,Industrial Parts,53.4,122.68,Active
PROD-0002623,SUP-000735,Raw Materials Product 02623,Raw Materials,26.19,55.94,Active
PROD-0002624,SUP-000531,Finished Goods Product 02624,Finished Goods,29.7,35.87,Active
PROD-0002625,SUP-000761,Industrial Parts Product 02625,Industrial Parts,102.92,165.14,Active
PROD-0002626,SUP-000117,Finished Goods Product 02626,Finished Goods,127.26,221.89,Active
PROD-0002627,SUP-000693,Industrial Parts Product 02627,Industrial Parts,24.58,42.28,Active
PROD-0002628,SUP-000833,Industrial Parts Product 02628,Industrial Parts,42.04,54.6,Active
PROD-0002629,SUP-000522,Components Product 02629,Components,65.14,112.31,Active
PROD-0002630,SUP-000850,Finished Goods Product 02630,Finished Goods,31.91,52.56,Inactive
PROD-0002631,SUP-000986,Raw Materials Product 02631,Raw Materials,21.3,28.41,Active
PROD-0002632,SUP-000462,Components Product 02632,Components,40.24,93.65,Active
PROD-0002633,SUP-000415,Industrial Parts Product 02633,Industrial Parts,62.06,134.64,Active
PROD-0002634,SUP-000798,Finished Goods Product 02634,Finished Goods,43.41,72.64,Active
PROD-0002635,SUP-000458,Raw Materials Product 02635,Raw Materials,34.62,82.99,Active
PROD-0002636,SUP-000251,Raw Materials Product 02636,Raw Materials,12.02,20.2,Active
PROD-0002637,SUP-000188,Finished Goods Product 02637,Finished Goods,41.73,54.79,Active
PROD-0002638,SUP-000909,Finished Goods Product 02638,Finished Goods,22.97,50.09,Active
PROD-0002639,SUP-000173,Finished Goods Product 02639,Finished Goods,44.53,54.2,Active
PROD-0002640,SUP-000103,Industrial Parts Product 02640,Industrial Parts,19.97,41.57,Active
PROD-0002641,SUP-000858,Industrial Parts Product 02641,Industrial Parts,23.66,60.46,Active
PROD-0002642,SUP-000800,Raw Materials Product 02642,Raw Materials,143.83,219.05,Active
PROD-0002643,SUP-000493,Raw Materials Product 02643,Raw Materials,41.02,68.52,Active
PROD-0002644,SUP-000014,Finished Goods Product 02644,Finished Goods,4.36,7.42,Inactive
PROD-0002645,SUP-000419,Components Product 02645,Components,94.15,144.19,Active
PROD-0002646,SUP-000169,Finished Goods Product 02646,Finished Goods,11.12,22.01,Active
PROD-0002647,SUP-000879,Industrial Parts Product 02647,Industrial Parts,17.04,42.11,Inactive
PROD-0002648,SUP-000222,Industrial Parts Product 02648,Industrial Parts,30.99,72.53,Active
PROD-0002649,SUP-000254,Raw Materials Product 02649,Raw Materials,77.95,110.54,Active
PROD-0002650,SUP-000693,Industrial Parts Product 02650,Industrial Parts,41.25,90.36,Active
PROD-0002651,SUP-000819,Industrial Parts Product 02651,Industrial Parts,8.8,11.34,Active
PROD-0002652,SUP-000008,Raw Materials Product 02652,Raw Materials,48.2,93.51,Active
PROD-0002653,SUP-000717,Raw Materials Product 02653,Raw Materials,23.04,53.69,Active
PROD-0002654,SUP-000970,Finished Goods Product 02654,Finished Goods,27.03,46.02,Active
PROD-0002655,SUP-000568,Industrial Parts Product 02655,Industrial Parts,21.55,35.9,Active
PROD-0002656,SUP-000439,Packaging Product 02656,Packaging,15.36,32.84,Active
PROD-0002657,SUP-000674,Finished Goods Product 02657,Finished Goods,15.49,26.93,Active
PROD-0002658,SUP-000779,Raw Materials Product 02658,Raw Materials,60.88,148.82,Active
PROD-0002659,SUP-000502,Finished Goods Product 02659,Finished Goods,17.29,33.78,Active
PROD-0002660,SUP-000763,Industrial Parts Product 02660,Industrial Parts,12.1,20.74,Active
PROD-0002661,SUP-000743,Components Product 02661,Components,18.55,33.89,Active
PROD-0002662,SUP-000916,Industrial Parts Product 02662,Industrial Parts,30.14,43.07,Active
PROD-0002663,SUP-000567,Finished Goods Product 02663,Finished Goods,48.73,60.5,Active
PROD-0002664,SUP-000992,Components Product 02664,Components,42.64,57.99,Active
PROD-0002665,SUP-000857,Components Product 02665,Components,28.68,60.25,Active
PROD-0002666,SUP-000694,Raw Materials Product 02666,Raw Materials,16.7,41.56,Active
PROD-0002667,SUP-000495,Industrial Parts Product 02667,Industrial Parts,14.21,28.4,Active
PROD-0002668,SUP-000946,Finished Goods Product 02668,Finished Goods,69.71,135.9,Active
PROD-0002669,SUP-000056,Packaging Product 02669,Packaging,51.34,5967.0,Active
PROD-0002670,SUP-000557,Finished Goods Product 02670,Finished Goods,50.48,80.46,Active
PROD-0002671,SUP-000608,Components Product 02671,Components,40.47,94.91,Active
PROD-0002672,SUP-000266,Packaging Product 02672,Packaging,44.35,110.76,Active
PROD-0002673,SUP-000968,Finished Goods Product 02673,Finished Goods,35.36,45.43,Active
PROD-0002674,SUP-000325,Components Product 02674,Components,18.02,41.26,Active
PROD-0002675,SUP-000445,Components Product 02675,Components,137.02,325.1,Active
PROD-0002676,SUP-000515,Raw Materials Product 02676,Raw Materials,10.38,14.8,Active
PROD-0002677,SUP-000700,Industrial Parts Product 02677,Industrial Parts,11.39,15.33,Active
PROD-0002678,SUP-000805,Packaging Product 02678,Packaging,48.78,101.17,Active
PROD-0002679,SUP-000846,Components Product 02679,Components,42.96,95.62,Active
PROD-0002680,SUP-000423,Industrial Parts Product 02680,Industrial Parts,33.14,409.56,Active
PROD-0002681,SUP-000372,Components Product 02681,Components,41.9,53.7,Inactive
PROD-0002682,SUP-000947,Packaging Product 02682,Packaging,36.08,82.7,Active
PROD-0002683,SUP-000537,Industrial Parts Product 02683,Industrial Parts,74.59,121.53,Active
PROD-0002684,SUP-000628,Raw Materials Product 02684,Raw Materials,237.79,399.96,Active
PROD-0002685,SUP-000421,Industrial Parts Product 02685,Industrial Parts,53.53,96.11,Active
PROD-0002686,SUP-000740,Raw Materials Product 02686,Raw Materials,11.64,27.73,Active
PROD-0002687,SUP-000359,Components Product 02687,Components,181.75,322.05,Active
PROD-0002688,SUP-000198,Finished Goods Product 02688,Finished Goods,36.4,58.99,Inactive
PROD-0002689,SUP-000312,Finished Goods Product 02689,Finished Goods,38.53,65.72,Active
PROD-0002690,SUP-000234,Industrial Parts Product 02690,Industrial Parts,5.77,10.52,Active
PROD-0002691,SUP-000557,Industrial Parts Product 02691,Industrial Parts,18.28,31.26,Active
PROD-0002692,SUP-000693,Raw Materials Product 02692,Raw Materials,15.56,37.22,Active
PROD-0002693,SUP-000086,Industrial Parts Product 02693,Industrial Parts,22.68,56.52,Active
PROD-0002694,SUP-000202,Finished Goods Product 02694,Finished Goods,65.04,65.04,Inactive
PROD-0002695,SUP-000152,Components Product 02695,Components,7.6,9.92,Active
PROD-0002696,SUP-000545,Finished Goods Product 02696,Finished Goods,5.95,5967.0,Active
PROD-0002697,SUP-000395,Components Product 02697,Components,111.11,218.44,Active
PROD-0002698,SUP-000875,Components Product 02698,Components,48.88,73.96,Active
PROD-0002699,SUP-000243,Raw Materials Product 02699,Raw Materials,29.67,70.29,Active
PROD-0002700,SUP-000239,Raw Materials Product 02700,Raw Materials,53.86,116.44,Active
PROD-0002701,SUP-000646,Components Product 02701,Components,26.15,34.79,Active
PROD-0002702,SUP-000675,Packaging Product 02702,Packaging,14.11,27.55,Active
PROD-0002703,SUP-000736,Industrial Parts Product 02703,Industrial Parts,11.68,25.39,Active
PROD-0002704,SUP-000927,Components Product 02704,Components,34.16,79.69,Active
PROD-0002705,SUP-000311,Industrial Parts Product 02705,Industrial Parts,34.71,84.77,Active
PROD-0002706,SUP-000783,Finished Goods Product 02706,Finished Goods,16.67,24.7,Active
PROD-0002707,SUP-000256,Components Product 02707,Components,62.17,140.99,Active
PROD-0002708,SUP-000968,Components Product 02708,Components,60.76,103.72,Active
PROD-0002709,SUP-000373,Components Product 02709,Components,9.32,17.66,Active
PROD-0002710,SUP-000992,Finished Goods Product 02710,Finished Goods,81.51,104.26,Active
PROD-0002711,SUP-000456,Finished Goods Product 02711,Finished Goods,28.41,50.11,Active
PROD-0002712,SUP-000366,Components Product 02712,Components,21.14,29.88,Active
PROD-0002713,SUP-000751,Components Product 02713,Components,52.51,90.83,Active
PROD-0002714,SUP-000480,Raw Materials Product 02714,Raw Materials,23.52,56.15,Active
PROD-0002715,SUP-000462,Industrial Parts Product 02715,Industrial Parts,6.92,12.99,Active
PROD-0002716,SUP-000482,Raw Materials Product 02716,Raw Materials,20.89,29.81,Active
PROD-0002717,SUP-000712,Packaging Product 02717,Packaging,17.07,26.57,Active
PROD-0002718,SUP-000798,Packaging Product 02718,Packaging,25.25,60.46,Active
PROD-0002719,SUP-000683,Industrial Parts Product 02719,Industrial Parts,45.43,99.61,Active
PROD-0002720,SUP-000096,Finished Goods Product 02720,Finished Goods,16.12,31.26,Active
PROD-0002721,SUP-000549,Raw Materials Product 02721,Raw Materials,90.8,214.59,Active
PROD-0002722,SUP-000664,Raw Materials Product 02722,Raw Materials,35.02,55.18,Active
PROD-0002723,SUP-000068,Components Product 00011,Components,49.77,77.79,Active
PROD-0002724,SUP-000303,Packaging Product 02724,Packaging,21.08,44.74,Active
PROD-0002725,SUP-000462,Components Product 02725,Components,96.43,200.4,Active
PROD-0002726,SUP-000705,Components Product 02726,Components,64.52,122.84,Active
PROD-0002727,SUP-000946,Components Product 02727,Components,11.29,19.98,Active
PROD-0002728,SUP-000968,Raw Materials Product 02728,Raw Materials,26.29,36.89,Active
PROD-0002729,SUP-000570,Raw Materials Product 02729,Raw Materials,218.48,546.07,Active
PROD-0002730,SUP-000103,Components Product 02730,Components,129.01,259.84,Active
PROD-0002731,SUP-000678,Industrial Parts Product 02731,Industrial Parts,37.58,60.46,Active
PROD-0002732,SUP-000264,Industrial Parts Product 02732,Industrial Parts,83.7,188.34,Active
PROD-0002733,SUP-000284,Components Product 02733,Components,24.18,36.47,Active
PROD-0002734,SUP-000100,Components Product 02734,Components,74.83,108.68,Active
PROD-0002735,SUP-000505,Industrial Parts Product 02735,Industrial Parts,12.63,15.71,Active
PROD-0002736,SUP-000479,Raw Materials Product 02736,Raw Materials,9.78,21.82,Active
PROD-0002737,SUP-000921,Components Product 02737,Components,187.81,380.93,Active
PROD-0002738,SUP-000470,Components Product 02738,Components,52.49,128.71,Active
PROD-0002739,SUP-000121,Industrial Parts Product 02739,Industrial Parts,18.69,27.07,Active
PROD-0002740,SUP-000111,Industrial Parts Product 02740,Industrial Parts,58.55,128.22,Active
PROD-0002741,SUP-000552,Raw Materials Product 02741,Raw Materials,47.55,59.04,Inactive
PROD-0002742,SUP-000629,Finished Goods Product 02742,Finished Goods,8.54,10.77,Active
