financial_transaction_key,transaction_id,date_key,account_key,location_key,transaction_type,transaction_category,transaction_amount
164776,FIN-164776,20230515,551,62,Revenue,Sales Revenue,40000.74
164777,FIN-164777,20250425,420,74,Cost,Payroll,47078.07
164778,FIN-164778,20200419,790,7,Revenue,Operating Expense,25550.92
164779,FIN-164779,20220524,188,17,Revenue,Utilities,35165.75
164780,FIN-164780,20221016,810,13,Cost,Sales Revenue,38970.37
164781,FIN-164781,20250617,481,77,Cost,Utilities,48394.93
164782,FIN-164782,20241213,38,22,Cost,Utilities,29789.89
164783,FIN-164783,20230701,951,100,Expense,Materials,22392.14
164784,FIN-164784,20191023,789,86,Expense,Materials,6335.34
164785,FIN-164785,20210607,979,43,Cost,Materials,24466.62
164786,FIN-164786,20200618,29,56,Expense,Maintenance,40929.19
164787,FIN-164787,20240203,162,8,Revenue,Maintenance,33896.34
164788,FIN-164788,20200928,63,7,Expense,Materials,44469.43
164789,FIN-164789,20250804,302,98,Cost,Materials,18714.64
164790,FIN-164790,20221218,773,36,Expense,Maintenance,32980.62
164791,FIN-164791,20241206,51,60,Expense,Sales Revenue,47041.78
164792,FIN-164792,20250726,841,20,Revenue,Utilities,12168.0
164793,FIN-164793,20200514,589,34,Expense,Operating Expense,32481.8
164794,FIN-164794,20190522,480,21,Expense,Maintenance,20111.37
164795,FIN-164795,20240925,457,2,Expense,Maintenance,27364.03
164796,FIN-164796,20240509,202,45,Cost,Maintenance,11923.27
164797,FIN-164797,20190723,681,54,Expense,Utilities,44481.31
164798,FIN-164798,20231212,801,75,Cost,Maintenance,47926.21
164799,FIN-164799,20220807,471,59,Cost,Utilities,14568.11
164800,FIN-164800,20240421,760,74,Cost,Utilities,1939.7
164801,FIN-164801,20190711,171,13,Revenue,Maintenance,15498.12
164802,FIN-164802,20250506,421,78,Expense,Payroll,10145.51
164803,FIN-164803,20220509,307,48,Cost,Operating Expense,48277.7
164804,FIN-164804,20250103,104,83,Cost,Utilities,15351.06
164805,FIN-164805,20200701,955,89,Expense,Materials,22842.79
164806,FIN-164806,20190909,364,12,Expense,Maintenance,31263.73
164807,FIN-164807,20200624,567,80,Revenue,Operating Expense,21592.29
164808,FIN-164808,20221011,990,56,Expense,Operating Expense,29788.38
164809,FIN-164809,20210821,778,13,Revenue,Sales Revenue,29538.45
164810,FIN-164810,20231207,539,97,Expense,Sales Revenue,31384.13
164811,FIN-164811,20250203,75,97,Cost,Payroll,19287.28
164812,FIN-164812,20250618,590,37,Cost,Utilities,34095.47
164813,FIN-164813,20240707,72,61,Expense,Payroll,29144.26
164814,FIN-164814,20190414,358,78,Cost,Payroll,42343.98
164815,FIN-164815,20240922,994,92,Expense,Operating Expense,45542.27
164816,FIN-164816,20241229,872,56,Revenue,Materials,2799.66
164817,FIN-164817,20200924,220,79,Cost,Sales Revenue,47302.19
164818,FIN-164818,20200424,284,97,Cost,Payroll,4307.03
164819,FIN-164819,20250819,598,67,Expense,Utilities,43635.98
164820,FIN-164820,20231119,71,34,Cost,Operating Expense,19912.25
164821,FIN-164821,20190720,570,50,Cost,Operating Expense,46604.99
164822,FIN-164822,20220727,114,12,Revenue,Materials,43971.02
164823,FIN-164823,20230726,913,99,Revenue,Payroll,36755.29
164824,FIN-164824,20220208,354,86,Revenue,Operating Expense,22503.83
164825,FIN-164825,20200110,2,42,Cost,Materials,29860.97
164826,FIN-164826,20210927,124,2,Expense,Operating Expense,48717.57
164827,FIN-164827,20220626,662,80,Revenue,Operating Expense,30732.18
164828,FIN-164828,20221219,974,21,Expense,Payroll,45120.92
164829,FIN-164829,20231130,496,69,Revenue,Materials,41972.92
164830,FIN-164830,20191228,993,86,Cost,Materials,4129.67
164831,FIN-164831,20220210,682,44,Expense,Utilities,26381.34
164832,FIN-164832,20210824,216,59,Cost,Maintenance,41983.35
164833,FIN-164833,20240805,234,86,Cost,Sales Revenue,12118.7
164834,FIN-164834,20211222,580,16,Expense,Payroll,9159.84
164835,FIN-164835,20231029,614,59,Expense,Utilities,29604.73
164836,FIN-164836,20190826,214,53,Expense,Maintenance,6621.96
164837,FIN-164837,20240304,265,6,Cost,Maintenance,33787.6
164838,FIN-164838,20190329,248,82,Revenue,Sales Revenue,22037.06
164839,FIN-164839,20190127,645,52,Expense,Payroll,48678.97
164840,FIN-164840,20231225,348,89,Cost,Materials,49861.63
164841,FIN-164841,20230330,738,70,Revenue,Sales Revenue,49618.23
164842,FIN-164842,20250818,992,15,Cost,Payroll,22311.37
164843,FIN-164843,20190603,260,59,Cost,Operating Expense,27105.62
164844,FIN-164844,20220413,854,75,Expense,Operating Expense,31642.96
164845,FIN-164845,20230205,68,79,Cost,Sales Revenue,39639.2
164846,FIN-164846,20221229,590,92,Cost,Maintenance,36541.79
164847,FIN-164847,20230131,714,59,Cost,Maintenance,8126.72
164848,FIN-164848,20250613,648,37,Cost,Materials,23853.61
164849,FIN-164849,20250426,126,17,Revenue,Payroll,2196.29
164850,FIN-164850,20200113,569,74,Revenue,Operating Expense,5114.61
164851,FIN-164851,20240609,695,71,Cost,Sales Revenue,15822.59
164852,FIN-164852,20200618,691,49,Expense,Utilities,2047.46
164853,FIN-164853,20210314,273,80,Revenue,Materials,34089.71
164854,FIN-164854,20230917,144,8,Cost,Materials,45821.8
164855,FIN-164855,20200204,173,30,Revenue,Sales Revenue,2952.28
164856,FIN-164856,20250414,763,74,Expense,Materials,22258.32
164857,FIN-164857,20231026,376,67,Cost,Payroll,7499.58
164858,FIN-164858,20211227,908,78,Cost,Payroll,38554.67
164859,FIN-164859,20201228,219,43,Expense,Maintenance,5401.33
164860,FIN-164860,20250705,636,62,Cost,Operating Expense,617.96
164861,FIN-164861,20200403,904,98,Cost,Materials,41270.17
164862,FIN-164862,20240328,130,5,Expense,Maintenance,22619.36
164863,FIN-164863,20220105,72,15,Revenue,Maintenance,26571.09
164864,FIN-164864,20250721,688,98,Cost,Materials,43308.31
164865,FIN-164865,20190101,470,91,Revenue,Maintenance,25195.1
164866,FIN-164866,20190824,839,20,Cost,Materials,46677.08
164867,FIN-164867,20210615,979,27,Revenue,Payroll,15281.96
164868,FIN-164868,20200104,224,46,Expense,Operating Expense,12397.46
164869,FIN-164869,20231223,335,29,Revenue,Utilities,48878.05
164870,FIN-164870,20190303,463,39,Revenue,Payroll,6386.3
164871,FIN-164871,20200913,338,75,Cost,Materials,44907.27
164872,FIN-164872,20231027,303,88,Cost,Maintenance,19918.27
164873,FIN-164873,20241018,620,93,Revenue,Sales Revenue,14162.25
164874,FIN-164874,20190328,200,44,Expense,Maintenance,21210.96
164875,FIN-164875,20230324,464,46,Cost,Operating Expense,45824.92
164876,FIN-164876,20201212,672,18,Expense,Operating Expense,4840.25
164877,FIN-164877,20210113,181,96,Cost,Sales Revenue,9487.42
164878,FIN-164878,20210116,101,36,Expense,Utilities,19843.06
164879,FIN-164879,20200626,333,44,Cost,Materials,35743.01
164880,FIN-164880,20241113,47,34,Expense,Payroll,47705.43
164881,FIN-164881,20210507,450,94,Cost,Utilities,9207.64
164882,FIN-164882,20240903,178,32,Cost,Materials,5846.28
164883,FIN-164883,20230207,187,70,Cost,Sales Revenue,43139.67
164884,FIN-164884,20220811,51,33,Cost,Utilities,12994.12
164885,FIN-164885,20250622,703,77,Cost,Materials,49533.95
164886,FIN-164886,20211124,551,90,Revenue,Maintenance,29764.23
164887,FIN-164887,20211206,643,82,Cost,Utilities,18057.16
164888,FIN-164888,20200109,90,61,Expense,Materials,22187.59
164889,FIN-164889,20210105,451,21,Expense,Sales Revenue,35430.06
164890,FIN-164890,20220720,879,99,Expense,Maintenance,3159.91
164891,FIN-164891,20240722,617,64,Expense,Payroll,9357.35
164892,FIN-164892,20211117,648,93,Expense,Materials,16630.04
164893,FIN-164893,20250626,445,87,Expense,Materials,13418.49
164894,FIN-164894,20201007,767,37,Revenue,Sales Revenue,32643.15
164895,FIN-164895,20190328,541,68,Expense,Operating Expense,27652.38
164896,FIN-164896,20241006,92,48,Revenue,Materials,46051.34
164897,FIN-164897,20240523,247,82,Cost,Sales Revenue,40188.87
164898,FIN-164898,20230228,436,4,Revenue,Maintenance,612.78
164899,FIN-164899,20250827,611,93,Cost,Utilities,16277.37
164900,FIN-164900,20230606,585,10,Cost,Materials,39233.83
164901,FIN-164901,20230407,720,59,Cost,Sales Revenue,37079.38
164902,FIN-164902,20220623,506,76,Cost,Operating Expense,16551.5
164903,FIN-164903,20200305,546,39,Expense,Maintenance,39942.12
164904,FIN-164904,20200612,663,60,Revenue,Utilities,39987.35
164905,FIN-164905,20230422,939,47,Revenue,Materials,46223.71
164906,FIN-164906,20190729,144,28,Cost,Materials,40349.3
164907,FIN-164907,20240329,245,26,Expense,Payroll,35561.15
164908,FIN-164908,20190305,581,3,Expense,Operating Expense,33074.58
164909,FIN-164909,20240620,118,95,Cost,Sales Revenue,34136.0
164910,FIN-164910,20250715,466,60,Cost,Materials,9902.49
164911,FIN-164911,20230510,352,65,Revenue,Maintenance,16578.6
164912,FIN-164912,20210203,787,73,Expense,Operating Expense,43588.87
164913,FIN-164913,20250214,543,55,Revenue,Sales Revenue,11378.17
164914,FIN-164914,20240116,203,84,Cost,Sales Revenue,16106.08
164915,FIN-164915,20250110,462,48,Revenue,Payroll,39634.83
164916,FIN-164916,20200513,244,79,Expense,Materials,42171.57
164917,FIN-164917,20201113,505,82,Expense,Operating Expense,10334.72
164918,FIN-164918,20200827,838,94,Revenue,Maintenance,3059.23
164919,FIN-164919,20220202,103,82,Cost,Payroll,14164.11
164920,FIN-164920,20251117,485,100,Revenue,Materials,22172.81
164921,FIN-164921,20200702,263,96,Cost,Maintenance,33171.05
164922,FIN-164922,20190210,274,35,Cost,Utilities,38752.61
164923,FIN-164923,20230601,988,64,Revenue,Operating Expense,26481.53
164924,FIN-164924,20241225,679,16,Expense,Operating Expense,28447.63
164925,FIN-164925,20220112,368,86,Cost,Sales Revenue,32429.02
164926,FIN-164926,20230830,168,48,Revenue,Utilities,2497.1
164927,FIN-164927,20221018,748,87,Expense,Payroll,47296.92
164928,FIN-164928,20220521,561,89,Expense,Sales Revenue,43677.71
164929,FIN-164929,20220205,431,71,Cost,Payroll,42449.72
164930,FIN-164930,20231011,207,6,Revenue,Sales Revenue,37961.78
164931,FIN-164931,20230429,112,38,Expense,Sales Revenue,12418.53
164932,FIN-164932,20230219,519,63,Expense,Sales Revenue,32375.24
164933,FIN-164933,20240821,213,58,Revenue,Payroll,44286.41
164934,FIN-164934,20210120,403,94,Revenue,Payroll,7080.17
164935,FIN-164935,20221225,80,69,Expense,Utilities,17257.06
164936,FIN-164936,20210630,869,99,Revenue,Maintenance,38860.42
164937,FIN-164937,20230320,978,80,Cost,Materials,38802.18
164938,FIN-164938,20221028,59,27,Expense,Sales Revenue,22620.03
164939,FIN-164939,20240318,566,55,Expense,Operating Expense,711.5
164940,FIN-164940,20191111,486,64,Revenue,Materials,935.73
164941,FIN-164941,20230108,394,29,Cost,Payroll,4853.94
164942,FIN-164942,20250403,237,99,Expense,Payroll,47463.57
164943,FIN-164943,20200630,769,66,Revenue,Operating Expense,40485.19
164944,FIN-164944,20201024,31,17,Expense,Utilities,15340.29
164945,FIN-164945,20200209,378,17,Cost,Maintenance,41923.06
164946,FIN-164946,20250707,151,33,Cost,Payroll,23948.51
164947,FIN-164947,20200119,391,31,Revenue,Materials,23552.18
164948,FIN-164948,20200518,724,93,Revenue,Materials,30103.55
164949,FIN-164949,20210418,679,61,Expense,Maintenance,27594.67
164950,FIN-164950,20210725,719,84,Revenue,Sales Revenue,20898.71
164951,FIN-164951,20250424,193,29,Revenue,Utilities,29523.08
164952,FIN-164952,20240709,880,84,Revenue,Maintenance,40971.73
164953,FIN-164953,20200201,594,11,Revenue,Operating Expense,9627.11
164954,FIN-164954,20201227,577,50,Cost,Operating Expense,31448.07
164955,FIN-164955,20210509,852,42,Revenue,Payroll,20243.77
164956,FIN-164956,20220414,617,96,Expense,Utilities,44280.1
164957,FIN-164957,20220314,331,3,Revenue,Payroll,5816.26
164958,FIN-164958,20221024,445,24,Revenue,Materials,22269.8
164959,FIN-164959,20250803,611,66,Revenue,Operating Expense,38692.87
164960,FIN-164960,20251116,326,56,Expense,Sales Revenue,33941.56
164961,FIN-164961,20230501,1,75,Expense,Maintenance,38580.8
164962,FIN-164962,20220331,864,72,Cost,Utilities,1692.9
164963,FIN-164963,20190613,571,97,Expense,Utilities,3865.48
164964,FIN-164964,20240505,486,43,Cost,Sales Revenue,13729.21
164965,FIN-164965,20250409,521,4,Revenue,Sales Revenue,43483.85
164966,FIN-164966,20251005,862,16,Cost,Materials,35758.28
164967,FIN-164967,20220103,496,28,Expense,Payroll,42553.43
164968,FIN-164968,20210427,420,44,Revenue,Operating Expense,23214.32
164969,FIN-164969,20200313,431,2,Cost,Sales Revenue,49416.93
164970,FIN-164970,20220818,900,37,Cost,Materials,33700.27
164971,FIN-164971,20190822,525,39,Expense,Sales Revenue,48998.05
164972,FIN-164972,20220424,773,96,Cost,Sales Revenue,7256.07
164973,FIN-164973,20250518,615,8,Cost,Utilities,46249.07
164974,FIN-164974,20231029,645,60,Revenue,Sales Revenue,10106.16
164975,FIN-164975,20220826,425,21,Revenue,Sales Revenue,20715.19
164976,FIN-164976,20200108,595,97,Cost,Operating Expense,16905.24
164977,FIN-164977,20240806,909,22,Expense,Payroll,3905.71
164978,FIN-164978,20200923,356,20,Revenue,Utilities,39810.77
164979,FIN-164979,20250624,909,46,Cost,Materials,8396.33
164980,FIN-164980,20240406,628,14,Expense,Sales Revenue,39583.8
164981,FIN-164981,20250925,337,15,Revenue,Maintenance,20899.69
164982,FIN-164982,20190111,314,49,Cost,Utilities,10470.91
164983,FIN-164983,20191015,287,7,Expense,Maintenance,42500.32
164984,FIN-164984,20230202,293,33,Cost,Materials,19105.65
164985,FIN-164985,20211225,447,44,Cost,Payroll,36756.48
164986,FIN-164986,20231125,932,10,Expense,Maintenance,34799.18
164987,FIN-164987,20250627,463,92,Revenue,Payroll,10307.32
164988,FIN-164988,20231229,252,12,Revenue,Payroll,43594.77
164989,FIN-164989,20220507,851,9,Revenue,Utilities,48345.94
164990,FIN-164990,20230502,299,83,Expense,Materials,31663.26
164991,FIN-164991,20190801,870,85,Revenue,Maintenance,21847.5
164992,FIN-164992,20250610,442,14,Expense,Materials,11890.5
164993,FIN-164993,20210101,287,93,Cost,Payroll,23665.03
164994,FIN-164994,20240314,195,49,Revenue,Sales Revenue,49987.92
164995,FIN-164995,20230808,969,25,Revenue,Payroll,40378.73
164996,FIN-164996,20250329,947,42,Cost,Sales Revenue,21963.57
164997,FIN-164997,20231122,449,91,Expense,Materials,30992.92
164998,FIN-164998,20210831,138,48,Revenue,Payroll,29873.2
164999,FIN-164999,20211215,685,41,Revenue,Materials,47810.65
165000,FIN-165000,20231112,241,11,Revenue,Operating Expense,22717.82
165001,FIN-165001,20230419,525,93,Cost,Utilities,16948.72
165002,FIN-165002,20210317,519,7,Expense,Sales Revenue,4680.27
165003,FIN-165003,20220613,163,49,Cost,Payroll,47339.35
165004,FIN-165004,20190509,967,68,Expense,Utilities,14849.18
165005,FIN-165005,20230621,643,73,Cost,Payroll,30471.0
165006,FIN-165006,20220402,584,48,Cost,Maintenance,42375.36
165007,FIN-165007,20220325,993,48,Revenue,Materials,11255.11
165008,FIN-165008,20230321,503,48,Expense,Utilities,42568.38
165009,FIN-165009,20240827,850,90,Cost,Sales Revenue,12553.13
165010,FIN-165010,20230512,674,84,Expense,Payroll,9355.81
165011,FIN-165011,20190317,103,17,Revenue,Materials,34154.42
165012,FIN-165012,20221206,384,28,Cost,Utilities,37421.56
165013,FIN-165013,20240701,821,60,Cost,Payroll,28250.67
165014,FIN-165014,20190227,786,39,Cost,Utilities,35722.92
165015,FIN-165015,20201205,824,59,Revenue,Payroll,29504.83
165016,FIN-165016,20250709,52,22,Cost,Utilities,46979.16
165017,FIN-165017,20210417,314,61,Expense,Maintenance,30196.96
165018,FIN-165018,20201125,528,56,Cost,Materials,20662.57
165019,FIN-165019,20250708,450,35,Expense,Sales Revenue,20640.7
165020,FIN-165020,20200117,446,98,Cost,Materials,17332.08
165021,FIN-165021,20240619,846,36,Revenue,Payroll,10692.63
165022,FIN-165022,20231027,600,89,Expense,Payroll,39539.05
165023,FIN-165023,20191109,209,29,Revenue,Utilities,20989.83
165024,FIN-165024,20211104,667,48,Revenue,Maintenance,15283.71
165025,FIN-165025,20240206,41,80,Expense,Utilities,10025.73
165026,FIN-165026,20190823,509,99,Cost,Sales Revenue,26415.68
165027,FIN-165027,20200630,262,11,Cost,Maintenance,16101.87
165028,FIN-165028,20190925,816,55,Expense,Operating Expense,19523.07
165029,FIN-165029,20250827,215,31,Revenue,Maintenance,36132.9
165030,FIN-165030,20210305,940,59,Revenue,Utilities,17231.43
165031,FIN-165031,20250708,862,43,Expense,Materials,14664.52
165032,FIN-165032,20220921,168,27,Expense,Materials,16006.67
165033,FIN-165033,20200922,211,70,Cost,Operating Expense,35163.53
165034,FIN-165034,20240502,343,5,Cost,Operating Expense,8006.16
165035,FIN-165035,20200717,951,46,Cost,Payroll,23702.0
165036,FIN-165036,20190217,667,41,Revenue,Sales Revenue,48608.6
165037,FIN-165037,20240912,372,79,Cost,Utilities,16540.26
165038,FIN-165038,20200624,660,95,Revenue,Maintenance,40590.93
165039,FIN-165039,20220225,534,58,Expense,Materials,48334.9
165040,FIN-165040,20240524,662,30,Cost,Payroll,3252.09
165041,FIN-165041,20191030,83,57,Expense,Utilities,16298.81
165042,FIN-165042,20210425,639,27,Expense,Utilities,24229.08
165043,FIN-165043,20200507,976,36,Expense,Operating Expense,12956.05
165044,FIN-165044,20250422,678,78,Revenue,Sales Revenue,43621.19
165045,FIN-165045,20250709,839,73,Expense,Maintenance,18911.24
165046,FIN-165046,20240817,197,3,Revenue,Utilities,17175.69
165047,FIN-165047,20251116,667,97,Revenue,Operating Expense,28922.83
165048,FIN-165048,20200826,538,13,Expense,Maintenance,23273.9
165049,FIN-165049,20240227,443,1,Expense,Operating Expense,18429.74
165050,FIN-165050,20240504,823,30,Expense,Maintenance,18289.86
165051,FIN-165051,20250901,608,5,Expense,Utilities,13553.2
165052,FIN-165052,20240812,578,25,Cost,Maintenance,8188.05
165053,FIN-165053,20231225,934,11,Expense,Maintenance,34949.4
165054,FIN-165054,20200215,24,64,Cost,Payroll,13746.21
165055,FIN-165055,20190704,730,22,Cost,Operating Expense,2093.48
165056,FIN-165056,20240517,946,55,Cost,Utilities,45697.9
165057,FIN-165057,20200913,691,1,Expense,Maintenance,6146.07
165058,FIN-165058,20220916,950,6,Expense,Maintenance,38799.21
165059,FIN-165059,20230217,266,41,Revenue,Operating Expense,3251.26
165060,FIN-165060,20210206,238,31,Cost,Materials,29835.77
165061,FIN-165061,20211023,886,68,Expense,Maintenance,27771.05
165062,FIN-165062,20190725,520,58,Cost,Payroll,17436.84
165063,FIN-165063,20251024,30,9,Expense,Utilities,38022.97
165064,FIN-165064,20250212,931,2,Expense,Maintenance,31961.74
165065,FIN-165065,20240828,815,75,Revenue,Utilities,27574.63
165066,FIN-165066,20230215,213,49,Expense,Maintenance,24933.44
165067,FIN-165067,20200424,492,53,Cost,Sales Revenue,49608.95
165068,FIN-165068,20190224,632,42,Cost,Payroll,22908.35
165069,FIN-165069,20250630,800,6,Cost,Utilities,38229.57
165070,FIN-165070,20190315,353,36,Cost,Operating Expense,38486.79
165071,FIN-165071,20210411,708,80,Cost,Utilities,6140.34
165072,FIN-165072,20251125,767,59,Expense,Sales Revenue,24792.36
165073,FIN-165073,20210614,836,42,Revenue,Maintenance,28108.51
165074,FIN-165074,20220222,16,8,Revenue,Operating Expense,8176.72
165075,FIN-165075,20200215,527,1,Cost,Payroll,16573.85
165076,FIN-165076,20211220,627,13,Cost,Materials,7060.06
165077,FIN-165077,20251020,218,92,Revenue,Operating Expense,40791.26
165078,FIN-165078,20191113,540,75,Cost,Materials,12562.13
165079,FIN-165079,20231021,444,73,Cost,Materials,4273.77
165080,FIN-165080,20230505,39,47,Revenue,Operating Expense,42184.55
165081,FIN-165081,20250308,87,69,Cost,Utilities,35321.58
165082,FIN-165082,20240327,218,56,Expense,Payroll,24855.95
165083,FIN-165083,20251223,772,78,Cost,Operating Expense,8070.61
165084,FIN-165084,20200523,764,55,Revenue,Materials,5604.96
165085,FIN-165085,20230526,688,85,Expense,Sales Revenue,38531.03
165086,FIN-165086,20250712,624,35,Revenue,Maintenance,832.59
165087,FIN-165087,20250907,258,60,Cost,Utilities,24391.73
165088,FIN-165088,20250225,661,16,Revenue,Payroll,2498.58
