budget_id,date,location_id,category,budget_amount
BUD-0011996,2019-11-26,LOC-0079,Maintenance,24952.37
BUD-0011997,2025-08-15,LOC-0087,Supply Chain,6975.79
BUD-0011998,2022-04-25,LOC-0070,Energy,21086.63
BUD-0011999,2020-05-09,LOC-0063,Supply Chain,17981.46
BUD-0012000,2025-04-12,LOC-0030,Production,15442.85
BUD-0012001,2021-03-06,LOC-0020,Energy,10681.61
BUD-0012002,2020-03-19,LOC-0058,Supply Chain,100576.2
BUD-0012003,2022-07-05,LOC-0073,Administration,54972.76
BUD-0012004,2025-09-02,LOC-0025,Operations,11146.4
BUD-0012005,2023-06-27,LOC-0092,Production,26839.53
BUD-0012006,2022-03-15,LOC-0092,Operations,11281.31
BUD-0012007,2019-07-18,LOC-0093,Maintenance,71074.53
BUD-0012008,2021-11-27,LOC-0010,Administration,21340.0
BUD-0012009,2023-01-23,LOC-0013,Energy,20056.33
BUD-0012010,2025-04-23,LOC-0011,Maintenance,26842.83
BUD-0012011,2022-09-17,LOC-0091,Administration,12994.7
BUD-0012012,2025-06-11,LOC-0068,Administration,22846.77
BUD-0012013,2021-02-02,LOC-0045,Energy,69582.8
BUD-0012014,2023-08-28,LOC-0072,Maintenance,40570.64
BUD-0012015,2023-10-15,LOC-0008,Supply Chain,28751.11
BUD-0012016,2024-11-14,LOC-0031,Production,37378.12
BUD-0012017,2023-03-30,LOC-0083,Maintenance,19561.9
BUD-0012018,2024-07-20,LOC-0057,Production,19752.0
BUD-0012019,2019-03-28,LOC-0090,Supply Chain,41175.6
BUD-0012020,2025-07-01,LOC-0007,Energy,63284.64
BUD-0012021,2022-05-26,LOC-0096,Administration,63149.72
BUD-0012022,2020-10-22,LOC-0055,Energy,31161.38
BUD-0012023,2021-10-09,LOC-0023,Production,45229.53
BUD-0012024,2025-10-28,LOC-0047,Administration,158944.16
BUD-0012025,2021-04-12,LOC-0020,Administration,34713.65
BUD-0012026,2023-08-19,LOC-0062,Energy,16589.14
BUD-0012027,2021-05-05,LOC-0092,Administration,85855.09
BUD-0012028,2025-08-02,LOC-0013,Maintenance,15909.56
BUD-0012029,2025-05-24,LOC-0019,Energy,13802.13
BUD-0012030,2019-05-25,LOC-0056,Supply Chain,54929.18
BUD-0012031,2024-07-05,LOC-0044,Energy,39845.78
BUD-0012032,2021-07-16,LOC-0031,Energy,16407.68
BUD-0012033,2023-09-20,LOC-0067,Supply Chain,10443.05
BUD-0012034,2024-09-09,LOC-0043,Maintenance,4300.43
BUD-0012035,2021-01-06,LOC-0012,Production,11051.88
BUD-0012036,2025-11-27,LOC-0088,Operations,45041.41
BUD-0012037,2025-02-08,LOC-0028,Operations,68970.59
BUD-0012038,2023-04-21,LOC-0021,Maintenance,25964.91
BUD-0012039,2023-07-11,LOC-0030,Production,35481.32
BUD-0012040,2024-02-28,LOC-0040,Production,23640.52
BUD-0012041,2024-02-12,LOC-0033,Operations,17548.22
BUD-0012042,2019-05-08,LOC-0054,Administration,20019.36
BUD-0012043,2024-07-17,LOC-0071,Administration,10700.7
BUD-0012044,2021-01-07,LOC-0076,Energy,44740.41
BUD-0012045,2025-09-20,LOC-0090,Supply Chain,20663.1
BUD-0012046,2020-08-08,LOC-0054,Maintenance,13720.52
BUD-0012047,2025-12-03,LOC-0028,Operations,18143.1
BUD-0012048,2020-04-25,LOC-0048,Operations,11704.79
BUD-0012049,2025-08-06,LOC-0092,Administration,62234.15
BUD-0012050,2021-11-15,LOC-0027,Maintenance,17794.79
BUD-0012051,2019-04-30,LOC-0057,Maintenance,29910.79
BUD-0012052,2024-08-13,LOC-0098,Supply Chain,34201.39
BUD-0012053,2022-09-25,LOC-0071,Operations,15030.27
BUD-0012054,2021-11-06,LOC-0030,Maintenance,7730.29
BUD-0012055,2019-01-18,LOC-0096,Operations,36496.31
BUD-0012056,2023-08-23,LOC-0047,Energy,10161.96
BUD-0012057,2020-04-20,LOC-0076,Supply Chain,9123.32
BUD-0012058,2025-01-24,LOC-0013,Production,76869.42
BUD-0012059,2024-07-30,LOC-0005,Maintenance,26123.41
BUD-0012060,2023-01-03,LOC-0039,Production,16572.73
BUD-0012061,2023-04-16,LOC-0006,Maintenance,26729.03
BUD-0012062,2020-06-03,LOC-0033,Production,4546.59
BUD-0012063,2024-07-03,LOC-0095,Supply Chain,18281.19
BUD-0012064,2019-10-01,LOC-0070,Maintenance,44212.32
BUD-0012065,2025-06-18,LOC-0003,Administration,17647.9
BUD-0012066,2025-02-07,LOC-0073,Energy,10050.69
BUD-0012067,2020-11-02,LOC-0082,Administration,12927.71
BUD-0012068,2023-04-24,LOC-0044,Administration,49606.53
BUD-0012069,2020-02-14,LOC-0079,Production,3194.09
BUD-0012070,2020-01-14,LOC-0033,Production,37270.02
BUD-0012071,2023-02-03,LOC-0030,Energy,23245.52
BUD-0012072,2025-01-06,LOC-0058,Maintenance,12204.82
BUD-0012073,2022-06-16,LOC-0085,Supply Chain,40179.78
BUD-0012074,2019-06-10,LOC-0088,Energy,11467.06
BUD-0012075,2021-01-07,LOC-0038,Administration,15726.91
BUD-0012076,2023-06-24,LOC-0032,Energy,24647.47
BUD-0012077,2022-01-04,LOC-0053,Production,44828.92
BUD-0012078,2021-06-08,LOC-0029,Administration,14811.47
BUD-0012079,2023-02-01,LOC-0054,Production,12770.72
BUD-0012080,2019-09-28,LOC-0004,Energy,27544.44
BUD-0012081,2025-01-08,LOC-0006,Operations,9262.85
BUD-0012082,2019-07-21,LOC-0023,Operations,64984.71
BUD-0012083,2023-12-20,LOC-0061,Operations,25374.32
BUD-0012084,2024-03-04,LOC-0063,Production,42704.19
BUD-0012085,2021-04-05,LOC-0029,Maintenance,24367.89
BUD-0012086,2021-03-05,LOC-0018,Maintenance,10357.44
BUD-0012087,2023-02-25,LOC-0071,Energy,24521.09
BUD-0012088,2022-03-19,LOC-0095,Maintenance,40312.58
BUD-0012089,2023-10-16,LOC-0071,Maintenance,68090.61
BUD-0012090,2022-05-06,LOC-0064,Administration,10980.91
BUD-0012091,2024-07-22,LOC-0098,Maintenance,37342.66
BUD-0012092,2020-02-15,LOC-0085,Production,29316.19
BUD-0012093,2023-09-09,LOC-0051,Production,18314.45
BUD-0012094,2025-02-05,LOC-0088,Energy,14466.6
BUD-0012095,2019-11-01,LOC-0030,Supply Chain,44231.69
BUD-0012096,2022-12-18,LOC-0060,Energy,15224.04
BUD-0012097,2022-06-30,LOC-0033,Production,15537.6
BUD-0012098,2021-08-14,LOC-0033,Operations,104650.51
BUD-0012099,2023-09-07,LOC-0079,Supply Chain,24854.41
BUD-0012100,2023-05-28,LOC-0072,Maintenance,21137.31
BUD-0012101,2022-09-20,LOC-0004,Production,8187.97
BUD-0012102,2023-05-15,LOC-0028,Production,27454.58
BUD-0012103,2021-04-04,LOC-0034,Operations,32555.3
BUD-0012104,2019-10-14,LOC-0070,Maintenance,14327.43
BUD-0012105,2025-04-28,LOC-0085,Production,11833.06
BUD-0012106,2019-03-09,LOC-0058,Supply Chain,9102.44
BUD-0012107,2022-08-05,LOC-0049,Administration,14018.5
BUD-0012108,2025-04-04,LOC-0076,Maintenance,12927.18
BUD-0012109,2022-03-27,LOC-0079,Operations,16735.92
BUD-0012110,2023-01-23,LOC-0074,Administration,22072.92
BUD-0012111,2024-08-28,LOC-0067,Administration,56415.35
BUD-0012112,2023-09-23,LOC-0017,Administration,22441.33
BUD-0012113,2022-07-26,LOC-0019,Production,168545.54
BUD-0012114,2022-07-28,LOC-0079,Administration,12775.78
BUD-0012115,2024-06-08,LOC-0061,Production,9706.35
BUD-0012116,2022-07-26,LOC-0059,Energy,72361.48
BUD-0012117,2021-01-31,LOC-0084,Production,38924.49
BUD-0012118,2020-08-01,LOC-0065,Operations,19116.38
BUD-0012119,2025-10-29,LOC-0075,Operations,9223.93
BUD-0012120,2022-05-03,LOC-0035,Supply Chain,58899.62
BUD-0012121,2019-10-29,LOC-0030,Energy,22109.73
BUD-0012122,2019-03-11,LOC-0020,Production,26284.83
BUD-0012123,2025-03-15,LOC-0077,Operations,19738.61
BUD-0012124,2022-05-20,LOC-0082,Production,60085.82
BUD-0012125,2020-08-06,LOC-0088,Maintenance,33550.29
BUD-0012126,2024-02-26,LOC-0071,Maintenance,31179.83
BUD-0012127,2023-08-19,LOC-0001,Energy,52579.43
BUD-0012128,2024-03-04,LOC-0061,Maintenance,27047.04
BUD-0012129,2020-05-07,LOC-0058,Maintenance,55551.44
BUD-0012130,2022-11-07,LOC-0041,Supply Chain,17267.39
BUD-0012131,2024-11-14,LOC-0053,Administration,12472.94
BUD-0012132,2020-10-27,LOC-0068,Production,38306.35
BUD-0012133,2021-08-31,LOC-0026,Maintenance,19267.61
BUD-0012134,2023-01-10,LOC-0051,Administration,34087.63
BUD-0012135,2019-02-27,LOC-0010,Energy,36486.99
BUD-0012136,2024-03-08,LOC-0074,Administration,12184.08
BUD-0012137,2022-04-12,LOC-0047,Operations,13219.28
BUD-0012138,2022-09-04,LOC-0096,Operations,19960.24
BUD-0012139,2025-09-07,LOC-0086,Maintenance,38916.76
BUD-0012140,2025-08-16,LOC-0092,Administration,12884.66
BUD-0012141,2020-11-17,LOC-0032,Energy,24480.14
BUD-0012142,2019-05-10,LOC-0081,Operations,198038.4
BUD-0012143,2024-03-05,LOC-0077,Operations,12537.06
BUD-0012144,2023-04-26,LOC-0092,Administration,39891.12
BUD-0012145,2024-01-30,LOC-0022,Production,42868.91
BUD-0012146,2024-02-06,LOC-0082,Production,21054.93
BUD-0012147,2023-03-09,LOC-0028,Energy,21852.14
BUD-0012148,2022-04-21,LOC-0016,Administration,20449.67
BUD-0012149,2021-05-06,LOC-0015,Operations,6003.73
BUD-0012150,2020-05-20,LOC-0100,Administration,29668.16
BUD-0012151,2025-07-29,LOC-0003,Energy,21234.83
BUD-0012152,2022-11-13,LOC-0088,Maintenance,28825.42
BUD-0012153,2019-11-17,LOC-0009,Energy,41852.71
BUD-0012154,2020-03-16,LOC-0014,Supply Chain,27381.54
BUD-0012155,2019-03-12,LOC-0052,Supply Chain,18195.91
BUD-0012156,2020-03-03,LOC-0011,Energy,58384.23
BUD-0012157,2025-09-24,LOC-0004,Production,40401.81
BUD-0012158,2024-12-03,LOC-0040,Administration,11435.56
BUD-0012159,2020-03-09,LOC-0009,Production,10085.71
BUD-0012160,2021-07-25,LOC-0037,Administration,25175.11
BUD-0012161,2023-08-23,LOC-0068,Administration,20130.75
BUD-0012162,2019-06-17,LOC-0065,Supply Chain,21878.06
BUD-0012163,2019-11-14,LOC-0062,Maintenance,17495.78
BUD-0012164,2021-01-01,LOC-0035,Administration,32638.54
BUD-0012165,2021-10-01,LOC-0087,Maintenance,7225.55
BUD-0012166,2022-11-27,LOC-0093,Supply Chain,20127.17
BUD-0012167,2020-04-04,LOC-0008,Production,40438.96
BUD-0012168,2021-08-30,LOC-0021,Operations,9028.27
BUD-0012169,2021-07-31,LOC-0006,Supply Chain,10598.76
BUD-0012170,2022-11-13,LOC-0015,Production,42570.38
BUD-0012171,2022-09-20,LOC-0084,Energy,8485.38
BUD-0012172,2021-10-20,LOC-0011,Administration,83077.97
BUD-0012173,2025-07-31,LOC-0005,Operations,34604.87
BUD-0012174,2020-08-29,LOC-0083,Administration,20402.24
BUD-0012175,2021-09-19,LOC-0037,Administration,9445.42
BUD-0012176,2023-03-20,LOC-0003,Energy,21942.59
BUD-0012177,2019-12-24,LOC-0079,Maintenance,7121.08
BUD-0012178,2024-10-03,LOC-0070,Supply Chain,7778.4
BUD-0012179,2021-06-22,LOC-0023,Administration,19063.49
BUD-0012180,2021-01-06,LOC-0034,Energy,30234.37
BUD-0012181,2025-09-21,LOC-0058,Administration,20823.14
BUD-0012182,2025-04-21,LOC-0063,Operations,37415.02
BUD-0012183,2025-08-22,LOC-0090,Production,33772.27
BUD-0012184,2023-09-15,LOC-0082,Maintenance,19894.01
BUD-0012185,2024-10-24,LOC-0015,Supply Chain,46457.62
BUD-0012186,2024-03-19,LOC-0038,Production,82154.31
BUD-0012187,2019-12-21,LOC-0006,Maintenance,29967.35
BUD-0012188,2024-12-05,LOC-0001,Maintenance,48067.18
BUD-0012189,2019-06-26,LOC-0030,Supply Chain,14646.43
BUD-0012190,2020-07-03,LOC-0021,Maintenance,61938.8
BUD-0012191,2023-08-02,LOC-0013,Administration,51207.49
BUD-0012192,2025-05-18,LOC-0020,Operations,58798.44
BUD-0012193,2021-01-03,LOC-0064,Administration,27254.67
BUD-0012194,2025-02-03,LOC-0021,Production,39948.68
BUD-0012195,2020-09-04,LOC-0093,Energy,14036.96
BUD-0012196,2019-03-31,LOC-0028,Energy,12167.67
BUD-0012197,2023-10-07,LOC-0007,Maintenance,21671.13
BUD-0012198,2025-06-08,LOC-0022,Energy,39388.07
BUD-0012199,2024-06-23,LOC-0080,Energy,52262.47
BUD-0012200,2024-04-22,LOC-0097,Supply Chain,22299.36
BUD-0012201,2021-04-28,LOC-0089,Maintenance,10644.63
BUD-0012202,2020-08-22,LOC-0068,Operations,13685.19
BUD-0012203,2024-12-10,LOC-0035,Supply Chain,24244.34
BUD-0012204,2021-02-12,LOC-0068,Operations,12505.98
BUD-0012205,2020-07-08,LOC-0068,Administration,22211.1
BUD-0012206,2020-07-07,LOC-0070,Operations,26710.15
BUD-0012207,2021-11-21,LOC-0023,Administration,24927.09
BUD-0012208,2019-12-23,LOC-0057,Energy,26106.64
BUD-0012209,2023-03-30,LOC-0062,Supply Chain,33927.47
BUD-0012210,2023-02-27,LOC-0038,Maintenance,14631.82
BUD-0012211,2025-07-08,LOC-0025,Supply Chain,2556.39
BUD-0012212,2023-10-21,LOC-0061,Supply Chain,6550.83
BUD-0012213,2019-09-18,LOC-0016,Maintenance,22484.92
BUD-0012214,2024-04-08,LOC-0051,Administration,15784.18
BUD-0012215,2022-01-31,LOC-0023,Maintenance,5828.31
BUD-0012216,2021-12-24,LOC-0003,Operations,20144.32
BUD-0012217,2021-10-05,LOC-0034,Operations,39590.51
BUD-0012218,2021-10-15,LOC-0063,Administration,30436.89
BUD-0012219,2024-05-10,LOC-0063,Energy,26572.55
BUD-0012220,2024-10-14,LOC-0012,Production,22280.33
BUD-0012221,2021-10-13,LOC-0028,Production,17776.4
BUD-0012222,2023-03-18,LOC-0001,Energy,43592.85
BUD-0012223,2025-10-25,LOC-0026,Supply Chain,33634.22
BUD-0012224,2020-12-11,LOC-0061,Administration,6872.19
BUD-0012225,2021-07-06,LOC-0050,Supply Chain,25092.94
BUD-0012226,2024-12-31,LOC-0014,Supply Chain,27816.39
BUD-0012227,2022-05-18,LOC-0018,Operations,26911.14
BUD-0012228,2023-05-27,LOC-0012,Supply Chain,22962.14
BUD-0012229,2021-01-10,LOC-0048,Administration,27480.04
BUD-0012230,2025-02-23,LOC-0062,Production,4305.59
BUD-0012231,2024-12-03,LOC-0034,Production,21262.1
BUD-0012232,2025-03-24,LOC-0038,Administration,38284.53
BUD-0012233,2025-07-14,LOC-0060,Production,24555.1
BUD-0012234,2021-09-02,LOC-0014,Supply Chain,15617.74
BUD-0012235,2024-01-21,LOC-0028,Energy,14535.65
BUD-0012236,2024-10-05,LOC-0054,Supply Chain,61216.41
BUD-0012237,2025-08-22,LOC-0024,Maintenance,39194.7
BUD-0012238,2022-12-12,LOC-0071,Operations,56465.35
BUD-0012239,2025-09-23,LOC-0001,Supply Chain,11337.74
BUD-0012240,2024-01-25,LOC-0064,Administration,8520.04
BUD-0012241,2021-07-11,LOC-0018,Maintenance,27413.59
BUD-0012242,2021-06-23,LOC-0079,Production,29639.66
BUD-0012243,2024-03-08,LOC-0071,Production,11535.67
BUD-0012244,2022-08-10,LOC-0027,Maintenance,110753.08
BUD-0012245,2019-12-16,LOC-0018,Operations,9965.39
BUD-0012246,2024-06-28,LOC-0045,Production,16723.49
BUD-0012247,2025-02-03,LOC-0012,Operations,54615.67
BUD-0012248,2021-07-03,LOC-0034,Administration,25074.85
BUD-0012249,2024-02-27,LOC-0004,Supply Chain,10597.08
BUD-0012250,2025-11-08,LOC-0045,Administration,131359.86
BUD-0012251,2021-07-09,LOC-0069,Production,14419.33
BUD-0012252,2023-08-04,LOC-0042,Maintenance,15736.68
BUD-0012253,2023-11-01,LOC-0028,Supply Chain,79952.46
BUD-0012254,2022-04-14,LOC-0001,Supply Chain,13097.41
BUD-0012255,2022-04-18,LOC-0039,Energy,5497.82
BUD-0012256,2025-03-03,LOC-0084,Administration,17137.02
BUD-0012257,2021-07-05,LOC-0090,Supply Chain,45348.65
BUD-0012258,2023-04-22,LOC-0067,Energy,58101.64
BUD-0012259,2022-02-19,LOC-0089,Production,14783.55
BUD-0012260,2024-11-27,LOC-0032,Administration,40704.84
BUD-0012261,2023-05-07,LOC-0043,Maintenance,13998.21
BUD-0012262,2022-09-27,LOC-0015,Energy,5625.75
BUD-0012263,2022-12-13,LOC-0001,Maintenance,45336.72
BUD-0012264,2020-03-31,LOC-0055,Production,31124.03
BUD-0012265,2020-09-29,LOC-0024,Production,17047.44
BUD-0012266,2023-03-17,LOC-0043,Operations,9142.59
BUD-0012267,2023-05-03,LOC-0065,Administration,58363.7
BUD-0012268,2022-10-16,LOC-0055,Operations,28839.58
BUD-0012269,2019-04-02,LOC-0032,Energy,35022.42
BUD-0012270,2024-10-28,LOC-0017,Production,6334.49
BUD-0012271,2022-07-05,LOC-0014,Maintenance,6414.29
BUD-0012272,2020-08-10,LOC-0058,Administration,27705.46
BUD-0012273,2019-11-09,LOC-0029,Energy,14967.89
BUD-0012274,2019-06-08,LOC-0090,Energy,171262.72
BUD-0012275,2024-02-08,LOC-0008,Maintenance,45593.75
BUD-0012276,2025-01-28,LOC-0099,Supply Chain,5728.77
BUD-0012277,2023-12-07,LOC-0072,Administration,19457.97
BUD-0012278,2019-01-05,LOC-0036,Production,35891.02
BUD-0012279,2019-01-20,LOC-0078,Energy,6539.06
BUD-0012280,2025-12-17,LOC-0081,Production,119256.36
BUD-0012281,2025-04-03,LOC-0062,Maintenance,90351.59
BUD-0012282,2022-01-19,LOC-0058,Operations,29765.12
BUD-0012283,2022-01-18,LOC-0061,Energy,18231.15
BUD-0012284,2024-04-21,LOC-0075,Energy,35867.22
BUD-0012285,2023-01-18,LOC-0073,Production,17211.37
BUD-0012286,2019-06-24,LOC-0094,Administration,56129.69
BUD-0012287,2023-05-03,LOC-0028,Supply Chain,26449.63
BUD-0012288,2019-12-30,LOC-0061,Energy,38633.26
BUD-0012289,2024-07-03,LOC-0063,Production,6895.32
BUD-0012290,2022-10-02,LOC-0086,Maintenance,7704.11
BUD-0012291,2020-06-12,LOC-0069,Maintenance,15016.44
BUD-0012292,2022-08-20,LOC-0006,Operations,20545.77
BUD-0012293,2023-04-28,LOC-0004,Supply Chain,20027.21
BUD-0012294,2023-05-17,LOC-0032,Administration,30386.37
BUD-0012295,2024-10-21,LOC-0076,Production,42391.37
BUD-0012296,2025-02-07,LOC-0054,Supply Chain,23318.37
BUD-0012297,2024-07-24,LOC-0034,Administration,11153.61
BUD-0012298,2024-12-11,LOC-0026,Supply Chain,56301.14
BUD-0012299,2021-11-16,LOC-0005,Administration,28981.15
BUD-0012300,2021-01-25,LOC-0040,Production,17143.19
BUD-0012301,2024-08-22,LOC-0023,Supply Chain,26728.28
BUD-0012302,2025-01-25,LOC-0074,Operations,25661.38
BUD-0012303,2023-04-21,LOC-0083,Operations,6409.36
BUD-0012304,2023-03-21,LOC-0001,Energy,8687.76
BUD-0012305,2024-12-03,LOC-0072,Production,24887.78
BUD-0012306,2023-08-01,LOC-0027,Supply Chain,9537.13
BUD-0012307,2021-10-26,LOC-0056,Operations,38562.08
BUD-0012308,2023-07-14,LOC-0069,Supply Chain,30874.99
BUD-0012309,2024-10-12,LOC-0042,Administration,12000.66
BUD-0012310,2024-06-16,LOC-0061,Production,33812.07
BUD-0012311,2019-06-03,LOC-0057,Maintenance,24275.84
BUD-0012312,2019-08-03,LOC-0067,Production,13326.14
BUD-0012313,2025-01-24,LOC-0034,Energy,43677.96
BUD-0012314,2023-10-07,LOC-0015,Maintenance,46605.02
BUD-0012315,2023-09-04,LOC-0010,Maintenance,115383.89
BUD-0012316,2019-04-04,LOC-0098,Supply Chain,19902.77
BUD-0012317,2023-04-06,LOC-0067,Operations,40503.82
BUD-0012318,2023-12-29,LOC-0048,Maintenance,36519.81
BUD-0012319,2020-09-12,LOC-0090,Administration,10924.7
BUD-0012320,2023-12-02,LOC-0042,Energy,11979.53
BUD-0012321,2025-06-07,LOC-0041,Energy,30492.94
BUD-0012322,2022-04-12,LOC-0091,Supply Chain,22955.28
BUD-0012323,2024-08-11,LOC-0029,Operations,30121.1
BUD-0012324,2022-09-16,LOC-0048,Maintenance,14167.03
BUD-0012325,2024-08-09,LOC-0059,Production,9102.48
BUD-0012326,2019-12-29,LOC-0075,Maintenance,12638.49
BUD-0012327,2024-06-29,LOC-0048,Energy,55257.01
BUD-0012328,2021-07-08,LOC-0064,Administration,13595.52
BUD-0012329,2019-03-02,LOC-0048,Production,28244.25
BUD-0012330,2019-12-11,LOC-0033,Production,59243.99
BUD-0012331,2021-07-19,LOC-0060,Administration,7372.68
BUD-0012332,2019-03-17,LOC-0015,Supply Chain,34320.39
BUD-0012333,2022-08-19,LOC-0094,Supply Chain,25132.82
BUD-0012334,2020-09-17,LOC-0095,Maintenance,28393.62
BUD-0012335,2020-07-14,LOC-0086,Administration,2753.14
BUD-0012336,2024-08-26,LOC-0059,Operations,35381.82
BUD-0012337,2023-04-03,LOC-0068,Operations,64274.99
BUD-0012338,2025-07-08,LOC-0073,Administration,7108.58
BUD-0012339,2023-12-26,LOC-0060,Maintenance,26610.88
BUD-0012340,2022-05-18,LOC-0037,Operations,11439.45
BUD-0012341,2024-07-28,LOC-0092,Production,25214.78
BUD-0012342,2024-07-11,LOC-0031,Operations,25881.85
BUD-0012343,2021-02-22,LOC-0076,Operations,39543.22
BUD-0012344,2019-02-25,LOC-0074,Production,64791.07
BUD-0012345,2022-06-03,LOC-0048,Energy,38370.49
BUD-0012346,2025-02-01,LOC-0077,Production,76969.17
BUD-0012347,2023-06-07,LOC-0081,Maintenance,14675.65
BUD-0012348,2024-03-06,LOC-0004,Administration,98171.92
BUD-0012349,2021-11-10,LOC-0093,Operations,26242.33
BUD-0012350,2020-10-03,LOC-0031,Supply Chain,6407.13
BUD-0012351,2020-08-10,LOC-0088,Energy,21488.86
BUD-0012352,2024-06-08,LOC-0012,Administration,56575.78
BUD-0012353,2024-03-30,LOC-0065,Energy,17351.76
BUD-0012354,2024-09-02,LOC-0018,Maintenance,11047.66
BUD-0012355,2023-04-15,LOC-0008,Administration,60049.11
BUD-0012356,2024-12-10,LOC-0010,Production,20982.86
BUD-0012357,2023-03-26,LOC-0022,Production,10998.38
BUD-0012358,2021-08-05,LOC-0092,Maintenance,60525.01
BUD-0012359,2024-11-18,LOC-0029,Operations,15321.04
BUD-0012360,2022-01-05,LOC-0082,Operations,23600.33
BUD-0012361,2025-05-04,LOC-0058,Energy,22766.86
BUD-0012362,2021-11-09,LOC-0091,Supply Chain,8889.91
BUD-0012363,2021-08-17,LOC-0009,Administration,14639.18
BUD-0012364,2019-12-16,LOC-0030,Production,38753.85
BUD-0012365,2021-04-24,LOC-0054,Production,20538.49
BUD-0012366,2020-07-25,LOC-0006,Operations,17928.15
BUD-0012367,2022-01-05,LOC-0085,Supply Chain,33027.01
BUD-0012368,2024-03-29,LOC-0009,Energy,47870.33
BUD-0012369,2025-01-03,LOC-0067,Operations,25244.4
BUD-0012370,2023-07-03,LOC-0018,Operations,17294.98
BUD-0012371,2021-06-02,LOC-0084,Energy,12444.78
BUD-0012372,2023-09-20,LOC-0097,Administration,39705.16
BUD-0012373,2021-09-13,LOC-0017,Supply Chain,26482.27
BUD-0012374,2021-01-17,LOC-0095,Production,10484.62
BUD-0012375,2021-05-04,LOC-0008,Operations,8384.65
BUD-0012376,2025-04-13,LOC-0071,Energy,10286.57
BUD-0012377,2021-10-10,LOC-0033,Operations,19695.37
BUD-0012378,2023-12-06,LOC-0081,Administration,15307.5
BUD-0012379,2024-03-02,LOC-0097,Energy,4718.49
BUD-0012380,2020-12-21,LOC-0028,Production,36716.08
BUD-0012381,2025-11-13,LOC-0077,Energy,32304.09
BUD-0012382,2021-04-27,LOC-0078,Maintenance,67408.63
BUD-0012383,2025-01-05,LOC-0041,Supply Chain,7305.3
BUD-0012384,2025-02-12,LOC-0023,Maintenance,9558.09
BUD-0012385,2023-12-11,LOC-0054,Administration,5862.51
BUD-0012386,2022-09-14,LOC-0031,Production,34122.49
BUD-0012387,2019-07-03,LOC-0032,Supply Chain,32695.52
BUD-0012388,2024-01-03,LOC-0099,Energy,24660.8
BUD-0012389,2024-01-21,LOC-0009,Maintenance,125053.26
BUD-0012390,2019-03-16,LOC-0015,Maintenance,41250.45
BUD-0012391,2024-09-02,LOC-0055,Production,93484.62
BUD-0012392,2022-02-12,LOC-0075,Supply Chain,33823.45
BUD-0012393,2019-08-21,LOC-0013,Supply Chain,30126.63
BUD-0012394,2020-10-19,LOC-0082,Administration,16386.22
BUD-0012395,2024-03-08,LOC-0055,Maintenance,25076.29
BUD-0012396,2022-03-06,LOC-0051,Production,7228.77
BUD-0012397,2022-06-08,LOC-0033,Production,24050.84
BUD-0012398,2025-03-10,LOC-0030,Supply Chain,28244.43
BUD-0012399,2021-06-06,LOC-0036,Operations,30662.87
BUD-0012400,2025-11-26,LOC-0052,Operations,12196.4
BUD-0012401,2023-06-09,LOC-0035,Administration,16418.06
BUD-0012402,2019-06-18,LOC-0036,Operations,7640.14
BUD-0012403,2021-02-14,LOC-0097,Maintenance,11961.09
BUD-0012404,2020-11-19,LOC-0047,Operations,51106.79
BUD-0012405,2023-01-07,LOC-0027,Energy,17289.88
BUD-0012406,2019-06-28,LOC-0069,Maintenance,8304.33
BUD-0012407,2019-03-06,LOC-0014,Maintenance,5221.3
BUD-0012408,2020-09-04,LOC-0002,Maintenance,77325.51
BUD-0012409,2024-10-17,LOC-0031,Operations,29392.65
BUD-0012410,2022-09-02,LOC-0025,Supply Chain,104992.32
BUD-0012411,2019-01-07,LOC-0092,Operations,10628.15
BUD-0012412,2024-01-10,LOC-0083,Operations,33242.5
BUD-0012413,2023-09-03,LOC-0009,Energy,10035.66
BUD-0012414,2023-08-17,LOC-0073,Maintenance,71048.72
BUD-0012415,2022-10-30,LOC-0004,Energy,24461.7
