waste_key,waste_id,date_key,location_key,waste_category,disposal_method,waste_quantity
45859,WST-045859,20240518,73,Chemical,Landfill,328.724
45860,WST-045860,20210130,73,Paper,Recycling,252.675
45861,WST-045861,20210120,23,Paper,Treatment,29.437
45862,WST-045862,20211226,53,General,Landfill,462.988
45863,WST-045863,20200430,51,Metal,Reuse,313.993
45864,WST-045864,20200809,56,Paper,Landfill,268.202
45865,WST-045865,20200603,14,Chemical,Landfill,516.673
45866,WST-045866,20191113,34,Chemical,Reuse,459.566
45867,WST-045867,20250827,88,Paper,Treatment,60.729
45868,WST-045868,20241130,73,General,Reuse,560.554
45869,WST-045869,20221116,68,Chemical,Landfill,998.693
45870,WST-045870,20230916,17,Plastic,Landfill,754.166
45871,WST-045871,20250619,48,Chemical,Landfill,420.06
45872,WST-045872,20190105,65,Chemical,Landfill,174.259
45873,WST-045873,20240430,22,Chemical,Landfill,822.653
45874,WST-045874,20220320,90,Chemical,Treatment,959.074
45875,WST-045875,20190316,76,Chemical,Landfill,540.661
45876,WST-045876,20210603,91,Chemical,Treatment,549.829
45877,WST-045877,20221108,100,General,Treatment,33.696
45878,WST-045878,20250731,9,Metal,Landfill,31.102
45879,WST-045879,20200807,58,General,Recycling,655.637
45880,WST-045880,20250905,27,Plastic,Landfill,637.042
45881,WST-045881,20250830,60,Paper,Landfill,886.815
45882,WST-045882,20210430,94,General,Recycling,573.295
45883,WST-045883,20230610,28,Chemical,Treatment,803.028
45884,WST-045884,20240828,44,Plastic,Treatment,385.942
45885,WST-045885,20250126,43,Metal,Reuse,777.093
45886,WST-045886,20240207,92,Plastic,Reuse,708.335
45887,WST-045887,20200703,4,Paper,Landfill,27.546
45888,WST-045888,20230425,49,Metal,Treatment,324.258
45889,WST-045889,20231222,85,Plastic,Recycling,217.812
45890,WST-045890,20200423,52,General,Landfill,799.72
45891,WST-045891,20231205,50,Chemical,Reuse,533.397
45892,WST-045892,20210408,94,Plastic,Treatment,234.427
45893,WST-045893,20200705,36,Paper,Reuse,450.262
45894,WST-045894,20220216,13,Paper,Recycling,690.04
45895,WST-045895,20250730,46,Chemical,Treatment,817.647
45896,WST-045896,20241231,33,General,Recycling,868.198
45897,WST-045897,20210326,31,Metal,Reuse,595.847
45898,WST-045898,20240517,87,Metal,Recycling,242.269
45899,WST-045899,20221008,93,Metal,Landfill,978.612
45900,WST-045900,20201012,57,Metal,Reuse,353.991
45901,WST-045901,20190418,36,Chemical,Treatment,137.15
45902,WST-045902,20220424,12,Paper,Landfill,36.57
45903,WST-045903,20231005,15,Plastic,Landfill,160.771
45904,WST-045904,20191204,83,Plastic,Treatment,674.75
45905,WST-045905,20250918,87,Chemical,Recycling,277.07
45906,WST-045906,20251016,28,Chemical,Treatment,650.548
45907,WST-045907,20191013,31,Paper,Reuse,131.31
45908,WST-045908,20240802,52,Metal,Recycling,506.361
45909,WST-045909,20211031,54,Metal,Reuse,127.383
45910,WST-045910,20250702,17,Metal,Recycling,404.965
45911,WST-045911,20190720,18,Chemical,Reuse,560.933
45912,WST-045912,20220911,37,General,Landfill,535.248
45913,WST-045913,20251105,31,Metal,Reuse,783.212
45914,WST-045914,20210713,46,Chemical,Recycling,380.338
45915,WST-045915,20191201,69,General,Treatment,188.631
45916,WST-045916,20201123,87,Plastic,Treatment,789.969
45917,WST-045917,20190202,19,Metal,Treatment,843.256
45918,WST-045918,20201019,33,Metal,Treatment,794.996
45919,WST-045919,20211001,55,Metal,Recycling,80.951
45920,WST-045920,20201117,68,Metal,Landfill,373.64
45921,WST-045921,20190713,61,Paper,Reuse,300.068
45922,WST-045922,20220225,49,Paper,Recycling,495.731
45923,WST-045923,20250215,76,Paper,Landfill,867.756
45924,WST-045924,20241113,80,General,Treatment,804.247
45925,WST-045925,20200927,43,Metal,Landfill,392.885
45926,WST-045926,20200927,5,Chemical,Treatment,103.326
45927,WST-045927,20190105,2,Plastic,Landfill,750.347
45928,WST-045928,20240714,7,Plastic,Reuse,175.357
45929,WST-045929,20190121,79,Plastic,Reuse,876.261
45930,WST-045930,20210701,22,Metal,Treatment,832.983
45931,WST-045931,20200214,19,Plastic,Recycling,571.41
45932,WST-045932,20211122,28,Paper,Recycling,296.79
45933,WST-045933,20190418,57,Paper,Landfill,544.574
45934,WST-045934,20190916,30,General,Landfill,545.166
45935,WST-045935,20250111,30,Paper,Landfill,112.249
45936,WST-045936,20241226,45,Plastic,Treatment,835.585
45937,WST-045937,20210311,68,Metal,Recycling,902.64
45938,WST-045938,20190330,45,Plastic,Treatment,187.969
45939,WST-045939,20230907,33,General,Treatment,40.829
45940,WST-045940,20241010,26,Metal,Treatment,500.125
45941,WST-045941,20220120,68,Plastic,Landfill,914.591
45942,WST-045942,20220603,2,Paper,Landfill,734.436
45943,WST-045943,20190818,55,Paper,Reuse,126.054
45944,WST-045944,20190914,89,Paper,Recycling,344.607
45945,WST-045945,20220204,9,Plastic,Reuse,122.646
45946,WST-045946,20230821,35,General,Reuse,492.468
45947,WST-045947,20220413,27,Paper,Recycling,463.489
45948,WST-045948,20220828,29,Metal,Reuse,647.769
45949,WST-045949,20241102,77,Metal,Treatment,428.823
45950,WST-045950,20230129,94,Chemical,Recycling,770.588
45951,WST-045951,20220516,80,Metal,Recycling,5.19
45952,WST-045952,20220913,12,General,Recycling,122.202
45953,WST-045953,20201020,28,General,Landfill,835.079
45954,WST-045954,20201014,91,Chemical,Treatment,839.571
45955,WST-045955,20201218,77,Plastic,Reuse,127.653
45956,WST-045956,20200306,41,Metal,Recycling,341.077
45957,WST-045957,20211023,82,Paper,Reuse,55.279
45958,WST-045958,20240514,40,Chemical,Treatment,337.147
45959,WST-045959,20200514,12,Paper,Treatment,356.187
45960,WST-045960,20200114,9,Metal,Reuse,626.663
45961,WST-045961,20251227,87,General,Treatment,680.206
45962,WST-045962,20200920,85,Plastic,Recycling,275.391
45963,WST-045963,20240206,14,Paper,Treatment,282.79
45964,WST-045964,20210710,83,Metal,Reuse,343.376
45965,WST-045965,20191226,53,Plastic,Landfill,802.829
45966,WST-045966,20210129,37,General,Recycling,725.467
45967,WST-045967,20240917,70,General,Treatment,816.546
45968,WST-045968,20191231,71,Plastic,Landfill,968.547
45969,WST-045969,20210227,91,General,Landfill,294.432
45970,WST-045970,20241115,48,Plastic,Landfill,858.284
45971,WST-045971,20190110,55,Paper,Reuse,254.617
45972,WST-045972,20230701,84,Plastic,Treatment,776.687
45973,WST-045973,20211112,70,General,Treatment,277.271
45974,WST-045974,20190216,82,Chemical,Reuse,423.249
45975,WST-045975,20231014,78,General,Reuse,585.239
45976,WST-045976,20200806,36,Plastic,Reuse,826.109
45977,WST-045977,20190108,18,Paper,Recycling,100.684
45978,WST-045978,20220109,25,Chemical,Treatment,483.023
45979,WST-045979,20230227,61,Chemical,Recycling,56.745
45980,WST-045980,20221122,34,Chemical,Treatment,519.343
45981,WST-045981,20251219,51,General,Treatment,197.738
45982,WST-045982,20191213,17,General,Landfill,282.778
45983,WST-045983,20200310,90,Metal,Recycling,119.963
45984,WST-045984,20210718,43,Metal,Landfill,476.94
45985,WST-045985,20240723,64,Chemical,Landfill,231.301
45986,WST-045986,20240923,96,General,Landfill,837.809
45987,WST-045987,20200712,5,Plastic,Treatment,439.17
45988,WST-045988,20190812,25,Metal,Treatment,521.86
45989,WST-045989,20250529,52,Paper,Treatment,407.061
45990,WST-045990,20191229,34,Plastic,Reuse,755.721
45991,WST-045991,20220719,52,Paper,Reuse,461.562
45992,WST-045992,20231007,57,Metal,Recycling,942.879
45993,WST-045993,20240130,59,General,Treatment,754.84
45994,WST-045994,20220614,88,Chemical,Reuse,532.523
45995,WST-045995,20190725,17,Metal,Landfill,903.315
45996,WST-045996,20220103,24,Paper,Recycling,500.524
45997,WST-045997,20241101,3,Chemical,Landfill,458.891
45998,WST-045998,20200226,64,Paper,Reuse,708.356
45999,WST-045999,20220821,76,Metal,Landfill,828.632
46000,WST-046000,20190614,45,General,Treatment,263.501
46001,WST-046001,20250510,34,Plastic,Landfill,81.736
46002,WST-046002,20250321,24,Plastic,Reuse,326.577
46003,WST-046003,20210412,21,Chemical,Treatment,846.528
46004,WST-046004,20190326,77,Paper,Reuse,66.869
46005,WST-046005,20200910,94,Chemical,Landfill,446.793
46006,WST-046006,20230729,53,Plastic,Treatment,955.027
46007,WST-046007,20240707,21,Plastic,Landfill,801.907
46008,WST-046008,20231007,5,Plastic,Recycling,772.851
46009,WST-046009,20200224,62,General,Reuse,139.569
46010,WST-046010,20190723,13,Plastic,Reuse,853.636
46011,WST-046011,20190320,82,Plastic,Treatment,478.988
46012,WST-046012,20231021,73,General,Reuse,440.846
46013,WST-046013,20240125,30,General,Reuse,527.154
46014,WST-046014,20200811,26,Paper,Reuse,472.392
46015,WST-046015,20250614,69,Plastic,Landfill,-50.0
46016,WST-046016,20191223,95,General,Treatment,131.987
46017,WST-046017,20220722,54,Plastic,Reuse,356.022
46018,WST-046018,20231118,57,Chemical,Landfill,296.52
46019,WST-046019,20240115,36,Paper,Treatment,328.687
46020,WST-046020,20221121,30,General,Recycling,234.411
46021,WST-046021,20230127,59,Metal,Treatment,746.361
46022,WST-046022,20210727,68,Metal,Treatment,593.458
46023,WST-046023,20210603,2,General,Reuse,984.251
46024,WST-046024,20240605,71,General,Treatment,353.869
46025,WST-046025,20211126,81,Metal,Treatment,952.742
46026,WST-046026,20210406,20,Paper,Treatment,616.144
46027,WST-046027,20211102,13,Plastic,Treatment,154.285
46028,WST-046028,20231227,1,Plastic,Reuse,665.507
46029,WST-046029,20200913,72,Metal,Reuse,540.889
46030,WST-046030,20230103,96,Plastic,Landfill,123.217
46031,WST-046031,20190521,66,Paper,Landfill,789.915
46032,WST-046032,20190902,46,Metal,Reuse,45.926
46033,WST-046033,20231222,30,Metal,Landfill,156.786
46034,WST-046034,20230202,66,General,Recycling,624.393
46035,WST-046035,20211129,16,Metal,Recycling,517.484
46036,WST-046036,20201121,21,Metal,Reuse,878.277
46037,WST-046037,20220724,57,Paper,Treatment,90.428
46038,WST-046038,20250925,12,Paper,Recycling,431.995
46039,WST-046039,20200514,61,Paper,Treatment,798.53
46040,WST-046040,20200416,39,Metal,Landfill,841.729
46041,WST-046041,20240704,71,General,Treatment,808.294
46042,WST-046042,20221208,86,Plastic,Landfill,565.766
46043,WST-046043,20250909,82,General,Landfill,142.285
46044,WST-046044,20220502,16,Paper,Landfill,142.775
46045,WST-046045,20210826,74,Plastic,Treatment,23.364
46046,WST-046046,20221007,29,Plastic,Reuse,707.662
46047,WST-046047,20230131,78,Paper,Treatment,840.782
46048,WST-046048,20240514,82,General,Treatment,40.422
46049,WST-046049,20220408,96,Paper,Reuse,265.614
46050,WST-046050,20190211,99,Chemical,Reuse,509.623
46051,WST-046051,20241030,1,Chemical,Treatment,799.109
46052,WST-046052,20230318,8,Plastic,Reuse,550.188
46053,WST-046053,20200429,65,Plastic,Reuse,15.871
46054,WST-046054,20210320,92,Metal,Recycling,608.763
46055,WST-046055,20230927,61,General,Treatment,68.604
46056,WST-046056,20201009,51,Paper,Recycling,342.592
46057,WST-046057,20220704,74,Paper,Recycling,653.103
46058,WST-046058,20221204,56,Chemical,Reuse,292.961
46059,WST-046059,20200529,29,General,Reuse,577.988
46060,WST-046060,20210601,3,Chemical,Reuse,418.646
46061,WST-046061,20250418,4,Chemical,Recycling,592.684
46062,WST-046062,20210121,68,Metal,Treatment,547.246
46063,WST-046063,20201024,78,Metal,Treatment,95.52
46064,WST-046064,20201126,3,Chemical,Recycling,873.497
46065,WST-046065,20230311,41,Plastic,Recycling,394.756
46066,WST-046066,20211003,22,Paper,Landfill,56.304
46067,WST-046067,20250721,57,General,Recycling,405.147
46068,WST-046068,20250422,11,Plastic,Treatment,32.425
46069,WST-046069,20191203,68,Plastic,Landfill,835.496
46070,WST-046070,20190326,22,Metal,Recycling,854.63
46071,WST-046071,20210509,86,Metal,Landfill,843.36
46072,WST-046072,20210530,63,Plastic,Treatment,458.907
46073,WST-046073,20240309,75,Plastic,Treatment,877.341
46074,WST-046074,20210207,61,General,Recycling,668.299
46075,WST-046075,20220414,28,Plastic,Landfill,947.711
46076,WST-046076,20231116,68,Chemical,Reuse,172.999
46077,WST-046077,20231002,90,Plastic,Reuse,600.02
46078,WST-046078,20211026,99,Plastic,Reuse,176.591
46079,WST-046079,20211218,53,Paper,Reuse,91.986
46080,WST-046080,20241117,23,Chemical,Reuse,646.897
46081,WST-046081,20211109,17,Plastic,Landfill,837.904
46082,WST-046082,20200124,24,General,Treatment,930.796
46083,WST-046083,20200421,4,Plastic,Treatment,490.274
46084,WST-046084,20220805,55,General,Recycling,797.821
46085,WST-046085,20240327,52,Paper,Recycling,844.108
46086,WST-046086,20250413,88,Paper,Landfill,986.473
46087,WST-046087,20200515,69,Metal,Landfill,678.667
46088,WST-046088,20241231,42,Plastic,Recycling,275.135
46089,WST-046089,20230325,31,General,Landfill,358.475
46090,WST-046090,20200417,30,Paper,Recycling,872.212
46091,WST-046091,20190618,79,Chemical,Landfill,107.793
46092,WST-046092,20231114,10,Chemical,Recycling,776.921
46093,WST-046093,20230417,88,General,Reuse,742.655
46094,WST-046094,20211027,61,Metal,Treatment,776.105
46095,WST-046095,20250117,31,Metal,Treatment,52.251
46096,WST-046096,20231009,100,General,Landfill,64.649
46097,WST-046097,20200324,93,Chemical,Treatment,231.932
46098,WST-046098,20200505,18,Plastic,Reuse,45.181
46099,WST-046099,20220530,23,Metal,Recycling,786.783
46100,WST-046100,20250714,65,Metal,Landfill,578.209
46101,WST-046101,20220813,77,Chemical,Landfill,518.489
46102,WST-046102,20230121,81,Paper,Recycling,433.633
46103,WST-046103,20190718,58,Plastic,Landfill,146.032
46104,WST-046104,20190909,51,General,Landfill,680.291
46105,WST-046105,20210324,78,Chemical,Treatment,365.525
46106,WST-046106,20200516,43,Metal,Recycling,515.755
46107,WST-046107,20240201,75,General,Treatment,334.676
46108,WST-046108,20210619,17,Chemical,Recycling,671.322
46109,WST-046109,20210517,82,Paper,Recycling,867.873
46110,WST-046110,20230110,87,Plastic,Treatment,507.376
46111,WST-046111,20250522,33,Paper,Reuse,765.018
46112,WST-046112,20210721,38,Paper,Landfill,544.136
46113,WST-046113,20241010,80,Plastic,Landfill,632.483
46114,WST-046114,20240816,13,Paper,Recycling,843.205
46115,WST-046115,20200521,38,Plastic,Reuse,262.522
46116,WST-046116,20240430,87,General,Treatment,638.133
46117,WST-046117,20230217,72,Chemical,Reuse,335.557
46118,WST-046118,20220309,7,Chemical,Reuse,252.757
46119,WST-046119,20200610,75,Chemical,Landfill,838.518
46120,WST-046120,20190115,56,Metal,Treatment,533.675
46121,WST-046121,20210504,26,Chemical,Reuse,160.577
46122,WST-046122,20230207,100,Plastic,Landfill,499.44
46123,WST-046123,20230506,53,Chemical,Treatment,919.397
46124,WST-046124,20250311,40,Plastic,Landfill,996.854
46125,WST-046125,20191214,72,Plastic,Treatment,612.402
46126,WST-046126,20211103,16,Chemical,Landfill,249.842
46127,WST-046127,20190724,8,General,Recycling,569.008
46128,WST-046128,20220215,66,General,Recycling,83.26
46129,WST-046129,20200701,64,Chemical,Treatment,28.274
46130,WST-046130,20220909,27,Chemical,Recycling,425.169
46131,WST-046131,20190830,64,Chemical,Reuse,479.272
46132,WST-046132,20190406,18,General,Treatment,670.574
46133,WST-046133,20251018,17,Chemical,Treatment,961.924
46134,WST-046134,20250621,73,Chemical,Recycling,18.346
46135,WST-046135,20220508,57,Paper,Recycling,945.417
46136,WST-046136,20210526,47,General,Treatment,376.719
46137,WST-046137,20221105,19,Plastic,Reuse,411.22
46138,WST-046138,20200712,38,General,Landfill,752.617
46139,WST-046139,20200113,49,Metal,Treatment,599.29
46140,WST-046140,20190515,71,Metal,Reuse,951.2
46141,WST-046141,20200712,41,General,Reuse,60.311
46142,WST-046142,20230204,13,General,Landfill,52.466
46143,WST-046143,20240328,19,Paper,Reuse,516.985
46144,WST-046144,20240720,37,Metal,Recycling,307.626
46145,WST-046145,20220130,68,Chemical,Recycling,440.376
46146,WST-046146,20220326,78,Plastic,Treatment,838.326
46147,WST-046147,20241108,67,Plastic,Reuse,530.304
46148,WST-046148,20190509,32,Chemical,Recycling,276.435
46149,WST-046149,20231220,78,General,Landfill,921.289
46150,WST-046150,20250517,22,Chemical,Landfill,769.825
46151,WST-046151,20240610,2,General,Landfill,477.284
46152,WST-046152,20220906,85,Metal,Recycling,762.076
46153,WST-046153,20200317,50,Metal,Treatment,141.73
46154,WST-046154,20211115,3,Chemical,Treatment,380.241
46155,WST-046155,20241010,65,General,Reuse,444.9
46156,WST-046156,20200101,40,General,Recycling,791.224
46157,WST-046157,20230517,46,Plastic,Recycling,43.343
46158,WST-046158,20211212,50,Chemical,Recycling,959.281
46159,WST-046159,20240816,23,Paper,Treatment,61.43
46160,WST-046160,20250927,97,General,Landfill,121.869
46161,WST-046161,20231119,95,Metal,Reuse,349.658
46162,WST-046162,20241215,44,General,Reuse,27.044
46163,WST-046163,20250224,92,Chemical,Recycling,209.13
46164,WST-046164,20240623,95,Plastic,Treatment,839.5
46165,WST-046165,20250328,26,Metal,Recycling,503.268
46166,WST-046166,20241016,18,Paper,Treatment,852.665
46167,WST-046167,20230930,17,General,Recycling,590.314
46168,WST-046168,20190209,43,Paper,Recycling,277.356
46169,WST-046169,20201001,41,General,Landfill,280.356
46170,WST-046170,20200125,91,Chemical,Recycling,57.164
46171,WST-046171,20250305,48,Metal,Reuse,509.996
46172,WST-046172,20191127,68,Metal,Recycling,583.827
46173,WST-046173,20240909,35,General,Landfill,876.98
46174,WST-046174,20250220,61,Metal,Treatment,669.023
46175,WST-046175,20240301,69,Paper,Treatment,58.695
46176,WST-046176,20200610,65,Metal,Recycling,728.862
46177,WST-046177,20190609,76,Paper,Recycling,661.33
46178,WST-046178,20210414,47,Paper,Recycling,538.515
46179,WST-046179,20230729,79,Metal,Landfill,313.048
46180,WST-046180,20240511,84,Paper,Landfill,218.385
46181,WST-046181,20250105,1,Paper,Treatment,171.334
46182,WST-046182,20250616,69,Chemical,Recycling,640.831
46183,WST-046183,20190804,50,Metal,Reuse,549.889
46184,WST-046184,20231103,45,Plastic,Recycling,688.57
46185,WST-046185,20220218,30,Paper,Recycling,249.45
46186,WST-046186,20211225,93,Metal,Landfill,782.422
46187,WST-046187,20200603,21,Metal,Treatment,396.344
46188,WST-046188,20190109,18,Chemical,Reuse,574.85
46189,WST-046189,20231227,58,Plastic,Landfill,274.876
46190,WST-046190,20211019,66,Chemical,Landfill,782.462
46191,WST-046191,20201125,78,Chemical,Landfill,37.445
46192,WST-046192,20250222,55,Plastic,Treatment,230.412
46193,WST-046193,20250616,36,Paper,Treatment,693.394
46194,WST-046194,20241017,72,Metal,Reuse,476.806
46195,WST-046195,20200613,7,Plastic,Reuse,396.577
46196,WST-046196,20210611,58,Metal,Recycling,71.489
46197,WST-046197,20190729,95,Metal,Recycling,598.314
46198,WST-046198,20210513,67,Metal,Reuse,698.919
46199,WST-046199,20200121,75,Chemical,Recycling,721.076
46200,WST-046200,20220113,79,Plastic,Recycling,230.51
46201,WST-046201,20211215,76,Plastic,Treatment,215.06
46202,WST-046202,20211116,10,Chemical,Reuse,718.542
46203,WST-046203,20190713,62,General,Treatment,426.553
46204,WST-046204,20230614,9,General,Landfill,556.06
46205,WST-046205,20250406,45,Paper,Treatment,506.599
46206,WST-046206,20220425,78,Paper,Landfill,883.778
46207,WST-046207,20211006,75,Plastic,Reuse,298.372
46208,WST-046208,20240704,51,Paper,Recycling,212.571
46209,WST-046209,20251104,78,Paper,Reuse,495.953
46210,WST-046210,20231016,34,General,Recycling,338.535
46211,WST-046211,20250824,84,General,Landfill,890.197
