customer_id,account_id,customer_name,customer_segment,industry,country,status
CUST-0026935,ACC-000674,"Wilson, Davis and Mercado",Enterprise,Manufacturing,United States,Active
CUST-0026936,ACC-000394,Davila LLC,Commercial,Construction,United States,Active
CUST-0026937,ACC-000573,Grant-Riley,Commercial,Construction,United States,Active
CUST-0026938,ACC-000013,Williamson-Alexander,Strategic,Healthcare,Canada,Active
CUST-0026939,ACC-000186,Davis Group,Commercial,Food & Beverage,United States,Active
CUST-0026940,ACC-000538,"Valentine, Pacheco and Johnson",Commercial,Technology,United States,Active
CUST-0026941,ACC-000958,Pollard PLC,Strategic,Electronics,United States,Active
CUST-0026942,ACC-000761,Daniels-Ballard,SMB,Technology,Mexico,Active
CUST-0026943,ACC-000418,Walters Ltd,Enterprise,Healthcare,Germany,Active
CUST-0026944,ACC-000969,Costa Ltd,Strategic,Construction,Canada,Active
CUST-0026945,ACC-000276,"Daniels, Cunningham and Sharp",Enterprise,Food & Beverage,United States,Active
CUST-0026946,ACC-000893,Deleon-Thomas,Commercial,Healthcare,United States,Active
CUST-0026947,ACC-000404,Hayden-Garcia,Commercial,Consumer Goods,United States,Active
CUST-0026948,ACC-000087,"Leonard, Huerta and Smith",SMB,Healthcare,United States,Active
CUST-0026949,ACC-000003,Mitchell PLC,Commercial,Industrial Equipment,United States,Active
CUST-0026950,ACC-000981,Jimenez Group,SMB,Food & Beverage,United States,Active
CUST-0026951,ACC-000643,Carr Inc,Commercial,Retail,Germany,Active
CUST-0026952,ACC-000150,Short-Evans,Commercial,Retail,Germany,Active
CUST-0026953,ACC-000992,Fowler and Sons,SMB,Technology,United States,Active
CUST-0026954,ACC-000042,Lawson Inc,SMB,Automotive,United States,Active
CUST-0026955,ACC-000335,"Johnson, Thompson and Greene",Commercial,Construction,United States,Active
CUST-0026956,ACC-000749,"Marsh, Callahan and Perez",Commercial,Retail,United States,Active
CUST-0026957,ACC-000054,Green Inc,Commercial,Retail,United States,Active
CUST-0026958,ACC-000906,"Barry, Berger and Gentry",Commercial,Consumer Goods,United States,Active
CUST-0026959,ACC-000679,Hall-Wilson,SMB,Technology,United States,Active
CUST-0026960,ACC-000950,Hess-Crawford,Enterprise,Construction,Canada,Inactive
CUST-0026961,ACC-000838,Williams PLC,Commercial,Technology,United States,Active
CUST-0026962,ACC-000825,Sullivan Group,SMB,Industrial Equipment,United States,Active
CUST-0026963,ACC-000228,Callahan Ltd,Strategic,Technology,United Kingdom,Active
CUST-0026964,ACC-000205,Edwards Ltd,Commercial,Technology,United States,Active
CUST-0026965,ACC-000243,Lewis-Williams,Enterprise,Construction,United States,Active
CUST-0026966,ACC-000155,"Barnes, Gamble and Owens",SMB,Healthcare,Sweden,Active
CUST-0026967,ACC-000665,Sanchez-Lara,Strategic,Electronics,United Kingdom,Active
CUST-0026968,ACC-000059,"Johnston, Cooper and Moore",SMB,Technology,Mexico,Active
CUST-0026969,ACC-000429,"Barker, Barber and Anderson",Commercial,Technology,United States,Active
CUST-0026970,ACC-000582,Lawson and Sons,Commercial,Industrial Equipment,United States,Active
CUST-0026971,ACC-000539,Jones-Price,Strategic,Consumer Goods,Canada,Inactive
CUST-0026972,ACC-000488,Adams-Romero,SMB,Healthcare,Mexico,Active
CUST-0026973,ACC-000224,Martinez-Holland,SMB,Healthcare,Canada,Active
CUST-0026974,ACC-000110,Perez-Newman,SMB,Construction,United States,Active
CUST-0026975,ACC-000989,"Barnes, Hall and Garrett",SMB,Industrial Equipment,United States,Active
CUST-0026976,ACC-000465,"Butler, Harris and Murphy",Enterprise,Construction,Germany,Active
CUST-0026977,ACC-000595,"Price, Martin and Arias",Enterprise,Automotive,Sweden,Active
CUST-0026978,ACC-000568,Shannon Ltd,Commercial,Industrial Equipment,Sweden,Active
CUST-0026979,ACC-000369,"Stanton, Becker and Cook",Strategic,Retail,United States,Active
CUST-0026980,ACC-000723,Warner Ltd,Commercial,Automotive,United States,Active
CUST-0026981,ACC-000377,Bryant Group,SMB,Industrial Equipment,United States,Active
CUST-0026982,ACC-000415,Salas-Trevino,Commercial,Technology,United States,Active
CUST-0026983,ACC-000804,Coleman-Gutierrez,Commercial,Technology,United States,Active
CUST-0026984,ACC-000319,Ho PLC,Commercial,Consumer Goods,United States,Active
CUST-0026985,ACC-000700,Riddle-Walter,Strategic,Technology,Mexico,Active
CUST-0026986,ACC-000666,Mckinney-Manning,Commercial,Food & Beverage,United States,Active
CUST-0026987,ACC-000031,"Berry, Walsh and Garrett",SMB,Construction,United States,Active
CUST-0026988,ACC-000685,Mitchell-Morgan,Commercial,Construction,United States,Active
CUST-0026989,ACC-000802,Chavez Group,Commercial,Healthcare,Germany,Active
CUST-0026990,ACC-000271,Jackson-Evans,Commercial,Food & Beverage,Canada,Active
CUST-0026991,ACC-000915,"Allen, Castillo and Tran",Commercial,Construction,United States,Active
CUST-0026992,ACC-000020,"Barry, Gardner and Wells",SMB,Consumer Goods,United States,Active
CUST-0026993,ACC-000180,Smith Inc,Enterprise,Industrial Equipment,United States,Active
CUST-0026994,ACC-000946,"Lowery, Dean and Copeland",Commercial,Retail,Canada,Active
CUST-0026995,ACC-000856,Clements Group,Enterprise,Food & Beverage,Germany,Active
CUST-0026996,ACC-000756,Gallagher PLC,Strategic,Automotive,United States,Active
CUST-0026997,ACC-000604,Johns Group,Enterprise,Healthcare,Sweden,Active
CUST-0026998,ACC-000202,"Rodriguez, Lewis and Newton",SMB,Food & Beverage,Sweden,Active
CUST-0026999,ACC-000490,Moore-Donaldson,SMB,Healthcare,United States,Active
CUST-0027000,ACC-000566,Hunt-Brown,Strategic,Manufacturing,Sweden,Active
CUST-0027001,ACC-000090,Stone Inc,SMB,Manufacturing,United States,Active
CUST-0027002,ACC-000595,"Hopkins, Powell and Hughes",SMB,Retail,Sweden,Active
CUST-0027003,ACC-000090,Fitzpatrick and Sons,Commercial,Manufacturing,United States,Active
CUST-0027004,ACC-000126,"Mccullough, Becker and Gonzalez",SMB,Technology,Germany,Active
CUST-0027005,ACC-000171,"Ward, Ferguson and Johnson",SMB,Food & Beverage,United States,Active
CUST-0027006,ACC-000192,Reed PLC,Commercial,Automotive,Sweden,Active
CUST-0027007,ACC-000083,Scott PLC,SMB,Healthcare,United States,Active
CUST-0027008,ACC-000957,Potter PLC,Strategic,Construction,Canada,Active
CUST-0027009,ACC-000803,"Frazier, Miller and Spence",Enterprise,Construction,United States,Active
CUST-0027010,ACC-000509,House-Butler,Commercial,Consumer Goods,United States,Active
CUST-0027011,ACC-000369,Wilkins-Evans,Enterprise,Construction,United States,Active
CUST-0027012,ACC-000192,Mooney-Chen,Commercial,Technology,Sweden,Active
CUST-0027013,ACC-000950,Fletcher Group,SMB,Healthcare,Canada,Active
CUST-0027014,ACC-000798,White-Williams,Commercial,Technology,United States,Active
CUST-0027015,ACC-000752,Bates-Williams,Enterprise,Healthcare,Germany,Active
CUST-0027016,ACC-000471,Gardner and Sons,SMB,Healthcare,United States,Active
CUST-0027017,ACC-000028,"Stevens, Walker and Patel",Commercial,Automotive,United States,Active
CUST-0027018,ACC-000639,"Osborne, Berger and Nichols",Commercial,Manufacturing,Germany,Active
CUST-0027019,ACC-000488,"Dixon, Santiago and Lane",Enterprise,Food & Beverage,Mexico,Active
CUST-0027020,ACC-000298,Mendoza LLC,Strategic,Food & Beverage,United States,Active
CUST-0027021,ACC-000316,Marquez-Price,Commercial,Technology,United States,Active
CUST-0027022,ACC-000058,Johnson Ltd,SMB,Technology,United States,Active
CUST-0027023,ACC-000872,Fuentes-Johnson,Commercial,Healthcare,United States,Active
CUST-0027024,ACC-000165,Herrera-Reeves,Commercial,Construction,Sweden,Active
CUST-0027025,ACC-000814,Pierce-Collins,Commercial,Manufacturing,United States,Active
CUST-0027026,ACC-000974,"Patterson, Brown and Brooks",Commercial,Retail,United States,Active
CUST-0027027,ACC-000046,Taylor-Jones,SMB,Automotive,United States,Active
CUST-0027028,ACC-000624,"Graham, Stone and Williams",SMB,Food & Beverage,United States,Active
CUST-0027029,ACC-000067,"Bell, Smith and Ruiz",Enterprise,Consumer Goods,United States,Active
CUST-0027030,ACC-000832,"Baker, Carpenter and Esparza",Commercial,Food & Beverage,United States,Active
CUST-0027031,ACC-000508,Rios-Keller,Commercial,Retail,United States,Active
CUST-0027032,ACC-000022,"Molina, Obrien and Randolph",SMB,Healthcare,United States,Active
CUST-0027033,ACC-000773,Patel LLC,SMB,Construction,Germany,Active
CUST-0027034,ACC-000766,"Dennis, Ingram and Rice",Commercial,Food & Beverage,United States,Active
CUST-0027035,ACC-000925,"Lewis, Cordova and Combs",SMB,Industrial Equipment,Sweden,Active
CUST-0027036,ACC-000485,Coleman LLC,SMB,Retail,Canada,Active
CUST-0027037,ACC-000933,Khan Group,Commercial,Construction,Canada,Active
CUST-0027038,ACC-000666,"Blankenship, Johnson and Flores",Commercial,Consumer Goods,United States,Active
CUST-0027039,ACC-000526,"West, Smith and Caldwell",SMB,Consumer Goods,United States,Active
CUST-0027040,ACC-000359,"West, Ramos and Hanna",Commercial,Construction,United States,Active
CUST-0027041,ACC-000294,Williams Ltd,Enterprise,Electronics,Mexico,Active
CUST-0027042,ACC-000621,"Rodriguez, Williams and Gonzales",SMB,Industrial Equipment,United States,Inactive
CUST-0027043,ACC-000740,Garcia-Smith,Commercial,Industrial Equipment,United States,Active
CUST-0027044,ACC-000036,Gutierrez PLC,Commercial,Manufacturing,United States,Inactive
CUST-0027045,ACC-000412,"Gamble, Forbes and Jones",SMB,Electronics,United States,Active
CUST-0027046,ACC-000046,"Pham, Harris and Thompson",Commercial,Food & Beverage,United States,Active
CUST-0027047,ACC-000397,"Nolan, Morales and Miller",SMB,Technology,Mexico,Active
CUST-0027048,ACC-000799,Welch and Sons,Commercial,Industrial Equipment,United States,Active
CUST-0027049,ACC-000691,Jacobs and Sons,SMB,Food & Beverage,United States,Active
CUST-0027050,ACC-000125,"Harvey, Mills and Rowe",SMB,Food & Beverage,United States,Active
CUST-0027051,ACC-000717,Coleman LLC,Commercial,Consumer Goods,United States,Active
CUST-0027052,ACC-000014,Hall LLC,SMB,Retail,Germany,Active
CUST-0027053,ACC-000013,Martin-Evans,SMB,Electronics,Canada,Active
CUST-0027054,ACC-000913,"Rivers, Juarez and Sexton",SMB,Manufacturing,United States,Active
CUST-0027055,ACC-000033,Rodriguez-Marshall,Enterprise,Healthcare,Canada,Active
CUST-0027056,ACC-000266,Randolph-Rodriguez,SMB,Technology,United States,Active
CUST-0027057,ACC-000132,"Bruce, Lozano and Browning",Strategic,Consumer Goods,United Kingdom,Active
CUST-0027058,ACC-000583,Harris-Fuentes,SMB,Industrial Equipment,Mexico,Active
CUST-0027059,ACC-000523,Cannon Inc,Strategic,Manufacturing,United States,Active
CUST-0027060,ACC-000839,"Bailey, Moore and Madden",Commercial,Industrial Equipment,Canada,Active
CUST-0027061,ACC-000988,Adams-Shaffer,SMB,Technology,Germany,Active
CUST-0027062,ACC-000746,"Schmidt, Alexander and Douglas",Commercial,Healthcare,United States,Active
CUST-0027063,ACC-000467,Williams-Wallace,Commercial,Food & Beverage,Germany,Active
CUST-0027064,ACC-000047,Freeman-Baker,SMB,Healthcare,United States,Active
CUST-0027065,ACC-000923,"Smith, James and Riddle",Commercial,Consumer Goods,Germany,Active
CUST-0027066,ACC-000561,Stewart Group,Strategic,Automotive,Sweden,Active
CUST-0027067,ACC-000218,"Welch, Larsen and Mcneil",SMB,Retail,Canada,Active
CUST-0027068,ACC-000542,Medina and Sons,SMB,Food & Beverage,Germany,Active
CUST-0027069,ACC-000392,Fowler Inc,SMB,Manufacturing,Germany,Active
CUST-0027070,ACC-000351,Martinez LLC,SMB,Consumer Goods,United States,Active
CUST-0027071,ACC-000454,Stone and Sons,Commercial,Construction,Sweden,Active
CUST-0027072,ACC-000754,Becker-Kane,SMB,Technology,Canada,Active
CUST-0027073,ACC-000164,Lucas-Reid,Commercial,Construction,United States,Active
CUST-0027074,ACC-000965,Miller-Robinson,Commercial,Retail,United States,Active
CUST-0027075,ACC-000063,Mcbride-Costa,Enterprise,Industrial Equipment,United Kingdom,Active
CUST-0027076,ACC-000148,Washington-Warren,SMB,Food & Beverage,Germany,Inactive
CUST-0027077,ACC-000677,Campbell Ltd,Commercial,Electronics,United States,Active
CUST-0027078,ACC-000146,Mitchell-Allen,Strategic,Construction,United States,Active
CUST-0027079,ACC-000778,Castro-Bryant,SMB,Electronics,United States,Active
CUST-0027080,ACC-000735,"May, Jimenez and Mendoza",SMB,Electronics,Germany,Active
CUST-0027081,ACC-000430,Hughes and Sons,Commercial,Construction,United States,Active
CUST-0027082,ACC-000455,Dyer-Adams,SMB,Technology,Sweden,Active
CUST-0027083,ACC-001000,Hart-West,SMB,Technology,United States,Active
CUST-0027084,ACC-000796,Miller Inc,Commercial,Automotive,United States,Active
CUST-0027085,ACC-000633,"Alexander, Reed and West",Commercial,Healthcare,Sweden,Active
CUST-0027086,ACC-000142,Wright-Arroyo,SMB,Technology,United States,Active
CUST-0027087,ACC-000590,"Carter, Nguyen and Owens",Enterprise,Automotive,United States,Active
CUST-0027088,ACC-000040,Copeland LLC,Commercial,Construction,United States,Active
CUST-0027089,ACC-000252,"Jimenez, Garcia and Jones",SMB,Consumer Goods,United States,Active
CUST-0027090,ACC-000698,Frederick Group,Commercial,Healthcare,United States,Active
CUST-0027091,ACC-000408,"Hernandez, Jenkins and Bradley",SMB,Healthcare,United States,Active
CUST-0027092,ACC-000995,Fox and Sons,Commercial,Retail,United Kingdom,Active
CUST-0027093,ACC-000940,"Guerrero, Owens and Morrison",Commercial,Technology,Germany,Active
CUST-0027094,ACC-000095,"Esparza, Johnson and Contreras",Strategic,Industrial Equipment,United Kingdom,Active
CUST-0027095,ACC-000884,Green LLC,Commercial,Automotive,United States,Active
CUST-0027096,ACC-000865,Cummings-Norman,Commercial,Construction,Mexico,Active
CUST-0027097,ACC-000107,"Gonzales, Sutton and Pittman",Commercial,Manufacturing,Sweden,Active
CUST-0027098,ACC-000386,Christian-Simpson,Strategic,Technology,United States,Active
CUST-0027099,ACC-000949,Johnson-Nunez,Commercial,Construction,Canada,Active
CUST-0027100,ACC-000017,"Guerrero, Cohen and Mcdaniel",Enterprise,Retail,United States,Active
CUST-0027101,ACC-000059,Greene-Hodges,Commercial,Food & Beverage,Mexico,Active
CUST-0027102,ACC-000511,Jones PLC,SMB,Construction,United States,Active
CUST-0027103,ACC-000954,Webb-Gallagher,Commercial,Manufacturing,Germany,Active
CUST-0027104,ACC-000279,Larson Group,Commercial,Healthcare,United States,Active
CUST-0027105,ACC-000773,Cabrera-Morales,Commercial,Consumer Goods,Germany,Active
CUST-0027106,ACC-000694,Mccormick-West,SMB,Industrial Equipment,United States,Active
CUST-0027107,ACC-000147,Wiggins-Payne,Commercial,Construction,United States,Active
CUST-0027108,ACC-000288,Acosta-Frederick,SMB,Healthcare,Mexico,Active
CUST-0027109,ACC-000625,"Murray, Franco and Moore",SMB,Manufacturing,United States,Active
CUST-0027110,ACC-000482,Paul Ltd,SMB,Electronics,United States,Active
CUST-0027111,ACC-000238,Robertson Ltd,SMB,Construction,United States,Active
CUST-0027112,ACC-000201,"Freeman, Green and Krueger",SMB,Retail,Sweden,Active
CUST-0027113,ACC-000558,Chaney-Mccarty,Commercial,Construction,United States,Active
CUST-0027114,ACC-000829,Ibarra-Jackson,Strategic,Consumer Goods,Canada,Active
CUST-0027115,ACC-000413,"Ramsey, Larsen and Krause",SMB,Automotive,Sweden,Active
CUST-0027116,ACC-000926,"Shields, Vega and Young",Commercial,Electronics,Germany,Active
CUST-0027117,ACC-000668,"Haynes, Valdez and Gross",Commercial,Automotive,United States,Active
CUST-0027118,ACC-000404,Barrera Inc,Enterprise,Healthcare,United States,Active
CUST-0027119,ACC-000707,Henry-Martinez,Strategic,Construction,Germany,Active
CUST-0027120,ACC-000449,Hale-Perez,Enterprise,Automotive,United States,Active
CUST-0027121,ACC-000757,"Howard, Hendrix and Hughes",Commercial,Retail,Sweden,Active
CUST-0027122,ACC-000983,White-Jensen,Commercial,Automotive,United States,Active
CUST-0027123,ACC-000788,Adams LLC,Commercial,Electronics,Germany,Active
CUST-0027124,ACC-000143,Allen LLC,Commercial,Technology,United States,Active
CUST-0027125,ACC-000072,"Williams, Ford and Obrien",Commercial,Food & Beverage,Canada,Active
CUST-0027126,ACC-000809,"Murray, Harris and Haynes",Enterprise,Food & Beverage,Canada,Active
CUST-0027127,ACC-000848,Jones-Flores,Commercial,Industrial Equipment,United Kingdom,Active
CUST-0027128,ACC-000568,"Mosley, Blackwell and Potter",SMB,Healthcare,Sweden,Active
CUST-0027129,ACC-000245,Wilson-Lawrence,SMB,Retail,Germany,Active
CUST-0027130,ACC-000881,Smith-Liu,SMB,Technology,United Kingdom,Active
CUST-0027131,ACC-000449,"Klein, Nelson and Castillo",Strategic,Healthcare,United States,Active
CUST-0027132,ACC-000293,Harris-Carlson,Enterprise,Technology,United States,Inactive
CUST-0027133,ACC-000367,"Hoffman, James and Garcia",Commercial,Construction,Sweden,Active
CUST-0027134,ACC-000297,"Clark, Hansen and Gomez",Commercial,Manufacturing,Canada,Active
CUST-0027135,ACC-000283,"Cuevas, Cox and Becker",Commercial,Healthcare,United States,Active
CUST-0027136,ACC-000326,Jennings-Smith,SMB,Healthcare,United States,Active
CUST-0027137,ACC-000675,Wolf-Murphy,Enterprise,Retail,United States,Active
CUST-0027138,ACC-000017,Fields and Sons,Commercial,Consumer Goods,United States,Active
CUST-0027139,ACC-000363,"Alexander, Ellis and Rangel",Commercial,Healthcare,Sweden,Active
CUST-0027140,ACC-000170,Ward Group,Commercial,Construction,United Kingdom,Active
CUST-0027141,ACC-000649,"May, Thompson and Lowe",SMB,Retail,Germany,Active
CUST-0027142,ACC-000995,Myers PLC,SMB,Construction,United Kingdom,Active
CUST-0027143,ACC-000788,"Joseph, Deleon and Austin",SMB,Construction,Germany,Active
CUST-0027144,ACC-000249,Harper and Sons,Commercial,Electronics,United States,Active
CUST-0027145,ACC-000514,"Jackson, Henderson and Velasquez",Enterprise,Healthcare,United States,Active
CUST-0027146,ACC-000020,Sherman-Keith,SMB,Consumer Goods,United States,Active
CUST-0027147,ACC-000413,Casey LLC,Enterprise,Healthcare,Sweden,Inactive
CUST-0027148,ACC-000279,"Washington, Kelley and Boyd",Commercial,Retail,United States,Active
CUST-0027149,ACC-000502,Smith-Paul,SMB,Construction,United States,Active
CUST-0027150,ACC-000409,Jones Ltd,Commercial,Technology,Germany,Active
CUST-0027151,ACC-000683,Salinas-Lang,Commercial,Industrial Equipment,United Kingdom,Active
CUST-0027152,ACC-000548,Garcia-Coleman,Strategic,Industrial Equipment,United States,Active
CUST-0027153,ACC-000939,Barrett Group,Strategic,Healthcare,United States,Active
CUST-0027154,ACC-000069,"Rios, Adams and Carroll",Enterprise,Industrial Equipment,United States,Active
CUST-0027155,ACC-000945,"Clark, Barber and Woods",SMB,Electronics,United States,Active
CUST-0027156,ACC-000791,Lewis PLC,Commercial,Healthcare,Sweden,Inactive
CUST-0027157,ACC-000713,Vaughn Ltd,SMB,Automotive,United Kingdom,Active
