customer_key,customer_id,account_key,customer_name,customer_segment,industry,country,status
31269,CUS-031269,684,"Banks, Franklin and Miller",Enterprise,Technology,Canada,Inactive
31270,CUS-031270,966,Haynes PLC,Mid-Market,Retail,Canada,Active
31271,CUS-031271,658,Manning-Brown,Mid-Market,Technology,Germany,Inactive
31272,CUS-031272,176,"Mueller, Brown and Williams",SMB,Manufacturing,United States,Inactive
31273,CUS-031273,363,"Phillips, Williams and White",Enterprise,Healthcare,Sweden,Active
31274,CUS-031274,304,Cook-Brown,SMB,Retail,Germany,Active
31275,CUS-031275,213,Jones-Fox,SMB,Technology,Mexico,Active
31276,CUS-031276,991,"Noble, Kennedy and Taylor",Mid-Market,Automotive,Mexico,Active
31277,CUS-031277,656,Fowler LLC,SMB,Technology,Canada,Active
31278,CUS-031278,482,"Young, Williams and Walker",SMB,Automotive,United States,Active
31279,CUS-031279,437,Riley-Sanchez,SMB,Retail,United States,Active
31280,CUS-031280,319,"Chambers, Everett and Hughes",Mid-Market,Manufacturing,Germany,Active
31281,CUS-031281,417,Anderson Ltd,Enterprise,Manufacturing,Germany,Active
31282,CUS-031282,635,"Pacheco, Rodriguez and Burgess",SMB,Healthcare,Sweden,Active
31283,CUS-031283,929,Valdez PLC,Enterprise,Automotive,Canada,Active
31284,CUS-031284,497,"Cummings, Cummings and Pierce",SMB,Technology,Canada,Active
31285,CUS-031285,185,"Clark, Rivera and Petty",SMB,Technology,Mexico,Active
31286,CUS-031286,958,"Browning, Phillips and Rogers",SMB,Manufacturing,Canada,Active
31287,CUS-031287,315,Carpenter-Watson,Mid-Market,Technology,Germany,Active
31288,CUS-031288,84,Brooks Inc,Enterprise,Healthcare,United States,Active
31289,CUS-031289,545,Mckinney and Sons,Mid-Market,Healthcare,United States,Active
31290,CUS-031290,791,"Graham, Tran and Pittman",Enterprise,Retail,Germany,Active
31291,CUS-031291,258,"Henderson, Benton and Fisher",SMB,Healthcare,United States,Active
31292,CUS-031292,280,Young Inc,SMB,Manufacturing,Germany,Active
31293,CUS-031293,290,Campbell-Roberts,Enterprise,Automotive,United States,Active
31294,CUS-031294,807,Parker PLC,Enterprise,Retail,United States,Active
31295,CUS-031295,958,"Butler, Harvey and Smith",SMB,Technology,Sweden,Inactive
31296,CUS-031296,848,Bryant Group,Mid-Market,Technology,Mexico,Active
31297,CUS-031297,227,Jones-Gay,SMB,Retail,Mexico,Active
31298,CUS-031298,850,Harding-Hale,Mid-Market,Technology,United States,Active
31299,CUS-031299,310,"Watkins, Price and Carpenter",Enterprise,Technology,Sweden,Active
31300,CUS-031300,867,Rocha-Perez,SMB,Retail,United States,Active
31301,CUS-031301,992,Brown Ltd,Enterprise,Manufacturing,Sweden,Active
31302,CUS-031302,719,"Garcia, Cook and Casey",SMB,Retail,Sweden,Inactive
31303,CUS-031303,956,Jordan PLC,SMB,Healthcare,United States,Active
31304,CUS-031304,143,"Obrien, Perez and Tanner",Enterprise,Automotive,Sweden,Active
31305,CUS-031305,655,"Fox, Dennis and Mercado",SMB,Technology,Mexico,Active
31306,CUS-031306,52,Hoffman-Todd,SMB,Automotive,Germany,Active
31307,CUS-031307,653,Curtis-Valdez,SMB,Technology,Germany,Active
31308,CUS-031308,341,Riddle-Keith,SMB,Retail,Canada,Active
31309,CUS-031309,970,Stone-Cross,SMB,Retail,Mexico,Active
31310,CUS-031310,496,Warren LLC,Enterprise,Manufacturing,Sweden,Active
31311,CUS-031311,763,Jennings-Smith,Enterprise,Automotive,Germany,Inactive
31312,CUS-031312,303,Mullins-Washington,Mid-Market,Healthcare,Mexico,Active
31313,CUS-031313,75,"Hernandez, Moore and Rogers",SMB,Retail,Mexico,Active
31314,CUS-031314,743,Hernandez-Simpson,Mid-Market,Automotive,Canada,Active
31315,CUS-031315,222,Briggs Inc,Mid-Market,Manufacturing,Mexico,Active
31316,CUS-031316,723,"Bell, Carr and Harrison",Mid-Market,Healthcare,Sweden,Active
31317,CUS-031317,465,Franco Ltd,Enterprise,Healthcare,United States,Active
31318,CUS-031318,972,"Johnson, Richardson and Brooks",Mid-Market,Healthcare,Mexico,Active
31319,CUS-031319,353,Lee Inc,Mid-Market,Manufacturing,Canada,Active
31320,CUS-031320,401,Gonzalez Ltd,Enterprise,Technology,Sweden,Active
31321,CUS-031321,741,"Brown, Williams and Whitaker",Enterprise,Automotive,Mexico,Active
31322,CUS-031322,786,Wells Ltd,SMB,Automotive,United States,Active
31323,CUS-031323,126,Webb-Sutton,Enterprise,Automotive,Mexico,Inactive
31324,CUS-031324,742,Small-Bauer,Enterprise,Technology,United States,Active
31325,CUS-031325,492,Blanchard-Brock,Enterprise,Retail,United States,Active
31326,CUS-031326,989,Burch-Figueroa,Mid-Market,Healthcare,Mexico,Active
31327,CUS-031327,632,"Perry, Smith and Williams",Enterprise,Healthcare,Germany,Active
31328,CUS-031328,774,Johnson Group,Mid-Market,Healthcare,Germany,Active
31329,CUS-031329,344,Jones Ltd,Enterprise,Healthcare,Germany,Active
31330,CUS-031330,284,"Alvarez, Cohen and Melendez",Enterprise,Retail,Canada,Inactive
31331,CUS-031331,786,"Anderson, Hernandez and Sawyer",SMB,Healthcare,Mexico,Active
31332,CUS-031332,16,"Williams, Mckinney and Martinez",Mid-Market,Automotive,United States,Active
31333,CUS-031333,581,James Inc,Enterprise,Retail,United States,Inactive
31334,CUS-031334,969,Jackson-Collier,Enterprise,Manufacturing,United States,Active
31335,CUS-031335,992,"Davenport, Casey and Gomez",Mid-Market,Retail,United States,Active
31336,CUS-031336,717,Farmer LLC,Enterprise,Retail,Germany,Active
31337,CUS-031337,498,Reed-Moreno,Enterprise,Retail,United States,Active
31338,CUS-031338,813,Phillips PLC,Mid-Market,Technology,Sweden,Active
31339,CUS-031339,15,Holland Group,Enterprise,Retail,Mexico,Active
31340,CUS-031340,794,Melton-Key,Mid-Market,Technology,Germany,Active
31341,CUS-031341,190,Green PLC,Mid-Market,Retail,United States,Active
31342,CUS-031342,736,Little-Gonzalez,Mid-Market,Manufacturing,Canada,Active
31343,CUS-031343,349,Lee and Sons,SMB,Manufacturing,Germany,Active
31344,CUS-031344,752,Crosby-Romero,Enterprise,Automotive,United States,Active
31345,CUS-031345,604,"Holden, Bauer and Smith",Enterprise,Healthcare,Sweden,Active
31346,CUS-031346,930,Clements Inc,Mid-Market,Retail,Canada,Active
31347,CUS-031347,788,"Mcconnell, Grant and Stokes",Mid-Market,Automotive,Sweden,Active
31348,CUS-031348,915,Leonard-Santos,Enterprise,Retail,United States,Active
31349,CUS-031349,152,"Stanley, Collins and Lee",Enterprise,Technology,United States,Inactive
31350,CUS-031350,380,White Ltd,Enterprise,Manufacturing,Canada,Active
31351,CUS-031351,438,Brown Group,SMB,Retail,Germany,Active
31352,CUS-031352,31,"Lambert, Walsh and Bradshaw",Enterprise,Healthcare,United States,Inactive
31353,CUS-031353,23,"Brooks, Perez and Garcia",Mid-Market,Technology,Germany,Active
31354,CUS-031354,39,Sparks Ltd,Enterprise,Retail,Germany,Active
31355,CUS-031355,768,"Green, Baxter and Barajas",SMB,Technology,Mexico,Active
31356,CUS-031356,447,"Griffith, Reed and Rodriguez",Mid-Market,Technology,Germany,Active
31357,CUS-031357,752,Harris-Rhodes,Enterprise,Manufacturing,United States,Active
31358,CUS-031358,835,Alvarado-Pearson,SMB,Automotive,Mexico,Active
31359,CUS-031359,37,Holden Inc,Mid-Market,Automotive,Mexico,Active
31360,CUS-031360,848,Thompson PLC,Enterprise,Technology,United States,Active
31361,CUS-031361,226,Brown Group,SMB,Manufacturing,Canada,Active
31362,CUS-031362,405,Sanchez-Keller,SMB,Technology,Sweden,Active
31363,CUS-031363,963,Murphy-Wood,Mid-Market,Technology,United States,Active
31364,CUS-031364,302,Clay-Simon,Enterprise,Retail,Mexico,Active
31365,CUS-031365,940,Gallagher-Thompson,SMB,Manufacturing,Sweden,Active
31366,CUS-031366,507,Hodges and Sons,Mid-Market,Technology,Mexico,Active
31367,CUS-031367,14,Guzman-Pugh,Enterprise,Retail,Sweden,Active
31368,CUS-031368,833,Wells-Reed,Mid-Market,Healthcare,United States,Inactive
31369,CUS-031369,45,"Williams, Davidson and Franklin",Mid-Market,Automotive,Sweden,Active
31370,CUS-031370,637,"Garcia, French and Erickson",Enterprise,Retail,Sweden,Active
31371,CUS-031371,459,"Smith, Boyd and Williams",Enterprise,Automotive,Canada,Active
31372,CUS-031372,140,Perez Ltd,Mid-Market,Retail,United States,Active
31373,CUS-031373,515,Hill-Smith,SMB,Manufacturing,Mexico,Inactive
31374,CUS-031374,363,"Rodriguez, Randolph and Taylor",Enterprise,Retail,United States,Active
31375,CUS-031375,99,"Hampton, Ramos and Lucas",Enterprise,Automotive,United States,Active
31376,CUS-031376,556,Mckinney PLC,SMB,Automotive,Sweden,Active
31377,CUS-031377,44,Robles Ltd,Enterprise,Technology,Sweden,Active
31378,CUS-031378,539,Everett-Gomez,Mid-Market,Manufacturing,Mexico,Active
31379,CUS-031379,227,Peters-Wise,Mid-Market,Technology,Germany,Active
31380,CUS-031380,831,French and Sons,SMB,Healthcare,Canada,Inactive
31381,CUS-031381,951,"Williams, Murphy and Mccarthy",Enterprise,Automotive,Sweden,Active
31382,CUS-031382,933,"Ward, Powers and Wilson",Enterprise,Manufacturing,Sweden,Active
31383,CUS-031383,938,Simmons-Bowen,SMB,Healthcare,United States,Active
31384,CUS-031384,101,Noble Ltd,Enterprise,Healthcare,Sweden,Active
31385,CUS-031385,510,"Harvey, Brady and Ford",Mid-Market,Manufacturing,Canada,Active
31386,CUS-031386,225,Lozano-Gardner,SMB,Technology,Canada,Active
31387,CUS-031387,97,Orr Ltd,Mid-Market,Automotive,Mexico,Inactive
31388,CUS-031388,393,Montoya PLC,Mid-Market,Retail,Canada,Active
31389,CUS-031389,430,Golden-Peterson,Enterprise,Technology,Sweden,Inactive
31390,CUS-031390,297,"Roberts, Gonzalez and Cross",Mid-Market,Healthcare,Sweden,Active
31391,CUS-031391,115,"Haney, Torres and Berry",Enterprise,Retail,Canada,Active
31392,CUS-031392,409,Phelps and Sons,Mid-Market,Technology,Mexico,Active
31393,CUS-031393,156,Rodriguez-Baker,Mid-Market,Automotive,Sweden,Active
31394,CUS-031394,41,"Obrien, Thomas and Rogers",SMB,Automotive,United States,Active
31395,CUS-031395,452,Willis-Mooney,SMB,Healthcare,Mexico,Active
31396,CUS-031396,67,Glenn-Hoffman,Mid-Market,Automotive,Germany,Active
31397,CUS-031397,966,"Hogan, Davis and Hardy",Mid-Market,Retail,Germany,Active
31398,CUS-031398,839,Anderson Ltd,Enterprise,Retail,Canada,Active
31399,CUS-031399,926,"Sanchez, Johnson and Flynn",Mid-Market,Retail,United States,Active
31400,CUS-031400,103,"Ellis, Barrett and Ward",SMB,Technology,United States,Inactive
31401,CUS-031401,465,Coleman and Sons,SMB,Automotive,United States,Active
31402,CUS-031402,825,"Flowers, Edwards and Hudson",SMB,Healthcare,United States,Active
31403,CUS-031403,576,Anderson Ltd,SMB,Retail,Canada,Active
31404,CUS-031404,307,Cruz-Lawrence,Enterprise,Manufacturing,Mexico,Active
31405,CUS-031405,832,Snyder-Neal,Enterprise,Automotive,United States,Active
31406,CUS-031406,310,Oneill Group,Enterprise,Retail,Sweden,Active
31407,CUS-031407,974,Ellis Group,Mid-Market,Manufacturing,Sweden,Active
31408,CUS-031408,101,"Page, Rogers and Brown",SMB,Retail,Mexico,Active
31409,CUS-031409,706,Morris PLC,SMB,Technology,Mexico,Active
31410,CUS-031410,14,Christensen-Love,Mid-Market,Automotive,Canada,Active
31411,CUS-031411,915,"Brandt, Taylor and Espinoza",SMB,Retail,Canada,Active
31412,CUS-031412,356,Smith and Sons,SMB,Manufacturing,Mexico,Active
31413,CUS-031413,21,Miller Ltd,Enterprise,Automotive,Canada,Active
31414,CUS-031414,836,Johnson Inc,SMB,Technology,United States,Active
31415,CUS-031415,968,Ingram LLC,Mid-Market,Manufacturing,Mexico,Active
31416,CUS-031416,920,Leblanc-Johnson,Enterprise,Healthcare,,Active
31417,CUS-031417,486,Chen-Duncan,Mid-Market,Technology,Mexico,Inactive
31418,CUS-031418,62,Taylor Ltd,Enterprise,Healthcare,United States,Active
31419,CUS-031419,228,Gutierrez-Kaiser,Mid-Market,Healthcare,Canada,Active
31420,CUS-031420,31,Fox LLC,Mid-Market,Manufacturing,United States,Inactive
31421,CUS-031421,45,Morrison Ltd,Mid-Market,Manufacturing,Germany,Inactive
31422,CUS-031422,159,"French, Dunn and Johnson",Mid-Market,Manufacturing,Mexico,Active
31423,CUS-031423,564,Walsh-Blake,Mid-Market,Technology,Sweden,Active
31424,CUS-031424,767,Long LLC,SMB,Manufacturing,Mexico,Active
31425,CUS-031425,585,"Smith, Bates and Kidd",Mid-Market,Manufacturing,Germany,Active
31426,CUS-031426,205,"Carlson, Hart and Benjamin",SMB,Healthcare,Germany,Active
31427,CUS-031427,602,Buck Ltd,Mid-Market,Manufacturing,Mexico,Active
31428,CUS-031428,231,"Kane, Hatfield and Morrison",SMB,Technology,Mexico,Inactive
31429,CUS-031429,462,Carlson-Black,Mid-Market,Healthcare,Mexico,Active
31430,CUS-031430,889,Craig and Sons,SMB,Technology,United States,Active
31431,CUS-031431,135,Holloway Group,Enterprise,Healthcare,United States,Active
31432,CUS-031432,875,Davis LLC,Mid-Market,Automotive,Mexico,Active
31433,CUS-031433,271,Martinez-Holloway,Enterprise,Healthcare,Sweden,Active
31434,CUS-031434,671,Wells-Rivas,Mid-Market,Automotive,Canada,Active
31435,CUS-031435,262,Gardner Inc,Enterprise,Technology,Mexico,Inactive
31436,CUS-031436,165,Wong-Stokes,Mid-Market,Retail,Mexico,Active
31437,CUS-031437,451,"Salinas, Flores and Wood",Enterprise,Healthcare,Mexico,Active
31438,CUS-031438,382,"Miller, Foster and Mccullough",Mid-Market,Manufacturing,Germany,Active
31439,CUS-031439,508,Thompson Inc,Mid-Market,Manufacturing,Sweden,Active
31440,CUS-031440,237,Hill-Walker,SMB,Healthcare,Sweden,Active
31441,CUS-031441,979,"Santana, Bradley and Becker",Enterprise,Technology,United States,Active
31442,CUS-031442,672,Harris-Woodard,Enterprise,Automotive,Sweden,Active
31443,CUS-031443,841,Stephens-Roth,SMB,Technology,Canada,Active
31444,CUS-031444,780,Hanna-Andrews,SMB,Technology,United States,Active
31445,CUS-031445,725,Thomas LLC,SMB,Healthcare,Mexico,Active
31446,CUS-031446,143,"Miller, Coleman and Huff",Mid-Market,Retail,Canada,Active
31447,CUS-031447,589,"Larson, Kelley and Wheeler",Enterprise,Manufacturing,Germany,Active
31448,CUS-031448,898,"Larson, Johnson and Day",Mid-Market,Manufacturing,Germany,Active
31449,CUS-031449,97,Morgan and Sons,SMB,Manufacturing,Sweden,Inactive
31450,CUS-031450,463,Sharp-Wells,Enterprise,Healthcare,Canada,Active
31451,CUS-031451,185,Rodriguez-White,SMB,Automotive,Canada,Active
31452,CUS-031452,796,"Miller, Gonzalez and Adams",Enterprise,Technology,Sweden,Active
31453,CUS-031453,932,Miller-Miller,Mid-Market,Healthcare,Sweden,Active
31454,CUS-031454,52,"Larsen, Rose and Barrera",Mid-Market,Technology,Mexico,Active
31455,CUS-031455,802,Hansen-Giles,Enterprise,Technology,Germany,Active
31456,CUS-031456,361,Lee-Mcdaniel,Enterprise,Manufacturing,United States,Active
31457,CUS-031457,964,Harris Group,Enterprise,Healthcare,Mexico,Active
31458,CUS-031458,15,Johnson and Sons,Enterprise,Retail,Sweden,Active
31459,CUS-031459,192,Rosales-Harris,Mid-Market,Healthcare,Canada,Active
31460,CUS-031460,719,"Mercado, Fischer and Brady",Enterprise,Manufacturing,Mexico,Active
31461,CUS-031461,779,Hines-Rodriguez,Mid-Market,Retail,Mexico,Active
31462,CUS-031462,80,"Key, Leonard and Miller",Enterprise,Technology,Germany,Active
31463,CUS-031463,161,"Campos, Ingram and Sawyer",Enterprise,Manufacturing,Sweden,Active
31464,CUS-031464,339,Garrett Group,SMB,Retail,Mexico,Active
31465,CUS-031465,35,Pratt Ltd,Mid-Market,Automotive,United States,Active
31466,CUS-031466,782,"Cunningham, Barnett and Lowe",Mid-Market,Healthcare,United States,Active
31467,CUS-031467,670,"Wilson, Mendoza and Robbins",Mid-Market,Retail,United States,Active
31468,CUS-031468,749,Knox PLC,Mid-Market,Automotive,Sweden,Active
31469,CUS-031469,470,"Lewis, Anderson and Riley",Enterprise,Retail,Sweden,Active
31470,CUS-031470,641,"Wright, Freeman and Fisher",SMB,Automotive,Canada,Active
31471,CUS-031471,573,Jackson Group,Mid-Market,Retail,Sweden,Active
31472,CUS-031472,695,Chavez Inc,Mid-Market,Retail,Canada,Active
31473,CUS-031473,451,"Burns, Mendoza and Thornton",Mid-Market,Technology,Sweden,Active
31474,CUS-031474,652,White-Lewis,SMB,Healthcare,Germany,Active
31475,CUS-031475,646,"Camacho, Simpson and Nielsen",Mid-Market,Technology,Germany,Active
31476,CUS-031476,642,Ross-Haynes,SMB,Automotive,Mexico,Active
31477,CUS-031477,873,Young-Mathews,Mid-Market,Manufacturing,Sweden,Active
31478,CUS-031478,350,Gonzalez-Lee,SMB,Automotive,Sweden,Active
31479,CUS-031479,879,Brandt-Odonnell,Mid-Market,Retail,Mexico,Active
31480,CUS-031480,29,Hines LLC,Mid-Market,Retail,Mexico,Active
31481,CUS-031481,487,Jones PLC,Mid-Market,Manufacturing,Germany,Active
31482,CUS-031482,442,Ward Ltd,SMB,Manufacturing,Sweden,Active
31483,CUS-031483,869,"Garcia, Best and Parks",SMB,Retail,Germany,Active
31484,CUS-031484,46,Francis-Odonnell,Enterprise,Automotive,Sweden,Active
31485,CUS-031485,217,"Rowe, James and Wilson",Mid-Market,Automotive,Mexico,Active
31486,CUS-031486,469,Wood-Lee,Mid-Market,Healthcare,Mexico,Active
31487,CUS-031487,816,Adkins and Sons,SMB,Automotive,Germany,Active
31488,CUS-031488,465,Lowe-Duncan,Enterprise,Technology,Canada,Active
31489,CUS-031489,639,Stevens Group,Mid-Market,Retail,Canada,Active
31490,CUS-031490,179,Wheeler-Steele,Enterprise,Healthcare,Sweden,Active
31491,CUS-031491,944,"Macdonald, Gilmore and Romero",Enterprise,Automotive,Germany,Active
31492,CUS-031492,785,Patrick Group,Enterprise,Manufacturing,Mexico,Active
31493,CUS-031493,43,Goodman-Grant,Enterprise,Automotive,Germany,Active
31494,CUS-031494,705,Lowe-Price,SMB,Manufacturing,Sweden,Active
31495,CUS-031495,130,Walters-Gonzalez,SMB,Retail,Canada,Active
31496,CUS-031496,560,George-Brock,Enterprise,Automotive,Sweden,Active
31497,CUS-031497,709,Kaiser Group,Enterprise,Automotive,United States,Active
31498,CUS-031498,926,"Ruiz, Villarreal and Barton",Mid-Market,Automotive,United States,Inactive
31499,CUS-031499,71,"Olson, Bell and Johnson",Enterprise,Retail,Mexico,Active
31500,CUS-031500,288,Brown Inc,Mid-Market,Manufacturing,Mexico,Inactive
31501,CUS-031501,691,Turner and Sons,SMB,Automotive,Germany,Inactive
31502,CUS-031502,263,Thomas-Barnes,Mid-Market,Automotive,Canada,Active
31503,CUS-031503,713,Lewis-Hernandez,Mid-Market,Retail,Mexico,Inactive
31504,CUS-031504,184,"Bowman, Nguyen and Rose",SMB,Retail,Germany,Active
31505,CUS-031505,164,Figueroa Group,Enterprise,Retail,Sweden,Active
31506,CUS-031506,545,Miranda-Williams,SMB,Healthcare,United States,Active
31507,CUS-031507,690,Williams Inc,Mid-Market,Manufacturing,Mexico,Active
31508,CUS-031508,206,"Ryan, Powers and Ryan",Mid-Market,Manufacturing,United States,Active
31509,CUS-031509,874,"Alexander, Medina and Smith",SMB,Retail,Sweden,Active
31510,CUS-031510,869,"Richardson, Boyle and Cohen",SMB,Automotive,United States,Active
31511,CUS-031511,82,"Mcbride, Smith and Sawyer",Enterprise,Automotive,Mexico,Active
31512,CUS-031512,305,Huerta and Sons,SMB,Automotive,Sweden,Active
31513,CUS-031513,557,Baker LLC,Enterprise,Automotive,Germany,Active
31514,CUS-031514,491,Ortiz-Jimenez,Mid-Market,Manufacturing,Canada,Active
31515,CUS-031515,255,"Lee, Olson and Wyatt",Mid-Market,Automotive,Canada,Inactive
31516,CUS-031516,530,Carter-Oliver,Mid-Market,Technology,Mexico,Active
31517,CUS-031517,963,"Gilbert, Dean and Mitchell",SMB,Manufacturing,Canada,Active
31518,CUS-031518,308,"Mckinney, Sanchez and Ward",Enterprise,Technology,United States,Active
31519,CUS-031519,220,Carroll and Sons,Mid-Market,Healthcare,United States,Active
31520,CUS-031520,739,"Weber, Delgado and Brown",Enterprise,Manufacturing,United States,Active
31521,CUS-031521,571,Lane Ltd,Mid-Market,Healthcare,Mexico,Active
31522,CUS-031522,693,"Jones, Bradley and Ford",SMB,Automotive,United States,Active
31523,CUS-031523,647,Mckay Inc,SMB,Retail,Sweden,Active
31524,CUS-031524,761,Johnson-Short,SMB,Manufacturing,United States,Active
31525,CUS-031525,730,Moore-Cox,Mid-Market,Manufacturing,United States,Active
31526,CUS-031526,606,"Bowman, Sherman and Johnson",Mid-Market,Healthcare,Canada,Active
31527,CUS-031527,455,"Graham, Bolton and Jennings",Enterprise,Retail,United States,Active
31528,CUS-031528,461,"Rodriguez, Hanna and Morris",Enterprise,Retail,Mexico,Active
31529,CUS-031529,266,Berry and Sons,Mid-Market,Technology,Mexico,Active
31530,CUS-031530,449,"Nicholson, Douglas and Peterson",SMB,Technology,Mexico,Active
31531,CUS-031531,606,Johnson-Rivas,SMB,Technology,Germany,Active
31532,CUS-031532,717,"Mccoy, Lane and Wilson",SMB,Retail,Canada,Active
