waste_key,waste_id,date_key,location_key,waste_category,disposal_method,unit_of_measure,waste_quantity
52081,WST-052081,20221224,9,Metal,Landfill,kg,548.698
52082,WST-052082,20250615,12,Plastic,Landfill,kg,723.022
52083,WST-052083,20221113,23,Chemical,Reuse,kg,2.322
52084,WST-052084,20230302,53,Chemical,Treatment,kg,113.591
52085,WST-052085,20220127,71,Plastic,Reuse,kg,543.012
52086,WST-052086,20241127,13,Plastic,Reuse,kg,836.8
52087,WST-052087,20230427,38,Metal,Treatment,kg,132.578
52088,WST-052088,20210226,22,Paper,Recycling,kg,432.849
52089,WST-052089,20200121,39,Chemical,Recycling,kg,55.172
52090,WST-052090,20190306,62,Plastic,Recycling,kg,615.183
52091,WST-052091,20221012,100,Metal,Reuse,kg,530.962
52092,WST-052092,20210116,53,Metal,Landfill,kg,760.546
52093,WST-052093,20220318,22,General,Recycling,kg,975.554
52094,WST-052094,20200304,22,Metal,Recycling,kg,601.355
52095,WST-052095,20191224,18,Paper,Recycling,kg,555.94
52096,WST-052096,20200130,30,Chemical,Reuse,kg,689.346
52097,WST-052097,20220615,18,Paper,Recycling,kg,515.43
52098,WST-052098,20200126,99,Chemical,Landfill,kg,840.672
52099,WST-052099,20240614,98,Plastic,Landfill,kg,172.104
52100,WST-052100,20240729,49,Plastic,Recycling,kg,43.222
52101,WST-052101,20250308,74,General,Recycling,kg,592.385
52102,WST-052102,20200723,26,Metal,Treatment,kg,250.411
52103,WST-052103,20250524,42,General,Reuse,kg,994.997
52104,WST-052104,20201209,17,Metal,Treatment,kg,425.824
52105,WST-052105,20230919,63,General,Reuse,kg,603.175
52106,WST-052106,20240611,49,General,Reuse,kg,607.519
52107,WST-052107,20230829,35,Metal,Treatment,kg,608.53
52108,WST-052108,20211119,86,Plastic,Treatment,kg,259.826
52109,WST-052109,20201101,92,Chemical,Reuse,kg,357.91
52110,WST-052110,20250106,57,Paper,Reuse,kg,581.292
52111,WST-052111,20230120,61,Chemical,Reuse,kg,503.873
52112,WST-052112,20251225,2,Chemical,Treatment,kg,850.013
52113,WST-052113,20200523,35,Plastic,Reuse,kg,766.567
52114,WST-052114,20191205,21,Chemical,Reuse,kg,946.252
52115,WST-052115,20191214,57,General,Reuse,kg,586.966
52116,WST-052116,20211112,54,Paper,Landfill,kg,316.72
52117,WST-052117,20250917,34,Chemical,Recycling,kg,936.847
52118,WST-052118,20210409,50,Chemical,Treatment,kg,6.495
52119,WST-052119,20190227,11,General,Treatment,kg,871.595
52120,WST-052120,20190302,16,General,Recycling,kg,494.318
52121,WST-052121,20230830,98,General,Landfill,kg,433.364
52122,WST-052122,20201002,100,General,Landfill,kg,500.044
52123,WST-052123,20241027,51,Plastic,Landfill,kg,341.542
52124,WST-052124,20200528,6,Paper,Treatment,kg,83.336
52125,WST-052125,20240701,40,Metal,Reuse,kg,468.04
52126,WST-052126,20250717,54,Metal,Recycling,kg,419.207
52127,WST-052127,20241005,92,Metal,Landfill,kg,682.786
52128,WST-052128,20190516,91,Chemical,Landfill,kg,766.968
52129,WST-052129,20240517,98,Metal,Landfill,kg,229.899
52130,WST-052130,20240120,9,Chemical,Treatment,kg,144.924
52131,WST-052131,20230630,96,General,Treatment,kg,194.662
52132,WST-052132,20240330,95,Chemical,Reuse,kg,285.281
52133,WST-052133,20241021,81,General,Reuse,kg,953.195
52134,WST-052134,20191226,56,Plastic,Landfill,kg,859.137
52135,WST-052135,20190307,36,Paper,Reuse,kg,191.955
52136,WST-052136,20210219,22,Paper,Reuse,kg,960.785
52137,WST-052137,20231212,24,General,Recycling,kg,657.771
52138,WST-052138,20241106,51,Paper,Landfill,kg,137.24
52139,WST-052139,20250705,34,Plastic,Reuse,kg,261.507
52140,WST-052140,20251004,96,Metal,Reuse,kg,369.838
52141,WST-052141,20201117,8,Plastic,Reuse,kg,855.432
52142,WST-052142,20200102,54,General,Treatment,kg,165.302
52143,WST-052143,20241201,56,Chemical,Recycling,kg,104.392
52144,WST-052144,20191224,99,Plastic,Recycling,kg,71.331
52145,WST-052145,20230804,51,Metal,Reuse,kg,145.336
52146,WST-052146,20201116,28,General,Landfill,kg,250.203
52147,WST-052147,20231210,8,Plastic,Landfill,kg,424.686
52148,WST-052148,20210403,99,Chemical,Reuse,kg,710.614
52149,WST-052149,20230701,51,Metal,Landfill,kg,692.248
52150,WST-052150,20210115,56,Paper,Reuse,kg,323.137
52151,WST-052151,20250807,38,Paper,Landfill,kg,901.699
52152,WST-052152,20200913,24,Metal,Treatment,kg,836.258
52153,WST-052153,20200422,32,Plastic,Landfill,kg,555.724
52154,WST-052154,20240823,100,General,Treatment,kg,621.253
52155,WST-052155,20240304,2,Plastic,Landfill,kg,752.841
52156,WST-052156,20200111,57,Chemical,Reuse,kg,909.855
52157,WST-052157,20200716,68,Chemical,Landfill,kg,988.233
52158,WST-052158,20200222,37,Paper,Landfill,kg,293.174
52159,WST-052159,20220603,91,Chemical,Landfill,kg,182.702
52160,WST-052160,20200722,24,Metal,Treatment,kg,770.081
52161,WST-052161,20250921,35,Plastic,Landfill,kg,845.106
52162,WST-052162,20221002,99,Plastic,Landfill,kg,793.787
52163,WST-052163,20230516,13,Chemical,Landfill,kg,845.193
52164,WST-052164,20190510,59,Plastic,Treatment,kg,72.986
52165,WST-052165,20240328,87,Paper,Reuse,kg,708.649
52166,WST-052166,20191108,16,Chemical,Recycling,kg,299.844
52167,WST-052167,20200924,70,Plastic,Reuse,kg,279.345
52168,WST-052168,20190829,51,Plastic,Landfill,kg,52.263
52169,WST-052169,20191116,50,Plastic,Reuse,kg,805.356
52170,WST-052170,20210214,51,Paper,Reuse,kg,409.436
52171,WST-052171,20210628,66,Plastic,Landfill,kg,914.918
52172,WST-052172,20211027,78,Chemical,Recycling,kg,533.677
52173,WST-052173,20220519,43,Paper,Recycling,kg,190.056
52174,WST-052174,20230828,35,General,Reuse,kg,843.348
52175,WST-052175,20200929,59,General,Recycling,kg,289.06
52176,WST-052176,20200608,6,Chemical,Recycling,kg,138.687
52177,WST-052177,20201015,51,Paper,Reuse,kg,929.644
52178,WST-052178,20230911,71,Plastic,Reuse,kg,447.636
52179,WST-052179,20190822,66,General,Landfill,kg,139.96
52180,WST-052180,20241220,94,Metal,Landfill,kg,581.297
52181,WST-052181,20221029,12,Paper,Recycling,kg,652.013
52182,WST-052182,20220320,40,Metal,Treatment,kg,423.878
52183,WST-052183,20190109,35,General,Treatment,kg,457.549
52184,WST-052184,20241114,67,Paper,Landfill,kg,468.454
52185,WST-052185,20230314,47,Plastic,Treatment,kg,546.601
52186,WST-052186,20230428,40,General,Reuse,kg,469.943
52187,WST-052187,20211215,63,General,Reuse,kg,639.675
52188,WST-052188,20201205,26,Metal,Reuse,kg,715.384
52189,WST-052189,20211205,30,Paper,Treatment,kg,891.937
52190,WST-052190,20210310,5,Paper,Recycling,kg,222.033
52191,WST-052191,20190630,49,Metal,Recycling,kg,376.559
52192,WST-052192,20230526,49,Chemical,Treatment,kg,504.804
52193,WST-052193,20221104,36,Paper,Recycling,kg,806.984
52194,WST-052194,20220710,82,Chemical,Reuse,kg,834.275
52196,WST-052196,20210923,77,General,Treatment,kg,67.781
52197,WST-052197,20250110,83,Plastic,Treatment,kg,904.891
52198,WST-052198,20240701,100,General,Treatment,kg,808.772
52199,WST-052199,20200320,62,Chemical,Landfill,kg,451.822
52200,WST-052200,20220905,31,Plastic,Reuse,kg,157.517
52201,WST-052201,20201016,88,Paper,Recycling,kg,453.807
52202,WST-052202,20240403,70,General,Treatment,kg,170.097
52203,WST-052203,20250129,69,Metal,Recycling,kg,202.928
52204,WST-052204,20231006,55,Chemical,Recycling,kg,327.011
52205,WST-052205,20240121,91,Paper,Reuse,kg,26.685
52206,WST-052206,20201123,72,General,Landfill,kg,161.484
52207,WST-052207,20220830,28,Paper,Reuse,kg,518.985
52208,WST-052208,20200208,57,Metal,Treatment,kg,688.973
52209,WST-052209,20251003,3,Metal,Reuse,kg,114.268
52210,WST-052210,20210221,82,General,Treatment,kg,914.514
52211,WST-052211,20190420,40,Chemical,Landfill,kg,659.045
52212,WST-052212,20190430,84,Paper,Landfill,kg,58.135
52213,WST-052213,20250317,29,Paper,Landfill,kg,148.498
52214,WST-052214,20241013,100,Paper,Treatment,kg,517.038
52215,WST-052215,20250724,92,Metal,Treatment,kg,618.329
52216,WST-052216,20250207,56,General,Reuse,kg,643.632
52217,WST-052217,20220301,68,Chemical,Reuse,kg,907.587
52218,WST-052218,20200726,59,Chemical,Recycling,kg,271.775
52219,WST-052219,20201029,29,Paper,Landfill,kg,265.391
52220,WST-052220,20231212,86,Plastic,Landfill,kg,35.573
52221,WST-052221,20200703,34,Paper,Landfill,kg,219.418
52222,WST-052222,20231221,55,Chemical,Landfill,kg,607.537
52223,WST-052223,20251102,74,Chemical,Treatment,kg,546.564
52224,WST-052224,20240912,100,Paper,Landfill,kg,844.291
52225,WST-052225,20231220,25,Paper,Reuse,kg,576.022
52226,WST-052226,20230102,18,Metal,Landfill,kg,206.614
52227,WST-052227,20221010,51,Plastic,Treatment,kg,931.77
52228,WST-052228,20230902,40,Metal,Reuse,kg,346.164
52229,WST-052229,20200215,10,General,Reuse,kg,52.806
52230,WST-052230,20230424,5,Paper,Reuse,kg,802.527
52231,WST-052231,20210619,89,Paper,Landfill,kg,396.483
52232,WST-052232,20221227,24,Chemical,Treatment,kg,151.272
52233,WST-052233,20190330,98,Paper,Reuse,kg,177.764
52234,WST-052234,20190324,82,Paper,Reuse,kg,820.575
52235,WST-052235,20201112,28,Plastic,Landfill,kg,723.018
52236,WST-052236,20210429,79,Chemical,Treatment,kg,975.239
52237,WST-052237,20230829,91,Chemical,Landfill,kg,414.667
52238,WST-052238,20210322,38,General,Recycling,kg,287.297
52239,WST-052239,20200707,93,Plastic,Landfill,kg,812.033
52240,WST-052240,20200723,51,Plastic,Recycling,kg,592.975
52241,WST-052241,20201009,11,Plastic,Treatment,kg,927.691
52242,WST-052242,20220203,47,General,Treatment,kg,612.655
52243,WST-052243,20231230,17,Paper,Recycling,kg,632.61
52244,WST-052244,20220310,32,Paper,Reuse,kg,904.336
52245,WST-052245,20240831,87,General,Recycling,kg,239.121
52246,WST-052246,20241022,96,Chemical,Reuse,kg,803.25
52247,WST-052247,20240328,8,Plastic,Treatment,kg,100.121
52248,WST-052248,20190219,86,Paper,Treatment,kg,54.622
52249,WST-052249,20231204,61,Plastic,Treatment,kg,628.433
52250,WST-052250,20200123,61,Plastic,Reuse,kg,476.715
52251,WST-052251,20210514,29,Paper,Recycling,kg,14.407
52252,WST-052252,20220910,28,Paper,Reuse,kg,964.506
52253,WST-052253,20240901,24,General,Recycling,kg,970.445
52254,WST-052254,20250806,75,Metal,Landfill,kg,196.373
52255,WST-052255,20220608,44,General,Recycling,kg,748.039
52256,WST-052256,20191109,9,Chemical,Reuse,kg,442.794
52257,WST-052257,20251219,31,General,Recycling,kg,216.37
52258,WST-052258,20220322,61,General,Recycling,kg,698.113
52259,WST-052259,20190205,87,Paper,Recycling,kg,236.695
52260,WST-052260,20230903,54,Chemical,Landfill,kg,959.782
52261,WST-052261,20230222,87,Paper,Reuse,kg,417.851
52262,WST-052262,20210405,5,Plastic,Recycling,kg,535.255
52263,WST-052263,20221102,49,Paper,Treatment,kg,166.422
52264,WST-052264,20221111,67,Plastic,Landfill,kg,999.229
52265,WST-052265,20210323,85,Paper,Landfill,kg,381.885
52266,WST-052266,20211118,34,Plastic,Reuse,kg,435.857
52267,WST-052267,20241003,5,Paper,Treatment,kg,45.153
52268,WST-052268,20201005,98,Plastic,Treatment,kg,487.388
52269,WST-052269,20201031,3,Chemical,Treatment,kg,629.914
52270,WST-052270,20230202,61,General,Treatment,kg,22.425
52271,WST-052271,20191229,63,General,Reuse,kg,291.752
52272,WST-052272,20230523,35,Chemical,Reuse,kg,837.511
52273,WST-052273,20231023,23,Paper,Reuse,kg,630.823
52274,WST-052274,20230823,56,General,Recycling,kg,988.757
52275,WST-052275,20241120,11,Metal,Recycling,kg,720.38
52276,WST-052276,20240406,63,General,Treatment,kg,343.558
52277,WST-052277,20200327,48,Paper,Treatment,kg,970.654
52278,WST-052278,20190703,8,Metal,Recycling,kg,491.01
52279,WST-052279,20220523,38,Plastic,Reuse,kg,647.398
52280,WST-052280,20211025,42,Paper,Landfill,kg,750.21
52281,WST-052281,20240118,87,General,Treatment,kg,928.961
52282,WST-052282,20210803,81,Paper,Treatment,kg,680.307
52283,WST-052283,20200705,78,Chemical,Treatment,kg,855.822
52284,WST-052284,20250810,38,Metal,Recycling,kg,606.075
52285,WST-052285,20190912,1,Paper,Reuse,kg,994.669
52286,WST-052286,20200503,76,Plastic,Landfill,kg,270.246
52287,WST-052287,20220826,71,Chemical,Reuse,kg,498.934
52288,WST-052288,20200815,84,Chemical,Landfill,kg,421.623
52289,WST-052289,20220709,73,Paper,Landfill,kg,6.641
52290,WST-052290,20190414,71,Metal,Landfill,kg,639.06
52291,WST-052291,20251005,26,Metal,Recycling,kg,976.552
52292,WST-052292,20200318,63,General,Recycling,kg,164.146
52293,WST-052293,20240919,32,Paper,Treatment,kg,952.28
52294,WST-052294,20201228,10,Plastic,Reuse,kg,34.804
52295,WST-052295,20200228,57,Chemical,Reuse,kg,275.313
52296,WST-052296,20190212,93,Plastic,Treatment,kg,371.185
52297,WST-052297,20190912,96,General,Recycling,kg,125.78
52298,WST-052298,20230223,73,Paper,Reuse,kg,922.77
52299,WST-052299,20200620,30,Plastic,Landfill,kg,566.491
52300,WST-052300,20240221,80,Paper,Reuse,kg,623.469
52301,WST-052301,20240315,29,General,Landfill,kg,520.278
52302,WST-052302,20210918,34,Metal,Recycling,kg,392.085
52303,WST-052303,20250527,99,General,Landfill,kg,86.364
52304,WST-052304,20200728,72,Metal,Recycling,kg,818.31
52305,WST-052305,20250707,82,Metal,Recycling,kg,283.276
52306,WST-052306,20210907,64,Metal,Treatment,kg,776.19
52307,WST-052307,20230604,40,Paper,Reuse,kg,679.106
52308,WST-052308,20230317,39,Metal,Treatment,kg,254.209
52309,WST-052309,20231106,84,Metal,Recycling,kg,974.561
52310,WST-052310,20240626,93,Paper,Recycling,kg,235.77
52311,WST-052311,20251023,78,Metal,Treatment,kg,115.379
52312,WST-052312,20251113,48,Metal,Landfill,kg,104.788
52313,WST-052313,20221124,49,Metal,Reuse,kg,222.042
52314,WST-052314,20240518,27,General,Landfill,kg,273.899
52315,WST-052315,20240723,74,Metal,Recycling,kg,293.122
52316,WST-052316,20240915,74,Metal,Recycling,kg,845.955
52317,WST-052317,20220501,23,General,Reuse,kg,864.104
52318,WST-052318,20250124,88,Plastic,Treatment,kg,329.279
52319,WST-052319,20220710,35,Chemical,Landfill,kg,963.263
52320,WST-052320,20190515,6,Metal,Landfill,kg,244.539
52321,WST-052321,20240918,75,General,Landfill,kg,484.719
52322,WST-052322,20190409,19,Chemical,Landfill,kg,829.218
52323,WST-052323,20240702,18,General,Reuse,kg,744.526
52324,WST-052324,20211213,24,Chemical,Reuse,kg,772.216
52325,WST-052325,20220220,17,Paper,Reuse,kg,864.541
52326,WST-052326,20250322,98,Chemical,Treatment,kg,563.275
52327,WST-052327,20251012,49,Plastic,Reuse,kg,816.959
52328,WST-052328,20240723,43,Plastic,Treatment,kg,48.375
52329,WST-052329,20200527,56,Plastic,Reuse,kg,450.374
52330,WST-052330,20220304,26,Chemical,Reuse,kg,328.638
52331,WST-052331,20241223,58,Plastic,Reuse,kg,775.239
52332,WST-052332,20230216,78,Chemical,Treatment,kg,973.641
52333,WST-052333,20221010,74,Plastic,Reuse,kg,656.468
52334,WST-052334,20200530,44,Paper,Reuse,kg,565.648
52335,WST-052335,20211126,17,Plastic,Reuse,kg,702.964
52336,WST-052336,20230820,44,Plastic,Landfill,kg,561.833
52337,WST-052337,20230618,7,General,Recycling,kg,287.707
52338,WST-052338,20210202,92,Metal,Reuse,kg,697.623
52339,WST-052339,20220605,38,Chemical,Landfill,kg,907.893
52340,WST-052340,20211111,95,Plastic,Treatment,kg,399.566
52341,WST-052341,20210521,62,General,Treatment,kg,74.881
52342,WST-052342,20211011,77,General,Treatment,kg,200.507
52343,WST-052343,20191001,40,Plastic,Treatment,kg,383.351
52344,WST-052344,20240712,98,General,Treatment,kg,426.666
52345,WST-052345,20240410,5,Metal,Landfill,kg,734.126
52346,WST-052346,20190908,56,Plastic,Landfill,kg,694.069
52347,WST-052347,20240725,21,Chemical,Treatment,kg,49.007
52348,WST-052348,20250116,34,Metal,Recycling,kg,893.901
52349,WST-052349,20210507,39,Chemical,Recycling,kg,112.481
52350,WST-052350,20190328,34,Metal,Recycling,kg,957.318
52351,WST-052351,20231203,55,Metal,Reuse,kg,576.95
52352,WST-052352,20211002,72,Chemical,Landfill,kg,691.733
52353,WST-052353,20241105,74,Chemical,Recycling,kg,582.686
52354,WST-052354,20200904,69,Plastic,Treatment,kg,654.031
52355,WST-052355,20240118,67,Chemical,Recycling,kg,723.831
52356,WST-052356,20190903,31,General,Recycling,kg,73.929
52357,WST-052357,20220611,18,Metal,Treatment,kg,798.771
52358,WST-052358,20240408,6,Metal,Recycling,kg,104.852
52359,WST-052359,20200310,1,Paper,Reuse,kg,639.762
52360,WST-052360,20240415,74,Metal,Recycling,kg,425.773
52361,WST-052361,20241129,99,Chemical,Landfill,kg,707.602
52362,WST-052362,20190615,98,General,Landfill,kg,490.971
52363,WST-052363,20230320,36,Plastic,Landfill,kg,388.603
52364,WST-052364,20251217,38,Plastic,Reuse,kg,336.009
52365,WST-052365,20210520,26,General,Reuse,kg,887.226
52366,WST-052366,20230530,97,Metal,Treatment,kg,47.724
52367,WST-052367,20200219,28,Paper,Landfill,kg,731.411
52368,WST-052368,20230527,45,Plastic,Treatment,kg,164.916
52369,WST-052369,20200130,57,Metal,Landfill,kg,615.491
52370,WST-052370,20240406,77,Paper,Treatment,kg,391.068
52371,WST-052371,20240418,99,Plastic,Recycling,kg,548.392
52372,WST-052372,20230412,22,Chemical,Recycling,kg,854.837
52373,WST-052373,20230331,15,Metal,Recycling,kg,642.397
52374,WST-052374,20251125,21,Metal,Recycling,kg,239.65
52375,WST-052375,20221104,12,Chemical,Treatment,kg,285.507
52376,WST-052376,20240613,19,General,Recycling,kg,156.297
52377,WST-052377,20230129,52,General,Reuse,kg,298.443
52378,WST-052378,20210503,44,Metal,Reuse,kg,135.005
52379,WST-052379,20210831,27,Metal,Reuse,kg,391.113
52380,WST-052380,20230114,8,Metal,Treatment,kg,583.343
52381,WST-052381,20250401,88,Chemical,Reuse,kg,325.55
52382,WST-052382,20221205,25,Plastic,Recycling,kg,505.559
52383,WST-052383,20220122,1,Plastic,Reuse,kg,223.995
52384,WST-052384,20201026,12,Metal,Recycling,kg,734.861
52385,WST-052385,20200608,1,Metal,Recycling,kg,564.946
52386,WST-052386,20241029,83,Paper,Recycling,kg,672.52
52387,WST-052387,20210612,34,Metal,Recycling,kg,811.134
52388,WST-052388,20230915,82,Paper,Reuse,kg,147.977
52389,WST-052389,20250625,75,Metal,Recycling,kg,84.381
52390,WST-052390,20220625,9,Metal,Reuse,kg,662.121
52391,WST-052391,20250922,41,Chemical,Treatment,kg,262.781
52392,WST-052392,20200312,86,Paper,Reuse,kg,689.36
52393,WST-052393,20250514,8,Paper,Treatment,kg,934.853
52394,WST-052394,20240105,62,Metal,Recycling,kg,413.163
52395,WST-052395,20190226,74,General,Reuse,kg,96.209
52396,WST-052396,20241116,18,Chemical,Treatment,kg,421.665
52397,WST-052397,20230615,96,General,Recycling,kg,92.173
52398,WST-052398,20211201,10,General,Landfill,kg,613.404
52399,WST-052399,20200623,9,Paper,Landfill,kg,204.95
52400,WST-052400,20210302,74,Paper,Treatment,kg,403.931
52401,WST-052401,20250814,64,General,Landfill,kg,336.112
52402,WST-052402,20240813,84,Paper,Recycling,kg,852.002
52403,WST-052403,20220214,45,Paper,Recycling,kg,524.519
52404,WST-052404,20251231,32,Chemical,Landfill,kg,492.943
52405,WST-052405,20220713,33,Paper,Treatment,kg,449.768
52406,WST-052406,20210812,12,Paper,Recycling,kg,704.44
52407,WST-052407,20250317,55,Paper,Landfill,kg,242.448
52408,WST-052408,20220925,70,Paper,Reuse,kg,641.207
52409,WST-052409,20240326,48,Paper,Reuse,kg,778.805
52410,WST-052410,20250402,17,Plastic,Reuse,kg,320.413
52411,WST-052411,20230306,53,General,Reuse,kg,250.142
52412,WST-052412,20240525,72,Metal,Treatment,kg,714.756
52413,WST-052413,20230916,89,General,Landfill,kg,622.097
52414,WST-052414,20190309,79,Paper,Landfill,kg,201.757
52415,WST-052415,20190807,34,Paper,Recycling,kg,607.519
52416,WST-052416,20220225,75,Chemical,Reuse,kg,2.329
52417,WST-052417,20240521,41,Paper,Landfill,kg,806.149
52418,WST-052418,20230802,32,Paper,Recycling,kg,803.186
52419,WST-052419,20190910,72,Chemical,Reuse,kg,917.094
52420,WST-052420,20210223,69,Plastic,Reuse,kg,500.787
52421,WST-052421,20200324,60,Chemical,Recycling,kg,268.247
52422,WST-052422,20200812,40,General,Treatment,kg,758.133
52423,WST-052423,20191012,47,Paper,Treatment,kg,263.405
52424,WST-052424,20250122,7,General,Treatment,kg,530.827
52425,WST-052425,20240812,61,Paper,Reuse,kg,427.843
52426,WST-052426,20190414,5,Metal,Treatment,kg,881.465
52427,WST-052427,20250507,20,Chemical,Recycling,kg,944.162
52428,WST-052428,20210518,22,Chemical,Reuse,kg,356.134
52429,WST-052429,20190324,53,Chemical,Recycling,kg,680.206
52430,WST-052430,20240714,2,Metal,Landfill,kg,144.323
52431,WST-052431,20240228,56,Plastic,Landfill,kg,289.811
52432,WST-052432,20211128,4,General,Reuse,kg,715.605
52433,WST-052433,20240106,5,Metal,Recycling,kg,246.979
52434,WST-052434,20230828,48,Plastic,Reuse,kg,540.347
52435,WST-052435,20220219,90,Chemical,Landfill,kg,273.69
52436,WST-052436,20250902,68,Metal,Recycling,kg,685.063
52437,WST-052437,20200404,92,Metal,Landfill,kg,223.979
52438,WST-052438,20240322,94,General,Treatment,kg,923.421
52439,WST-052439,20191226,40,Plastic,Recycling,kg,650.015
