maintenance_key,maintenance_id,date_key,location_key,machine_key,employee_key,maintenance_type,maintenance_hours,downtime_hours,maintenance_cost
25645,MNT-025645,20210920,56,1131,4895,Inspection,7.42,2.02,8768.25
25646,MNT-025646,20230601,75,49,3578,Inspection,5.19,22.83,3091.05
25647,MNT-025647,20230725,90,451,1836,Preventive,4.02,17.68,6426.62
25648,MNT-025648,20241016,7,194,3021,Corrective,7.61,12.86,3792.7
25649,MNT-025649,20211013,44,1163,4356,Inspection,1.26,2.39,4480.7
25650,MNT-025650,20220207,11,166,4915,Preventive,2.73,11.4,3493.06
25651,MNT-025651,20190622,100,1984,1957,Corrective,7.78,11.27,1760.14
25652,MNT-025652,20241026,44,1843,549,Corrective,2.61,13.04,1402.06
25653,MNT-025653,20220321,68,671,1312,Corrective,0.83,13.7,3015.41
25654,MNT-025654,20220624,94,832,3859,Corrective,2.8,9.8,9086.76
25655,MNT-025655,20230919,62,794,31,Preventive,5.07,14.73,4852.6
25656,MNT-025656,20220222,100,497,4909,Preventive,2.35,19.12,2449.32
25657,MNT-025657,20250812,72,1059,3033,Preventive,7.57,6.3,4322.16
25658,MNT-025658,20251014,82,960,4534,Inspection,6.01,1.29,7982.28
25659,MNT-025659,20230122,99,337,612,Inspection,1.53,7.63,4067.45
25660,MNT-025660,20200813,8,21,4357,Preventive,3.52,16.58,1789.43
25661,MNT-025661,20250107,78,565,2553,Preventive,2.15,23.55,1740.38
25662,MNT-025662,20191212,59,1805,2969,Inspection,0.94,22.51,4638.53
25663,MNT-025663,20210130,75,1442,4316,Corrective,4.26,6.54,9815.19
25664,MNT-025664,20220419,17,1460,4481,Corrective,2.27,18.82,5874.97
25665,MNT-025665,20200810,67,1445,90,Preventive,7.93,14.17,4883.06
25666,MNT-025666,20190718,67,1012,1091,Inspection,5.3,23.59,3610.15
25667,MNT-025667,20230227,4,1827,1502,Corrective,4.08,6.9,1989.44
25668,MNT-025668,20210116,23,681,4893,Inspection,6.61,20.98,5337.97
25669,MNT-025669,20241111,38,317,959,Inspection,2.04,23.49,1905.19
25670,MNT-025670,20251109,55,1039,4005,Preventive,6.31,16.53,8927.82
25671,MNT-025671,20250301,47,1136,4319,Corrective,2.25,19.76,8398.03
25672,MNT-025672,20220225,59,1253,3134,Preventive,5.27,7.99,3379.09
25673,MNT-025673,20230319,24,656,3836,Preventive,6.46,19.66,854.16
25674,MNT-025674,20220922,80,1118,1267,Preventive,5.8,19.38,2083.14
25675,MNT-025675,20250219,89,999,1188,Preventive,4.82,5.89,2558.49
25676,MNT-025676,20201127,23,1404,3242,Inspection,3.76,16.64,543.78
25677,MNT-025677,20220907,35,40,2134,Inspection,2.67,21.66,5449.1
25678,MNT-025678,20190805,63,1275,2111,Preventive,4.65,12.0,6660.42
25679,MNT-025679,20240517,59,1821,3333,Inspection,1.56,9.9,6595.3
25680,MNT-025680,20240228,66,1329,3503,Inspection,4.56,21.07,4570.74
25681,MNT-025681,20201122,7,498,3264,Preventive,1.13,0.61,3342.87
25682,MNT-025682,20250602,67,362,214,Corrective,7.85,16.21,4803.78
25683,MNT-025683,20220826,23,1594,1078,Preventive,7.02,12.52,2269.24
25684,MNT-025684,20210616,1,351,46,Preventive,3.61,8.34,9809.95
25685,MNT-025685,20251201,45,1919,4417,Preventive,6.95,0.76,9292.35
25686,MNT-025686,20240203,17,1567,2659,Inspection,2.44,2.29,2779.55
25687,MNT-025687,20190129,91,237,1631,Corrective,3.05,4.95,1006.27
25688,MNT-025688,20231019,5,267,3483,Preventive,5.63,21.37,218.04
25689,MNT-025689,20190315,22,1029,4427,Corrective,4.69,21.03,8047.59
25690,MNT-025690,20200122,13,1302,4761,Corrective,0.69,17.44,1295.21
25691,MNT-025691,20191123,77,34,744,Corrective,6.8,21.84,308.26
25692,MNT-025692,20200304,44,1909,3709,Preventive,1.97,3.34,9375.12
25693,MNT-025693,20220710,64,1090,2533,Inspection,0.62,15.64,3485.92
25694,MNT-025694,20230301,44,707,3418,Preventive,7.39,8.04,9755.08
25695,MNT-025695,20210825,44,635,1600,Preventive,4.5,17.04,3788.54
25696,MNT-025696,20240602,65,1232,874,Inspection,0.72,2.91,7332.78
25697,MNT-025697,20210128,57,1806,2696,Inspection,3.87,20.56,4467.22
25698,MNT-025698,20230211,95,216,2141,Inspection,3.46,23.3,4971.7
25699,MNT-025699,20220812,26,855,4397,Inspection,4.51,3.61,9465.44
25700,MNT-025700,20250501,93,383,3294,Inspection,1.4,11.38,3299.6
25701,MNT-025701,20200512,15,1970,1351,Preventive,5.79,15.54,8985.07
25702,MNT-025702,20231222,13,738,3610,Preventive,1.36,7.47,2802.95
25703,MNT-025703,20201009,26,737,285,Corrective,6.58,18.85,5163.02
25704,MNT-025704,20220702,47,1102,4344,Preventive,4.46,17.52,1617.81
25705,MNT-025705,20250519,97,283,183,Corrective,2.4,17.34,2968.41
25706,MNT-025706,20210704,64,1105,1805,Preventive,7.51,11.8,9693.04
25707,MNT-025707,20240725,32,648,2764,Inspection,6.49,20.05,7914.98
25708,MNT-025708,20201210,50,1243,3000,Corrective,6.79,4.13,263.17
25709,MNT-025709,20251208,49,1513,4033,Corrective,6.09,21.64,1630.55
25710,MNT-025710,20240731,34,584,1107,Preventive,1.91,4.6,1537.26
25711,MNT-025711,20240730,62,1304,957,Inspection,2.55,21.17,3166.24
25712,MNT-025712,20190621,80,1820,4703,Corrective,5.6,13.62,9187.78
25713,MNT-025713,20211221,82,939,2861,Inspection,3.98,5.15,4319.74
25714,MNT-025714,20250829,29,435,4630,Preventive,6.1,14.43,5041.22
25715,MNT-025715,20191105,93,1230,214,Inspection,5.89,21.8,6221.83
25716,MNT-025716,20231230,84,1414,1362,Corrective,4.86,3.97,3366.55
25717,MNT-025717,20220130,68,533,1009,Inspection,6.03,4.37,285.03
25718,MNT-025718,20190923,86,399,2852,Corrective,6.93,19.56,912.86
25719,MNT-025719,20220211,78,163,1879,Corrective,2.48,9.87,5506.77
25720,MNT-025720,20250628,57,1831,4610,Inspection,2.9,3.6,8283.36
25721,MNT-025721,20240124,91,902,2961,Preventive,5.67,15.31,5614.35
25722,MNT-025722,20221207,65,119,3595,Preventive,3.14,14.92,6616.63
25723,MNT-025723,20241101,1,415,2221,Preventive,3.2,19.87,7845.59
25724,MNT-025724,20201214,17,1153,2899,Corrective,1.71,14.8,1318.42
25725,MNT-025725,20210302,71,269,4732,Preventive,6.89,3.73,6361.8
25726,MNT-025726,20200518,17,1775,3606,Corrective,3.61,15.36,9472.02
25727,MNT-025727,20240107,99,1370,199,Preventive,0.63,7.71,8512.94
25728,MNT-025728,20190522,87,1481,531,Corrective,5.18,20.51,1529.98
25729,MNT-025729,20230826,87,1748,3213,Corrective,3.49,4.2,7228.31
25730,MNT-025730,20200317,25,290,62,Corrective,3.05,4.1,4804.88
25731,MNT-025731,20191103,73,577,1633,Preventive,6.52,2.72,1937.97
25732,MNT-025732,20250319,31,1140,4194,Preventive,1.89,17.2,7563.28
25733,MNT-025733,20220805,94,1027,1539,Corrective,7.93,2.73,1930.65
25734,MNT-025734,20240828,63,238,30,Inspection,6.7,7.72,8469.56
25735,MNT-025735,20220529,33,1167,2096,Preventive,2.12,10.92,5680.39
25736,MNT-025736,20230703,49,1254,4828,Corrective,1.77,12.53,2915.08
25737,MNT-025737,20210301,35,1574,4892,Inspection,0.96,8.95,4456.41
25738,MNT-025738,20240927,41,1494,1169,Corrective,0.91,4.17,6529.09
25739,MNT-025739,20190624,94,908,528,Inspection,1.76,18.28,1296.53
25740,MNT-025740,20211209,36,933,4489,Inspection,2.16,12.19,4610.87
25741,MNT-025741,20211205,75,852,4658,Inspection,1.5,14.56,2030.63
25742,MNT-025742,20220202,12,1269,3736,Corrective,3.38,7.92,2167.45
25743,MNT-025743,20210619,35,92,4954,Preventive,2.73,9.69,8443.93
25744,MNT-025744,20250525,65,99,2680,Preventive,6.96,10.5,6077.13
25745,MNT-025745,20221007,56,736,3580,Preventive,2.55,6.15,1754.82
25746,MNT-025746,20201013,81,316,1736,Preventive,7.54,12.83,6461.13
25747,MNT-025747,20190124,31,503,1580,Inspection,7.41,10.82,3079.81
25748,MNT-025748,20200705,76,1914,877,Preventive,6.28,7.12,1344.61
25749,MNT-025749,20210223,65,798,2597,Inspection,5.85,5.13,726.75
25750,MNT-025750,20230118,13,1618,3107,Preventive,0.82,8.49,7172.73
25751,MNT-025751,20210618,2,1968,62,Inspection,0.69,7.21,7284.93
25752,MNT-025752,20231124,14,1192,54,Preventive,3.35,15.61,6463.59
25753,MNT-025753,20220213,35,1215,1159,Preventive,7.04,1.1,9643.22
25754,MNT-025754,20190711,93,786,3516,Inspection,5.65,2.34,4231.38
25755,MNT-025755,20200729,98,87,4469,Preventive,6.15,21.84,3414.37
25756,MNT-025756,20211215,86,1135,1833,Preventive,7.38,22.13,4074.37
25757,MNT-025757,20211023,55,811,4856,Preventive,1.88,16.49,830.43
25758,MNT-025758,20221114,24,1782,1992,Inspection,6.15,21.79,2564.23
25759,MNT-025759,20190116,23,955,3194,Preventive,3.55,11.87,9994.57
25760,MNT-025760,20200515,94,510,4135,Preventive,6.14,1.74,8916.63
25761,MNT-025761,20201116,26,1328,280,Preventive,5.41,9.7,5607.86
25762,MNT-025762,20230225,91,1934,4033,Preventive,3.17,5.78,7391.9
25763,MNT-025763,20240315,6,469,2713,Inspection,2.65,5.81,3222.3
25764,MNT-025764,20251023,49,1060,1242,Corrective,0.65,7.84,2577.25
25765,MNT-025765,20220820,67,1637,3040,Inspection,4.88,5.82,389.77
25766,MNT-025766,20230801,51,776,1129,Corrective,7.02,22.39,1617.3
25767,MNT-025767,20250508,65,545,1446,Preventive,1.1,12.17,3646.35
25768,MNT-025768,20211118,70,840,2025,Corrective,6.56,1.36,1164.15
25769,MNT-025769,20221202,21,1663,3931,Corrective,5.85,23.93,1637.81
25770,MNT-025770,20191110,4,312,2610,Inspection,6.77,3.51,224.63
25771,MNT-025771,20231013,85,1307,4798,Preventive,7.41,20.44,2039.42
25772,MNT-025772,20240404,36,1547,1288,Corrective,2.43,23.76,4422.76
25773,MNT-025773,20250613,81,528,3478,Corrective,4.44,15.01,1972.04
25774,MNT-025774,20240529,39,784,1316,Inspection,5.16,21.84,8569.29
25775,MNT-025775,20250522,15,1658,1408,Inspection,7.44,19.34,5591.73
25776,MNT-025776,20211228,86,156,1948,Inspection,1.45,5.78,8045.09
25777,MNT-025777,20250405,6,1107,2987,Preventive,4.06,13.32,3668.75
25778,MNT-025778,20251226,36,1439,1220,Preventive,5.85,3.03,5467.65
25779,MNT-025779,20240225,58,830,1869,Preventive,4.56,2.87,2081.04
25780,MNT-025780,20250519,60,1921,3895,Preventive,3.28,12.49,9555.13
25781,MNT-025781,20231104,76,1484,2259,Inspection,6.33,12.71,136.57
25782,MNT-025782,20240221,58,1626,939,Inspection,5.58,2.58,7524.22
25783,MNT-025783,20201119,7,1607,635,Inspection,4.73,14.06,5751.63
25784,MNT-025784,20230226,76,109,4357,Inspection,4.03,10.55,3201.88
25785,MNT-025785,20220814,77,610,4044,Inspection,5.9,19.94,2285.35
25786,MNT-025786,20240929,35,24,3333,Corrective,3.21,10.28,4653.42
25787,MNT-025787,20211203,85,964,2677,Inspection,0.58,19.18,6098.53
25788,MNT-025788,20191213,37,1786,1820,Preventive,7.86,23.81,8429.7
25789,MNT-025789,20211122,55,1394,562,Preventive,7.68,15.31,8737.63
25790,MNT-025790,20220623,24,774,2090,Corrective,1.37,23.78,5211.91
25791,MNT-025791,20190920,41,23,2196,Inspection,1.29,4.81,3247.68
25792,MNT-025792,20211018,33,1518,4083,Corrective,2.16,9.05,5088.6
25793,MNT-025793,20190831,87,1069,1442,Corrective,6.09,2.23,8965.4
25794,MNT-025794,20190904,69,760,4749,Inspection,7.94,3.84,6625.39
25795,MNT-025795,20190810,68,177,2929,Preventive,7.2,5.14,8956.64
25796,MNT-025796,20220124,34,1845,3514,Corrective,3.98,3.13,3826.94
25797,MNT-025797,20230614,62,1304,2786,Inspection,1.98,10.79,5518.89
25798,MNT-025798,20220510,45,1595,627,Preventive,1.92,3.27,5118.03
25799,MNT-025799,20200927,86,1345,1323,Preventive,6.53,7.43,8943.17
25800,MNT-025800,20190109,50,17,1229,Corrective,7.25,18.89,3046.58
25801,MNT-025801,20190923,63,659,1935,Corrective,6.79,23.91,1670.23
25802,MNT-025802,20240212,98,287,4068,Inspection,1.9,0.8,6482.92
25803,MNT-025803,20210203,16,1097,3713,Inspection,6.38,10.72,7720.31
25804,MNT-025804,20250611,70,1870,1008,Corrective,3.29,4.39,7902.09
25805,MNT-025805,20241116,47,1910,1264,Corrective,4.73,7.9,6768.63
25806,MNT-025806,20210310,51,617,3457,Preventive,6.16,18.03,5170.92
25807,MNT-025807,20251117,13,812,4182,Corrective,0.77,21.44,8082.78
25808,MNT-025808,20210104,7,865,3526,Inspection,0.95,21.2,1552.92
25809,MNT-025809,20240423,52,1913,2281,Preventive,6.82,21.0,8627.81
25810,MNT-025810,20230302,37,502,2888,Inspection,4.34,22.7,2070.12
25811,MNT-025811,20200803,15,1884,4290,Preventive,2.39,13.62,9848.95
25812,MNT-025812,20190317,70,581,1470,Inspection,2.18,16.09,2430.38
25813,MNT-025813,20220831,58,797,590,Inspection,3.95,9.78,6421.48
25814,MNT-025814,20200709,36,1514,2946,Corrective,4.1,2.58,969.27
25815,MNT-025815,20210108,34,558,4087,Preventive,7.54,12.22,3298.54
25816,MNT-025816,20190804,60,1382,3586,Inspection,4.04,7.02,3237.51
25817,MNT-025817,20221111,53,1769,2302,Inspection,2.24,17.42,3835.53
25818,MNT-025818,20190317,47,1364,339,Preventive,5.82,7.66,4013.97
25819,MNT-025819,20240411,89,999,4384,Inspection,7.32,20.28,6013.26
25820,MNT-025820,20250425,71,946,4910,Preventive,6.96,9.47,8641.69
25821,MNT-025821,20191006,76,1054,895,Corrective,1.66,10.53,6981.94
25822,MNT-025822,20220830,36,1147,4589,Corrective,6.11,5.75,4075.11
25823,MNT-025823,20200405,34,1845,4001,Preventive,6.13,1.37,1053.05
25824,MNT-025824,20210910,27,582,4058,Corrective,4.2,8.94,9191.09
25825,MNT-025825,20190602,23,289,1395,Preventive,7.38,23.53,7952.16
25826,MNT-025826,20200727,67,44,144,Corrective,2.3,19.02,6784.0
25827,MNT-025827,20220509,5,71,1538,Inspection,0.88,17.2,8686.6
25828,MNT-025828,20220128,38,608,1130,Preventive,6.87,14.98,8055.67
25829,MNT-025829,20200915,82,1157,3750,Corrective,6.73,11.85,5175.31
25830,MNT-025830,20230222,90,1063,2898,Corrective,1.14,5.19,1209.24
25831,MNT-025831,20230403,15,756,4303,Preventive,5.7,20.66,8750.32
25832,MNT-025832,20241216,54,410,1092,Inspection,1.16,22.76,7157.12
25833,MNT-025833,20210705,66,1588,1128,Preventive,2.53,20.76,6044.38
25834,MNT-025834,20250925,48,1290,2693,Corrective,0.99,2.81,8425.86
25835,MNT-025835,20210805,16,296,1996,Inspection,4.28,12.01,9096.89
25836,MNT-025836,20220311,1,1669,3497,Inspection,1.65,9.76,6848.5
25837,MNT-025837,20200911,42,28,675,Inspection,4.3,23.59,3975.18
25838,MNT-025838,20200216,15,952,667,Preventive,2.09,3.64,686.33
25839,MNT-025839,20200202,2,857,204,Inspection,3.74,16.77,2927.77
25840,MNT-025840,20210730,19,919,655,Corrective,1.91,16.4,1379.18
25841,MNT-025841,20230325,56,330,1491,Corrective,1.38,5.26,689.68
25842,MNT-025842,20250131,61,1608,1679,Inspection,7.97,2.64,5787.52
25843,MNT-025843,20231111,11,607,2141,Preventive,2.56,5.22,9050.79
25844,MNT-025844,20250517,59,723,2773,Inspection,3.5,4.36,4495.26
25845,MNT-025845,20190220,98,727,3717,Preventive,4.39,10.84,8553.7
25846,MNT-025846,20230624,68,511,23,Preventive,7.09,9.65,7938.59
25847,MNT-025847,20230623,46,1180,16,Preventive,4.99,23.61,9825.36
25848,MNT-025848,20230402,11,1636,3579,Corrective,1.35,15.31,5380.23
25849,MNT-025849,20240105,60,143,1941,Inspection,0.56,19.01,1277.47
25850,MNT-025850,20250409,52,1536,1077,Corrective,3.71,23.05,2889.57
25851,MNT-025851,20210821,22,1947,1347,Corrective,2.23,6.54,5133.26
25852,MNT-025852,20231025,47,1102,3998,Corrective,2.9,22.75,2806.19
25853,MNT-025853,20251004,29,948,2851,Preventive,4.88,11.74,4627.79
25854,MNT-025854,20200128,95,1976,485,Preventive,5.07,12.92,5744.42
25855,MNT-025855,20250115,59,729,3168,Corrective,5.66,5.43,147.26
25856,MNT-025856,20190121,73,763,688,Corrective,5.13,22.54,2504.88
25857,MNT-025857,20191229,65,893,3288,Inspection,2.24,5.85,854.57
25858,MNT-025858,20251105,32,475,2104,Corrective,0.99,7.69,4338.12
25859,MNT-025859,20241219,69,1044,444,Preventive,3.2,7.01,7917.63
25860,MNT-025860,20211214,11,724,1176,Corrective,7.36,12.15,822.05
25861,MNT-025861,20190414,41,1551,800,Corrective,3.04,14.33,703.94
25862,MNT-025862,20200115,99,181,1223,Preventive,1.16,23.85,8427.93
25863,MNT-025863,20250327,47,650,1395,Corrective,5.21,6.75,3773.85
25864,MNT-025864,20230127,14,1051,391,Corrective,7.03,17.89,3961.52
25865,MNT-025865,20221120,96,749,2300,Preventive,1.83,2.36,5981.53
25866,MNT-025866,20210304,73,1109,4458,Preventive,6.63,7.62,3336.65
25867,MNT-025867,20250217,65,1170,2604,Corrective,6.58,15.53,1904.0
25868,MNT-025868,20250328,15,1585,1778,Inspection,2.33,10.59,5603.09
25869,MNT-025869,20210531,96,1954,1657,Corrective,4.45,16.86,1023.67
25870,MNT-025870,20211020,15,1493,4935,Preventive,4.92,17.14,1099.17
25871,MNT-025871,20210528,71,269,4523,Inspection,5.48,21.5,346.4
25872,MNT-025872,20191120,47,867,4455,Inspection,5.22,9.94,2442.21
25873,MNT-025873,20191110,98,1656,259,Inspection,6.15,21.39,2285.26
25874,MNT-025874,20250622,2,857,4507,Corrective,6.6,4.38,7932.76
25875,MNT-025875,20190131,11,928,620,Preventive,7.71,19.09,1053.24
25876,MNT-025876,20250112,99,406,2474,Corrective,4.57,11.72,7402.0
25877,MNT-025877,20251203,7,519,4068,Inspection,4.04,1.81,5880.34
25878,MNT-025878,20190524,60,1686,4239,Corrective,2.29,23.64,8175.64
25879,MNT-025879,20210709,11,1736,3019,Inspection,4.9,0.69,6249.87
25880,MNT-025880,20250324,99,298,939,Preventive,6.04,23.97,3867.61
25881,MNT-025881,20200629,73,1271,1006,Inspection,1.09,7.7,9138.57
25882,MNT-025882,20241105,2,1822,4444,Preventive,1.6,9.81,5824.07
25883,MNT-025883,20190410,67,1712,2346,Inspection,7.19,18.55,4420.45
25884,MNT-025884,20250820,84,1646,3062,Inspection,3.28,23.49,5525.18
25885,MNT-025885,20240912,12,145,2260,Inspection,1.91,12.62,5331.37
25886,MNT-025886,20200128,28,1023,1835,Preventive,5.36,22.11,4806.1
25887,MNT-025887,20190310,62,1263,3984,Preventive,1.51,18.65,461.21
25888,MNT-025888,20200102,31,365,972,Preventive,2.12,7.25,2380.05
25889,MNT-025889,20221220,25,1715,2235,Inspection,0.79,8.01,100.38
25890,MNT-025890,20240311,25,578,1148,Inspection,5.74,21.04,6751.1
25891,MNT-025891,20220516,11,1173,1508,Inspection,4.51,6.98,8519.15
25892,MNT-025892,20250212,89,977,3023,Preventive,3.09,8.3,5672.1
25893,MNT-025893,20190715,84,1998,3218,Corrective,5.33,15.64,4137.42
25894,MNT-025894,20210130,99,1372,1355,Preventive,4.59,23.06,3339.93
25895,MNT-025895,20241208,44,1772,1544,Inspection,3.33,16.44,3183.67
25896,MNT-025896,20230423,98,287,1329,Preventive,4.39,10.3,9687.46
25897,MNT-025897,20190512,12,1333,1217,Corrective,2.67,7.46,9593.84
25898,MNT-025898,20230705,76,699,29,Preventive,2.07,21.62,7877.56
25899,MNT-025899,20231222,95,1549,2360,Preventive,5.19,12.0,4636.64
25900,MNT-025900,20220223,38,286,2535,Corrective,3.82,11.6,6743.87
25901,MNT-025901,20190810,54,1548,2593,Inspection,3.14,6.51,2973.31
25902,MNT-025902,20240422,67,1717,3899,Corrective,0.83,5.57,3985.6
25903,MNT-025903,20240214,99,1372,3724,Corrective,2.41,3.03,8439.37
25904,MNT-025904,20190918,18,755,3448,Inspection,1.39,5.79,2442.78
25905,MNT-025905,20191130,8,1838,72,Preventive,5.46,21.35,3904.99
25906,MNT-025906,20220301,15,91,4128,Inspection,2.2,23.56,5042.27
25907,MNT-025907,20210802,15,1001,353,Corrective,1.41,6.34,5214.55
25908,MNT-025908,20191204,55,1622,2598,Corrective,0.99,22.79,4400.58
25909,MNT-025909,20220326,76,677,3991,Preventive,0.64,7.36,151.43
25910,MNT-025910,20250502,17,504,474,Corrective,6.81,6.61,3274.1
25911,MNT-025911,20251227,37,1609,4579,Preventive,4.14,21.01,3317.25
25912,MNT-025912,20190904,99,427,2457,Inspection,4.9,20.03,1460.05
25913,MNT-025913,20251224,18,491,870,Corrective,3.13,18.99,1409.73
25914,MNT-025914,20251202,74,1924,4218,Inspection,5.16,1.85,1054.42
25915,MNT-025915,20210227,31,579,4721,Inspection,3.41,3.53,8060.16
25916,MNT-025916,20200413,76,875,338,Corrective,5.79,6.07,8170.43
25917,MNT-025917,20220410,88,1389,2174,Preventive,7.37,11.71,3541.66
25918,MNT-025918,20220120,52,385,171,Inspection,2.49,0.83,4438.13
25919,MNT-025919,20190811,54,717,3949,Preventive,1.37,18.08,4473.2
25920,MNT-025920,20190703,2,292,4810,Corrective,2.22,22.63,6968.74
25921,MNT-025921,20250611,77,1515,2419,Inspection,2.44,3.94,6853.83
25922,MNT-025922,20220422,40,806,149,Inspection,7.84,9.26,9732.63
25923,MNT-025923,20221102,65,119,4765,Corrective,5.3,4.34,9951.5
25924,MNT-025924,20250425,13,291,2563,Corrective,6.82,13.8,3046.72
25925,MNT-025925,20200122,41,1785,1072,Preventive,6.64,23.45,5010.27
25926,MNT-025926,20220118,7,148,1394,Preventive,7.27,6.46,5576.33
25927,MNT-025927,20231220,15,1226,4808,Inspection,2.02,17.94,8699.6
25928,MNT-025928,20220618,55,1294,4350,Corrective,5.08,12.13,4643.25
25929,MNT-025929,20250719,90,560,4847,Inspection,5.42,6.63,8249.04
25930,MNT-025930,20200910,100,497,4147,Inspection,3.32,19.78,3067.62
25931,MNT-025931,20200507,44,1257,3278,Preventive,3.8,14.1,6068.34
25932,MNT-025932,20200913,33,1110,1807,Preventive,0.73,9.16,7332.44
25933,MNT-025933,20240301,69,760,241,Inspection,6.68,15.0,793.12
25934,MNT-025934,20250602,82,785,1124,Inspection,1.59,18.71,3261.01
25935,MNT-025935,20220505,73,1266,1759,Preventive,2.35,10.38,370.26
25936,MNT-025936,20251228,91,78,868,Preventive,1.59,18.24,6345.6
25937,MNT-025937,20221209,58,1346,644,Corrective,2.33,19.36,2373.45
25938,MNT-025938,20200319,60,513,3779,Preventive,7.91,2.04,7464.79
25939,MNT-025939,20250213,85,425,186,Corrective,7.86,9.67,5067.14
25940,MNT-025940,20240131,49,1060,1791,Corrective,6.58,10.65,2759.47
25941,MNT-025941,20231219,23,1314,4408,Corrective,4.26,4.16,6617.85
25942,MNT-025942,20210516,2,1267,1395,Preventive,6.29,2.91,4202.05
25943,MNT-025943,20210726,9,81,4115,Inspection,3.38,0.56,2268.55
25944,MNT-025944,20210707,75,938,3195,Corrective,2.68,6.55,5828.31
25945,MNT-025945,20240816,66,270,4527,Preventive,5.1,7.79,4935.55
25946,MNT-025946,20240907,67,232,3654,Preventive,0.78,6.11,5085.05
25947,MNT-025947,20210930,6,1582,3550,Inspection,3.68,18.0,7599.85
25948,MNT-025948,20210220,47,176,2497,Inspection,1.54,1.69,4466.36
25949,MNT-025949,20190429,10,743,3737,Inspection,0.85,20.4,9280.67
25950,MNT-025950,20190926,78,748,548,Corrective,1.5,10.71,6894.42
25951,MNT-025951,20191105,20,160,1491,Preventive,7.91,23.11,6823.75
25952,MNT-025952,20210529,82,951,1260,Corrective,3.12,15.06,5779.95
25953,MNT-025953,20190311,47,718,1228,Inspection,1.24,16.07,8420.75
25954,MNT-025954,20211104,45,795,2491,Preventive,5.08,1.65,316.09
25955,MNT-025955,20221017,68,1113,4614,Preventive,2.77,21.98,8048.13
25956,MNT-025956,20210714,45,682,1226,Inspection,2.4,20.11,1150.91
25957,MNT-025957,20230929,37,204,4528,Preventive,6.32,6.23,2752.01
25958,MNT-025958,20200902,59,205,828,Corrective,5.71,23.37,7477.34
