maintenance_id,date,location_id,machine_id,employee_id,maintenance_type,downtime_hours,maintenance_cost
MAINT-0028025,2025-11-25,LOC-0089,MCH-000457,EMP-001289,Corrective,20.79,1021.83
MAINT-0028026,2025-12-19,LOC-0031,MCH-000209,EMP-003884,Emergency,15.69,1384.69
MAINT-0028027,2025-09-14,LOC-0081,MCH-001388,EMP-004229,Inspection,10.69,276.21
MAINT-0028028,2025-10-01,LOC-0065,MCH-000503,EMP-004989,Inspection,16.41,148.29
MAINT-0028029,2024-04-11,LOC-0091,MCH-000895,EMP-001846,Corrective,18.18,1079.5
MAINT-0028031,2024-11-01,LOC-0080,MCH-001341,EMP-004677,Corrective,19.24,595.66
MAINT-0028032,2024-08-13,LOC-0051,MCH-001882,EMP-000970,Corrective,21.24,1045.39
MAINT-0028033,2025-11-01,LOC-0075,MCH-000143,EMP-000215,Emergency,8.76,2129.41
MAINT-0028034,2025-12-28,LOC-0072,MCH-000818,EMP-004833,Corrective,14.12,390.1
MAINT-0028035,2025-12-14,LOC-0062,MCH-000260,EMP-004085,Preventive,15.44,206.79
MAINT-0028036,2025-12-05,LOC-0020,MCH-000129,EMP-003461,Preventive,16.82,1316.32
MAINT-0028037,2025-12-25,LOC-0053,MCH-000961,EMP-002360,Preventive,17.57,65.23
MAINT-0028038,2025-04-13,LOC-0041,MCH-001633,EMP-004465,Inspection,2.4,1285.79
MAINT-0028039,2025-10-02,LOC-0082,MCH-001917,EMP-000833,Preventive,10.11,449.75
MAINT-0028040,2025-12-30,LOC-0007,MCH-000390,EMP-004774,Inspection,22.44,232.37
MAINT-0028041,2025-08-05,LOC-0084,MCH-001936,EMP-000443,Corrective,13.63,249.67
MAINT-0028042,2025-10-02,LOC-0063,MCH-001369,EMP-001799,Preventive,11.98,1240.62
MAINT-0028043,2025-07-24,LOC-0056,MCH-000175,EMP-003467,Corrective,10.7,335.97
MAINT-0028044,2024-10-29,LOC-0038,MCH-000832,EMP-000383,Corrective,20.17,187.4
MAINT-0028045,2025-09-01,LOC-0031,MCH-001571,EMP-002846,Preventive,22.17,90.45
MAINT-0028046,2024-08-23,LOC-0088,MCH-000140,EMP-000844,Preventive,14.26,701.18
MAINT-0028047,2024-01-27,LOC-0058,MCH-001875,EMP-000676,Corrective,11.89,271.0
MAINT-0028048,2025-08-15,LOC-0006,MCH-001353,EMP-004163,Corrective,18.37,243.09
MAINT-0028050,2025-12-29,LOC-0062,MCH-000260,EMP-003508,Corrective,13.76,434.62
MAINT-0028051,2025-12-24,LOC-0007,MCH-001950,EMP-003416,Preventive,11.47,208.61
MAINT-0028052,2024-01-22,LOC-0046,MCH-000776,EMP-000836,Preventive,20.49,168.56
MAINT-0028053,2025-08-06,LOC-0004,MCH-001115,EMP-001764,Corrective,4.08,99.42
MAINT-0028054,2025-10-19,LOC-0049,MCH-000392,EMP-002806,Preventive,9.43,493.69
MAINT-0028055,2025-01-16,LOC-0051,MCH-000482,EMP-000491,Preventive,12.06,656.5
MAINT-0028056,2025-12-06,LOC-0054,MCH-000262,EMP-004473,Corrective,4.47,953.42
MAINT-0028058,2023-03-18,LOC-0021,MCH-001928,EMP-004408,Preventive,3.44,186.09
MAINT-0028059,2025-12-20,LOC-0071,MCH-000267,EMP-000587,Inspection,10.41,178.73
MAINT-0028060,2024-09-29,LOC-0016,MCH-001609,EMP-001471,Preventive,20.41,2378.11
MAINT-0028061,2025-09-19,LOC-0086,MCH-000891,EMP-001906,Inspection,12.98,373.57
MAINT-0028062,2025-11-11,LOC-0049,MCH-001248,EMP-001026,Preventive,16.09,278.35
MAINT-0028063,2023-10-26,LOC-0071,MCH-001045,EMP-002040,Preventive,14.97,381.08
MAINT-0028064,2025-03-02,LOC-0045,MCH-001722,EMP-000340,Inspection,4.94,487.22
MAINT-0028065,2023-09-08,LOC-0050,MCH-000944,EMP-001099,Preventive,18.67,2022.48
MAINT-0028066,2025-12-09,LOC-0067,MCH-001637,EMP-002690,Preventive,18.33,462.39
MAINT-0028067,2025-06-12,LOC-0063,MCH-000698,EMP-000247,Corrective,12.2,154.63
MAINT-0028068,2025-12-31,LOC-0048,MCH-001844,EMP-001169,Corrective,8.6,140.29
MAINT-0028069,2025-01-08,LOC-0008,MCH-001784,EMP-001773,Preventive,4.36,848.02
MAINT-0028070,2025-08-15,LOC-0036,MCH-001923,EMP-003233,Corrective,4.23,903.04
MAINT-0028071,2023-01-16,LOC-0041,MCH-001195,EMP-003530,Preventive,3.67,233.57
MAINT-0028072,2022-02-25,LOC-0094,MCH-001773,EMP-004440,Corrective,15.16,210.47
MAINT-0028073,2025-11-07,LOC-0060,MCH-001264,EMP-003395,Inspection,12.01,395.23
MAINT-0028074,2025-10-26,LOC-0008,MCH-001393,EMP-000056,Corrective,9.19,202.79
MAINT-0028075,2024-11-23,LOC-0084,MCH-000777,EMP-003168,Inspection,20.57,81.17
MAINT-0028076,2025-07-23,LOC-0022,MCH-001662,EMP-002289,Corrective,7.02,305.53
MAINT-0028077,2025-10-02,LOC-0039,MCH-001339,EMP-002694,Preventive,23.77,183.79
MAINT-0028078,2025-12-30,LOC-0048,MCH-000882,EMP-003782,Inspection,20.97,1040.66
MAINT-0028079,2025-03-11,LOC-0031,MCH-000445,EMP-003575,Inspection,15.35,1660.18
MAINT-0028080,2022-09-08,LOC-0056,MCH-000335,EMP-003796,Corrective,2.3,248.38
MAINT-0028082,2025-09-20,LOC-0090,MCH-000258,EMP-004785,Preventive,4.36,195.68
MAINT-0028083,2025-06-26,LOC-0019,MCH-000757,EMP-001462,Preventive,13.23,644.23
MAINT-0028084,2024-11-07,LOC-0040,MCH-000311,EMP-000733,Corrective,23.7,369.63
MAINT-0028085,2024-06-11,LOC-0049,MCH-000392,EMP-001036,Emergency,3.98,956.28
MAINT-0028086,2023-09-30,LOC-0064,MCH-000581,EMP-004744,Preventive,22.83,401.13
MAINT-0028087,2025-04-23,LOC-0077,MCH-001305,EMP-000420,Preventive,10.8,925.5
MAINT-0028088,2023-11-23,LOC-0038,MCH-001808,EMP-004431,Preventive,22.77,488.53
MAINT-0028089,2025-11-08,LOC-0066,MCH-001184,EMP-004213,Inspection,1203.0,338.13
MAINT-0028090,2025-04-24,LOC-0072,MCH-000931,EMP-001704,Inspection,19.68,742.23
MAINT-0028091,2024-07-17,LOC-0018,MCH-000531,EMP-002852,Corrective,0.81,515.72
MAINT-0028092,2023-11-28,LOC-0029,MCH-000610,EMP-002444,Preventive,1.71,899.19
MAINT-0028094,2025-08-04,LOC-0002,MCH-000566,EMP-004678,Preventive,10.07,638.4
MAINT-0028095,2025-12-26,LOC-0026,MCH-000969,EMP-001488,Emergency,16.32,492.07
MAINT-0028096,2025-09-28,LOC-0012,MCH-001026,EMP-002270,Preventive,4.08,369.6
MAINT-0028097,2025-10-17,LOC-0098,MCH-000920,EMP-002811,Preventive,9.07,544.06
MAINT-0028098,2023-02-21,LOC-0027,MCH-000043,EMP-000217,Preventive,10.88,1798.67
MAINT-0028099,2023-11-28,LOC-0078,MCH-001133,EMP-002052,Inspection,5.1,2129.01
MAINT-0028100,2024-09-29,LOC-0068,MCH-001495,EMP-003043,Inspection,18.52,541.57
MAINT-0028101,2021-11-22,LOC-0002,MCH-000696,EMP-000188,Corrective,20.54,284.66
MAINT-0028102,2025-12-12,LOC-0063,MCH-001546,EMP-004032,Corrective,2.33,267.68
MAINT-0028103,2023-10-29,LOC-0077,MCH-000424,EMP-001418,Preventive,10.41,382.4
MAINT-0028104,2025-08-24,LOC-0090,MCH-001200,EMP-004785,Preventive,6.54,619.17
MAINT-0028105,2025-04-02,LOC-0075,MCH-000893,EMP-003938,Corrective,12.06,342.01
MAINT-0028106,2025-10-13,LOC-0025,MCH-000906,EMP-001210,Inspection,19.28,889.28
MAINT-0028107,2025-03-05,LOC-0017,MCH-000357,EMP-003206,Preventive,6.84,540.78
MAINT-0028108,2025-05-27,LOC-0003,MCH-000922,EMP-003339,Inspection,23.5,382.45
MAINT-0028109,2022-12-21,LOC-0060,MCH-000836,EMP-000789,Preventive,11.1,306.27
MAINT-0028110,2025-01-12,LOC-0026,MCH-001220,EMP-000505,Emergency,1.83,794.93
MAINT-0028111,2025-08-07,LOC-0097,MCH-000749,EMP-003202,Preventive,11.22,570.57
MAINT-0028112,2025-10-29,LOC-0047,MCH-001930,EMP-004813,Corrective,5.09,559.03
MAINT-0028113,2025-04-14,LOC-0042,MCH-000801,EMP-002917,Inspection,7.6,92.33
MAINT-0028114,2025-12-12,LOC-0093,MCH-001395,EMP-002616,Preventive,10.11,268.94
MAINT-0028115,2025-11-27,LOC-0043,MCH-000029,EMP-001732,Preventive,7.64,671.81
MAINT-0028116,2024-10-14,LOC-0026,MCH-001460,EMP-004170,Preventive,6.77,369.72
MAINT-0028117,2024-10-24,LOC-0094,MCH-000174,EMP-003609,Emergency,22.62,39909.0
MAINT-0028119,2024-04-14,LOC-0087,MCH-000787,EMP-004365,Inspection,17.24,1725.43
MAINT-0028121,2024-11-21,LOC-0094,MCH-001639,EMP-000086,Preventive,4.2,349.09
MAINT-0028122,2024-01-18,LOC-0030,MCH-000595,EMP-001321,Corrective,21.96,516.67
MAINT-0028123,2025-10-01,LOC-0015,MCH-001128,EMP-001775,Preventive,15.46,199.73
MAINT-0028124,2024-12-11,LOC-0027,MCH-000516,EMP-003984,Preventive,5.74,131.05
MAINT-0028125,2024-06-05,LOC-0029,MCH-000706,EMP-000110,Preventive,1.44,311.62
MAINT-0028126,2025-11-02,LOC-0066,MCH-000925,EMP-004344,Inspection,19.12,614.94
MAINT-0028127,2023-10-16,LOC-0051,MCH-000482,EMP-001203,Corrective,22.14,356.09
MAINT-0028128,2024-07-27,LOC-0086,MCH-000647,EMP-003342,Inspection,18.38,125.91
MAINT-0028129,2024-02-08,LOC-0005,MCH-001952,EMP-004487,Preventive,15.49,268.15
MAINT-0028130,2025-11-24,LOC-0028,MCH-000535,EMP-001786,Corrective,12.4,317.98
MAINT-0028131,2025-06-04,LOC-0010,MCH-001901,EMP-003524,Preventive,1.31,546.69
MAINT-0028132,2025-05-07,LOC-0062,MCH-000466,EMP-001646,Corrective,15.6,433.49
MAINT-0028133,2025-12-22,LOC-0075,MCH-000893,EMP-000552,Preventive,4.0,435.69
MAINT-0028134,2025-05-16,LOC-0058,MCH-000842,EMP-000483,Inspection,10.56,452.49
MAINT-0028135,2025-07-16,LOC-0013,MCH-001367,EMP-003211,Inspection,16.9,180.66
MAINT-0028136,2023-07-14,LOC-0093,MCH-001226,EMP-002866,Preventive,1.29,478.39
MAINT-0028137,2024-10-31,LOC-0022,MCH-001975,EMP-000835,Corrective,15.03,278.91
MAINT-0028138,2024-03-28,LOC-0047,MCH-000312,EMP-003682,Corrective,8.86,827.57
MAINT-0028139,2024-05-07,LOC-0051,MCH-000469,EMP-003905,Preventive,9.08,225.63
MAINT-0028140,2024-09-12,LOC-0052,MCH-000343,EMP-003284,Inspection,18.35,521.26
MAINT-0028141,2022-09-23,LOC-0054,MCH-001470,EMP-003656,Inspection,21.62,47.81
MAINT-0028142,2025-12-08,LOC-0057,MCH-000616,EMP-003210,Preventive,4.83,138.19
MAINT-0028143,2023-09-25,LOC-0019,MCH-001432,EMP-002419,Preventive,0.0,1531.93
MAINT-0028144,2025-08-17,LOC-0024,MCH-000605,EMP-003069,Preventive,13.33,118.65
MAINT-0028145,2025-12-02,LOC-0021,MCH-000321,EMP-002310,Emergency,1.66,431.72
MAINT-0028147,2025-08-26,LOC-0080,MCH-000522,EMP-004362,Preventive,16.32,782.68
MAINT-0028148,2025-03-05,LOC-0057,MCH-000707,EMP-002365,Emergency,14.85,278.28
MAINT-0028149,2025-10-25,LOC-0017,MCH-001237,EMP-002128,Inspection,0.66,110.59
MAINT-0028150,2022-06-13,LOC-0066,MCH-001554,EMP-004292,Corrective,18.01,524.66
MAINT-0028151,2025-12-12,LOC-0063,MCH-001127,EMP-000228,Corrective,11.12,691.36
MAINT-0028152,2025-11-09,LOC-0091,MCH-000399,EMP-003215,Corrective,19.51,39909.0
MAINT-0028153,2021-11-14,LOC-0055,MCH-001846,EMP-003908,Inspection,6.35,431.99
MAINT-0028154,2024-11-22,LOC-0072,MCH-001886,EMP-001451,Corrective,11.01,233.78
MAINT-0028155,2025-01-26,LOC-0012,MCH-000534,EMP-001551,Preventive,13.12,462.55
MAINT-0028156,2025-12-22,LOC-0043,MCH-001514,EMP-004526,Corrective,22.02,407.7
MAINT-0028157,2025-03-07,LOC-0093,MCH-001441,EMP-001784,Corrective,4.58,252.51
MAINT-0028158,2023-11-04,LOC-0057,MCH-001963,EMP-004332,Corrective,3.16,320.03
MAINT-0028159,2025-06-25,LOC-0041,MCH-000169,EMP-004451,Corrective,11.82,400.44
MAINT-0028160,2025-05-03,LOC-0094,MCH-000174,EMP-001027,Inspection,16.1,207.67
MAINT-0028161,2025-04-01,LOC-0093,MCH-001673,EMP-004869,Preventive,4.89,504.44
MAINT-0028163,2025-11-29,LOC-0036,MCH-001836,EMP-002097,Inspection,19.48,98.8
MAINT-0028164,2025-12-13,LOC-0088,MCH-000245,EMP-002000,Preventive,2.42,1830.02
MAINT-0028165,2025-11-28,LOC-0056,MCH-001445,EMP-000333,Corrective,23.37,1606.28
MAINT-0028166,2022-01-30,LOC-0014,MCH-001256,EMP-004067,Preventive,23.86,1783.19
MAINT-0028167,2023-06-20,LOC-0004,MCH-001735,EMP-000027,Corrective,7.08,117.34
MAINT-0028168,2024-07-11,LOC-0022,MCH-001698,EMP-001780,Corrective,7.15,160.49
MAINT-0028169,2025-09-23,LOC-0053,MCH-001015,EMP-004273,Preventive,19.14,1084.55
MAINT-0028170,2025-06-12,LOC-0052,MCH-000937,EMP-003872,Preventive,17.72,1003.26
MAINT-0028171,2024-04-05,LOC-0089,MCH-000798,EMP-003929,Preventive,16.73,880.09
MAINT-0028172,2025-12-30,LOC-0034,MCH-000637,EMP-002832,Corrective,22.51,240.21
MAINT-0028175,2025-09-15,LOC-0052,MCH-001603,EMP-001894,Inspection,8.11,246.87
MAINT-0028176,2025-09-14,LOC-0027,MCH-000800,EMP-000993,Inspection,21.93,495.9
MAINT-0028177,2025-11-24,LOC-0025,MCH-001989,EMP-000167,Corrective,22.13,295.5
MAINT-0028178,2024-01-24,LOC-0037,MCH-001511,EMP-000801,Corrective,20.63,486.24
MAINT-0028179,2023-04-27,LOC-0035,MCH-000375,EMP-003793,Preventive,7.6,1141.36
MAINT-0028180,2023-12-25,LOC-0076,MCH-000859,EMP-002225,Corrective,20.33,299.95
MAINT-0028181,2022-09-20,LOC-0070,MCH-001083,EMP-002702,Emergency,18.67,158.54
MAINT-0028182,2025-11-05,LOC-0051,MCH-001517,EMP-003255,Preventive,9.44,2283.8
MAINT-0028183,2025-12-22,LOC-0069,MCH-000947,EMP-003608,Corrective,4.12,1534.05
MAINT-0028184,2025-07-13,LOC-0083,MCH-000918,EMP-003142,Preventive,10.42,457.96
MAINT-0028185,2025-12-18,LOC-0035,MCH-000010,EMP-003582,Corrective,23.01,217.28
MAINT-0028186,2024-10-22,LOC-0092,MCH-000222,EMP-001109,Inspection,22.7,141.69
MAINT-0028187,2025-12-05,LOC-0043,MCH-000178,EMP-002283,Emergency,1.71,199.07
MAINT-0028188,2023-10-27,LOC-0091,MCH-000399,EMP-004205,Preventive,3.56,691.59
MAINT-0028189,2025-04-30,LOC-0052,MCH-000814,EMP-001998,Inspection,14.16,748.08
MAINT-0028190,2024-03-05,LOC-0016,MCH-001681,EMP-004649,Corrective,3.81,323.66
MAINT-0028191,2025-07-16,LOC-0049,MCH-001248,EMP-003776,Preventive,1.83,257.43
MAINT-0028192,2025-12-10,LOC-0006,MCH-001099,EMP-000141,Corrective,0.77,207.84
MAINT-0028193,2024-02-08,LOC-0057,MCH-001620,EMP-004605,Preventive,20.17,137.61
MAINT-0028194,2025-11-11,LOC-0070,MCH-001169,EMP-000851,Inspection,13.44,416.0
MAINT-0028195,2025-07-30,LOC-0087,MCH-001421,EMP-000472,Preventive,14.81,1034.71
MAINT-0028196,2024-12-23,LOC-0035,MCH-001520,EMP-003106,Preventive,2.82,429.08
MAINT-0028197,2025-02-03,LOC-0053,MCH-000146,EMP-002532,Inspection,15.21,311.69
MAINT-0028199,2024-09-25,LOC-0084,MCH-001213,EMP-002761,Inspection,19.66,154.72
MAINT-0028200,2025-02-15,LOC-0089,MCH-000670,EMP-004604,Corrective,10.11,178.2
MAINT-0028201,2024-04-17,LOC-0060,MCH-001366,EMP-001348,Inspection,20.26,595.9
MAINT-0028202,2025-01-24,LOC-0097,MCH-000504,EMP-003087,Preventive,11.1,214.49
MAINT-0028203,2025-04-23,LOC-0031,MCH-001311,EMP-004903,Corrective,15.26,925.06
MAINT-0028204,2025-11-24,LOC-0027,MCH-000713,EMP-003504,Corrective,5.8,388.03
MAINT-0028206,2024-01-09,LOC-0078,MCH-000740,EMP-000705,Preventive,10.73,264.43
MAINT-0028207,2025-03-29,LOC-0006,MCH-000179,EMP-003409,Corrective,12.06,1272.75
MAINT-0028208,2025-03-29,LOC-0074,MCH-001319,EMP-001852,Corrective,9.24,270.05
MAINT-0028209,2023-07-20,LOC-0048,MCH-000628,EMP-003694,Preventive,8.45,726.91
MAINT-0028210,2023-03-05,LOC-0098,MCH-001699,EMP-000221,Corrective,21.18,163.51
MAINT-0028211,2025-12-15,LOC-0006,MCH-000179,EMP-000467,Preventive,14.77,543.06
MAINT-0028212,2025-02-26,LOC-0046,MCH-000033,EMP-002687,Corrective,1.6,274.87
MAINT-0028213,2024-09-26,LOC-0007,MCH-000390,EMP-004069,Preventive,10.33,1445.36
MAINT-0028214,2023-10-23,LOC-0055,MCH-000062,EMP-000628,Corrective,8.04,277.35
MAINT-0028215,2024-09-13,LOC-0092,MCH-001550,EMP-000393,Inspection,22.84,417.63
MAINT-0028216,2025-12-29,LOC-0078,MCH-000857,EMP-004500,Corrective,9.43,339.45
MAINT-0028217,2025-12-16,LOC-0067,MCH-001097,EMP-004142,Preventive,0.93,409.14
MAINT-0028218,2025-01-10,LOC-0098,MCH-000020,EMP-004002,Inspection,3.43,1876.08
MAINT-0028219,2024-01-13,LOC-0082,MCH-001124,EMP-001472,Preventive,20.46,292.44
MAINT-0028220,2025-12-18,LOC-0073,MCH-000796,EMP-004830,Preventive,21.93,67.51
MAINT-0028221,2025-10-13,LOC-0051,MCH-001283,EMP-003149,Corrective,3.45,215.27
MAINT-0028222,2025-05-06,LOC-0026,MCH-000689,EMP-001256,Emergency,8.49,149.24
MAINT-0028223,2025-10-05,LOC-0015,MCH-001128,EMP-003622,Preventive,12.11,401.13
MAINT-0028224,2024-08-18,LOC-0030,MCH-001988,EMP-001776,Inspection,1203.0,1129.24
MAINT-0028225,2025-11-03,LOC-0045,MCH-001998,EMP-003480,Preventive,12.28,475.59
MAINT-0028226,2023-10-22,LOC-0087,MCH-000980,EMP-003464,Inspection,8.47,844.26
MAINT-0028227,2025-11-02,LOC-0098,MCH-001913,EMP-004207,Preventive,3.74,276.88
MAINT-0028228,2025-09-24,LOC-0035,MCH-000467,EMP-003170,Corrective,12.04,389.56
MAINT-0028229,2025-11-21,LOC-0014,MCH-001056,EMP-004597,Corrective,22.15,242.34
MAINT-0028230,2025-08-02,LOC-0092,MCH-001550,EMP-001325,Inspection,6.29,444.63
MAINT-0028231,2024-06-07,LOC-0067,MCH-001914,EMP-002154,Preventive,12.66,1039.89
MAINT-0028232,2024-01-03,LOC-0086,MCH-000888,EMP-000741,Preventive,14.58,734.68
MAINT-0028233,2025-01-10,LOC-0092,MCH-001931,EMP-003442,Inspection,12.09,603.74
MAINT-0028234,2025-04-23,LOC-0010,MCH-000270,EMP-003827,Preventive,12.3,252.5
MAINT-0028236,2025-06-22,LOC-0053,MCH-001060,EMP-001820,Corrective,15.8,473.76
MAINT-0028237,2025-11-04,LOC-0035,MCH-001981,EMP-004212,Preventive,23.58,155.41
MAINT-0028238,2025-08-31,LOC-0004,MCH-000138,EMP-000537,Corrective,5.15,1769.78
MAINT-0028239,2025-07-16,LOC-0008,MCH-001234,EMP-002121,Inspection,15.75,809.35
MAINT-0028240,2025-11-19,LOC-0096,MCH-000284,EMP-002565,Inspection,2.31,826.12
MAINT-0028241,2025-08-01,LOC-0084,MCH-000777,EMP-001242,Preventive,8.56,261.79
MAINT-0028242,2024-10-04,LOC-0073,MCH-001499,EMP-001485,Preventive,1.66,419.82
MAINT-0028243,2025-03-30,LOC-0039,MCH-000649,EMP-002545,Preventive,9.12,645.78
MAINT-0028244,2025-05-30,LOC-0019,MCH-000725,EMP-002518,Preventive,15.33,467.52
MAINT-0028245,2025-11-06,LOC-0061,MCH-000903,EMP-003164,Preventive,10.22,366.98
MAINT-0028247,2025-03-18,LOC-0024,MCH-000940,EMP-003625,Corrective,22.82,129.58
MAINT-0028248,2025-06-18,LOC-0040,MCH-001833,EMP-003716,Preventive,0.51,774.43
MAINT-0028249,2025-08-10,LOC-0027,MCH-000406,EMP-003984,Inspection,2.28,401.13
MAINT-0028250,2023-05-24,LOC-0100,MCH-001848,EMP-001406,Inspection,4.47,350.6
MAINT-0028251,2022-08-31,LOC-0047,MCH-000223,EMP-000738,Preventive,8.24,1531.0
MAINT-0028252,2025-10-21,LOC-0062,MCH-001990,EMP-000390,Preventive,5.79,186.74
MAINT-0028253,2023-09-09,LOC-0026,MCH-001232,EMP-003937,Corrective,0.99,292.34
MAINT-0028254,2025-10-19,LOC-0045,MCH-001587,EMP-003927,Inspection,1.4,1133.02
MAINT-0028255,2025-02-10,LOC-0032,MCH-001843,EMP-003667,Inspection,22.93,1891.8
MAINT-0028256,2025-01-18,LOC-0062,MCH-000354,EMP-002664,Preventive,17.53,0.0
MAINT-0028258,2025-04-28,LOC-0100,MCH-001406,EMP-000353,Corrective,13.89,989.6
MAINT-0028259,2025-07-22,LOC-0053,MCH-001303,EMP-002705,Corrective,5.77,123.2
MAINT-0028260,2025-02-22,LOC-0094,MCH-001640,EMP-004320,Emergency,18.12,286.33
MAINT-0028261,2023-01-30,LOC-0074,MCH-000892,EMP-003288,Corrective,10.74,404.87
MAINT-0028262,2025-05-06,LOC-0019,MCH-001467,EMP-000557,Corrective,14.94,630.13
MAINT-0028263,2025-11-24,LOC-0012,MCH-001026,EMP-004761,Preventive,21.45,342.97
MAINT-0028264,2025-05-14,LOC-0058,MCH-001772,EMP-000152,Inspection,22.19,262.83
MAINT-0028265,2022-04-14,LOC-0042,MCH-000076,EMP-004747,Corrective,10.68,769.73
MAINT-0028266,2024-04-01,LOC-0077,MCH-001479,EMP-004804,Corrective,5.97,138.38
MAINT-0028267,2025-10-20,LOC-0024,MCH-000723,EMP-000389,Preventive,8.84,398.81
MAINT-0028268,2024-03-27,LOC-0038,MCH-001878,EMP-004431,Corrective,22.28,99.72
MAINT-0028269,2025-10-03,LOC-0026,MCH-000969,EMP-004468,Emergency,19.99,436.99
MAINT-0028270,2024-08-26,LOC-0070,MCH-001894,EMP-003247,Inspection,9.57,675.77
MAINT-0028271,2024-03-27,LOC-0072,MCH-001994,EMP-004735,Inspection,9.34,185.93
MAINT-0028272,2025-05-23,LOC-0080,MCH-001341,EMP-000136,Inspection,15.58,332.41
MAINT-0028273,2024-11-21,LOC-0028,MCH-000773,EMP-000401,Preventive,1.05,354.87
MAINT-0028274,2025-09-15,LOC-0051,MCH-001517,EMP-001481,Corrective,5.45,383.25
MAINT-0028275,2024-03-11,LOC-0094,MCH-001647,EMP-001838,Preventive,4.97,379.34
MAINT-0028277,2023-03-07,LOC-0016,MCH-001902,EMP-000760,Preventive,2.22,1394.98
MAINT-0028278,2025-12-04,LOC-0023,MCH-001962,EMP-000596,Inspection,19.9,493.88
MAINT-0028279,2025-06-22,LOC-0003,MCH-000229,EMP-003339,Preventive,18.54,348.93
MAINT-0028280,2025-12-11,LOC-0016,MCH-001469,EMP-001303,Preventive,6.25,91.39
MAINT-0028282,2025-07-28,LOC-0070,MCH-000032,EMP-000814,Corrective,20.61,919.81
MAINT-0028284,2025-03-21,LOC-0045,MCH-000549,EMP-003999,Preventive,22.48,164.07
MAINT-0028285,2024-03-22,LOC-0049,MCH-000950,EMP-003073,Emergency,12.69,762.13
MAINT-0028286,2025-11-25,LOC-0004,MCH-000899,EMP-004576,Inspection,3.09,565.52
MAINT-0028287,2025-12-25,LOC-0083,MCH-001277,EMP-000745,Preventive,11.07,273.25
MAINT-0028288,2023-11-03,LOC-0055,MCH-001396,EMP-003398,Preventive,22.98,371.87
MAINT-0028289,2025-05-28,LOC-0070,MCH-000090,EMP-001146,Preventive,16.77,382.89
MAINT-0028290,2021-11-15,LOC-0004,MCH-000386,EMP-000058,Preventive,12.43,507.19
MAINT-0028291,2025-08-30,LOC-0052,MCH-001603,EMP-004135,Preventive,20.58,347.23
MAINT-0028292,2022-02-11,LOC-0027,MCH-001012,EMP-003707,Corrective,15.13,210.11
MAINT-0028293,2025-09-26,LOC-0082,MCH-001661,EMP-000833,Preventive,23.89,2148.51
MAINT-0028294,2025-09-07,LOC-0065,MCH-001756,EMP-003838,Inspection,21.55,515.13
MAINT-0028295,2025-06-14,LOC-0019,MCH-000725,EMP-000089,Preventive,20.66,1578.59
MAINT-0028296,2023-10-09,LOC-0052,MCH-001389,EMP-004629,Preventive,22.82,301.17
MAINT-0028297,2023-11-06,LOC-0022,MCH-001824,EMP-003952,Corrective,20.3,1449.97
MAINT-0028298,2025-09-02,LOC-0025,MCH-001823,EMP-003293,Inspection,9.62,268.74
MAINT-0028299,2024-11-18,LOC-0073,MCH-001600,EMP-000350,Preventive,17.4,475.52
MAINT-0028300,2025-08-30,LOC-0057,MCH-001963,EMP-004605,Corrective,15.17,444.66
MAINT-0028301,2025-07-16,LOC-0042,MCH-001507,EMP-001887,Preventive,17.68,314.7
MAINT-0028302,2023-07-15,LOC-0010,MCH-000572,EMP-000908,Corrective,21.63,230.57
MAINT-0028303,2025-03-17,LOC-0065,MCH-001523,EMP-000576,Preventive,18.91,339.63
MAINT-0028304,2023-11-22,LOC-0039,MCH-001581,EMP-000138,Emergency,3.53,527.51
MAINT-0028305,2024-09-06,LOC-0041,MCH-001455,EMP-001007,Preventive,4.36,670.53
MAINT-0028306,2025-12-17,LOC-0059,MCH-000736,EMP-001917,Preventive,0.63,234.52
MAINT-0028307,2025-04-01,LOC-0096,MCH-001110,EMP-003505,Preventive,0.72,388.31
MAINT-0028308,2022-11-04,LOC-0064,MCH-000656,EMP-004834,Inspection,18.54,249.42
MAINT-0028309,2025-11-05,LOC-0022,MCH-000898,EMP-004417,Corrective,6.75,325.86
MAINT-0028310,2025-09-22,LOC-0062,MCH-001765,EMP-000827,Preventive,1.15,297.0
MAINT-0028311,2025-12-01,LOC-0061,MCH-001178,EMP-003432,Preventive,11.35,600.23
MAINT-0028312,2025-10-02,LOC-0092,MCH-000588,EMP-004577,Preventive,4.62,291.79
MAINT-0028313,2025-06-23,LOC-0094,MCH-001565,EMP-000329,Corrective,22.18,603.75
MAINT-0028314,2022-10-29,LOC-0061,MCH-000330,EMP-003164,Preventive,3.25,627.47
MAINT-0028315,2022-12-24,LOC-0046,MCH-001888,EMP-001486,Preventive,8.72,634.35
MAINT-0028316,2025-03-14,LOC-0035,MCH-001463,EMP-004370,Corrective,19.59,228.91
MAINT-0028317,2024-01-24,LOC-0013,MCH-000158,EMP-001313,Emergency,13.34,448.89
MAINT-0028318,2025-12-28,LOC-0015,MCH-000447,EMP-003823,Corrective,17.5,498.85
MAINT-0028319,2025-06-05,LOC-0070,MCH-000239,EMP-001560,Preventive,6.76,158.12
MAINT-0028321,2024-04-12,LOC-0031,MCH-000380,EMP-004573,Inspection,4.15,172.64
MAINT-0028322,2025-12-20,LOC-0059,MCH-000902,EMP-004478,Inspection,23.02,188.9
