emissions_key,emissions_id,date_key,location_key,emissions_category,co2_emissions
58995,EMS-058995,20240126,4,Transportation,1770.132
58996,EMS-058996,20221217,82,Purchased Energy,4297.935
58997,EMS-058997,20240903,72,Direct Emissions,1714.612
58998,EMS-058998,20200203,67,Transportation,3315.95
58999,EMS-058999,20251222,91,Direct Emissions,1423.404
59000,EMS-059000,20240328,64,Transportation,3074.639
59001,EMS-059001,20201204,14,Transportation,3229.405
59002,EMS-059002,20241203,26,Purchased Energy,1864.54
59003,EMS-059003,20241004,73,Direct Emissions,3398.363
59004,EMS-059004,20230202,99,Purchased Energy,2359.686
59005,EMS-059005,20210313,40,Purchased Energy,2440.431
59006,EMS-059006,20230703,7,Transportation,2001.2
59007,EMS-059007,20221013,57,Transportation,257.272
59008,EMS-059008,20220202,99,Direct Emissions,2869.058
59009,EMS-059009,20201031,63,Purchased Energy,2103.831
59010,EMS-059010,20220613,53,Purchased Energy,2553.205
59011,EMS-059011,20191017,6,Direct Emissions,2829.491
59012,EMS-059012,20200423,32,Transportation,4942.379
59013,EMS-059013,20190729,51,Transportation,4964.715
59014,EMS-059014,20200105,54,Transportation,3363.038
59015,EMS-059015,20200328,38,Direct Emissions,1508.724
59016,EMS-059016,20210407,74,Purchased Energy,292.976
59017,EMS-059017,20210104,43,Direct Emissions,734.758
59018,EMS-059018,20230407,31,Direct Emissions,1042.119
59019,EMS-059019,20210622,81,Direct Emissions,1781.099
59020,EMS-059020,20240421,19,Transportation,810.753
59021,EMS-059021,20190305,30,Direct Emissions,3803.322
59022,EMS-059022,20221205,48,Purchased Energy,877.235
59023,EMS-059023,20210524,65,Direct Emissions,4781.628
59024,EMS-059024,20211022,87,Direct Emissions,2920.818
59025,EMS-059025,20240309,46,Direct Emissions,4248.817
59026,EMS-059026,20210920,63,Purchased Energy,724.903
59027,EMS-059027,20240625,18,Direct Emissions,4119.284
59028,EMS-059028,20190522,77,Transportation,496.78
59029,EMS-059029,20210702,57,Direct Emissions,4654.125
59030,EMS-059030,20220202,3,Transportation,2208.859
59031,EMS-059031,20190602,95,Transportation,3789.994
59032,EMS-059032,20250209,71,Transportation,3424.669
59033,EMS-059033,20190926,31,Transportation,4771.312
59034,EMS-059034,20251117,82,Direct Emissions,805.863
59035,EMS-059035,20220729,58,Direct Emissions,3471.06
59036,EMS-059036,20240624,21,Transportation,2390.811
59037,EMS-059037,20200624,61,Purchased Energy,2557.771
59038,EMS-059038,20210710,65,Transportation,3197.221
59039,EMS-059039,20220716,13,Transportation,3658.925
59040,EMS-059040,20230816,72,Purchased Energy,4514.222
59041,EMS-059041,20240207,84,Purchased Energy,3057.327
59042,EMS-059042,20200202,66,Purchased Energy,3183.9
59043,EMS-059043,20250121,20,Purchased Energy,1204.615
59044,EMS-059044,20220201,14,Purchased Energy,3008.961
59045,EMS-059045,20230618,87,Purchased Energy,2224.102
59046,EMS-059046,20211217,80,Transportation,1629.404
59047,EMS-059047,20230605,57,Transportation,1135.064
59048,EMS-059048,20240212,45,Direct Emissions,281.362
59049,EMS-059049,20191130,19,Purchased Energy,1491.975
59050,EMS-059050,20250823,100,Direct Emissions,2260.406
59051,EMS-059051,20240731,53,Transportation,2678.546
59052,EMS-059052,20190501,58,Purchased Energy,3610.033
59053,EMS-059053,20230530,17,Purchased Energy,1371.258
59054,EMS-059054,20190827,20,Transportation,4005.07
59055,EMS-059055,20220412,79,Transportation,3983.411
59056,EMS-059056,20230924,84,Direct Emissions,3730.729
59057,EMS-059057,20200506,7,Transportation,3436.905
59058,EMS-059058,20190831,16,Direct Emissions,4916.305
59059,EMS-059059,20190618,54,Direct Emissions,1200.001
59060,EMS-059060,20190618,53,Transportation,1024.343
59061,EMS-059061,20240628,44,Purchased Energy,528.932
59062,EMS-059062,20220206,66,Direct Emissions,4135.131
59063,EMS-059063,20200316,61,Purchased Energy,812.768
59064,EMS-059064,20190120,16,Purchased Energy,1152.249
59065,EMS-059065,20251018,74,Purchased Energy,853.127
59066,EMS-059066,20190103,2,Transportation,3521.277
59067,EMS-059067,20200922,26,Direct Emissions,301.684
59068,EMS-059068,20240808,79,Transportation,1682.347
59069,EMS-059069,20221201,33,Transportation,1372.537
59070,EMS-059070,20190814,2,Transportation,4267.941
59071,EMS-059071,20230520,12,Direct Emissions,2468.522
59072,EMS-059072,20250129,12,Direct Emissions,2834.35
59073,EMS-059073,20250409,66,Transportation,3743.462
59074,EMS-059074,20240615,61,Purchased Energy,379.582
59075,EMS-059075,20240623,59,Transportation,4108.909
59076,EMS-059076,20220214,58,Transportation,263.453
59077,EMS-059077,20220724,80,Transportation,1737.614
59078,EMS-059078,20251020,31,Purchased Energy,2238.586
59079,EMS-059079,20230615,31,Transportation,4388.439
59080,EMS-059080,20251118,18,Purchased Energy,918.441
59081,EMS-059081,20250329,54,Direct Emissions,1562.424
59082,EMS-059082,20220224,97,Transportation,2195.701
59083,EMS-059083,20220305,98,Transportation,4350.644
59084,EMS-059084,20221215,32,Purchased Energy,1039.853
59085,EMS-059085,20230906,16,Transportation,931.546
59086,EMS-059086,20230212,29,Purchased Energy,124.96
59087,EMS-059087,20190816,25,Purchased Energy,864.598
59088,EMS-059088,20240609,99,Transportation,1552.391
59089,EMS-059089,20241219,76,Transportation,184.942
59090,EMS-059090,20251031,25,Purchased Energy,896.058
59091,EMS-059091,20221102,70,Direct Emissions,1789.538
59092,EMS-059092,20191009,98,Purchased Energy,2751.446
59093,EMS-059093,20240403,70,Purchased Energy,4233.095
59094,EMS-059094,20200215,16,Transportation,116.973
59095,EMS-059095,20230131,46,Purchased Energy,1393.043
59096,EMS-059096,20210830,69,Transportation,3418.932
59097,EMS-059097,20200306,7,Transportation,319.463
59098,EMS-059098,20201016,15,Transportation,204.474
59099,EMS-059099,20240117,74,Direct Emissions,3874.401
59100,EMS-059100,20210316,100,Direct Emissions,2083.204
59101,EMS-059101,20200620,93,Purchased Energy,4623.347
59102,EMS-059102,20200525,21,Transportation,4544.34
59103,EMS-059103,20230517,53,Purchased Energy,1422.545
59104,EMS-059104,20220216,19,Purchased Energy,4262.019
59105,EMS-059105,20240927,82,Transportation,4647.942
59106,EMS-059106,20230704,53,Transportation,702.174
59107,EMS-059107,20220831,55,Purchased Energy,937.394
59108,EMS-059108,20190609,33,Direct Emissions,1606.528
59109,EMS-059109,20250209,58,Transportation,765.397
59110,EMS-059110,20220524,39,Direct Emissions,1476.572
59111,EMS-059111,20250908,80,Purchased Energy,3991.866
59112,EMS-059112,20190109,1,Transportation,3197.64
59113,EMS-059113,20190721,52,Purchased Energy,3465.604
59114,EMS-059114,20200628,80,Direct Emissions,255.495
59115,EMS-059115,20220825,81,Direct Emissions,1744.411
59116,EMS-059116,20200830,56,Direct Emissions,1676.587
59117,EMS-059117,20210910,75,Transportation,1741.795
59118,EMS-059118,20221227,48,Transportation,2068.169
59119,EMS-059119,20220114,93,Direct Emissions,1212.973
59120,EMS-059120,20240207,5,Purchased Energy,2122.429
59121,EMS-059121,20240120,88,Direct Emissions,895.062
59122,EMS-059122,20230321,20,Direct Emissions,1699.395
59123,EMS-059123,20241023,57,Transportation,4617.575
59124,EMS-059124,20190613,91,Purchased Energy,1163.73
59125,EMS-059125,20210303,68,Direct Emissions,4423.219
59126,EMS-059126,20190923,97,Purchased Energy,1473.504
59127,EMS-059127,20220729,13,Direct Emissions,4152.793
59128,EMS-059128,20210220,71,Purchased Energy,2459.329
59129,EMS-059129,20211112,44,Purchased Energy,704.768
59130,EMS-059130,20241009,65,Direct Emissions,1283.199
59131,EMS-059131,20230411,94,Purchased Energy,684.136
59132,EMS-059132,20220122,100,Purchased Energy,2011.71
59133,EMS-059133,20200417,32,Transportation,991.848
59134,EMS-059134,20200202,92,Transportation,2543.767
59135,EMS-059135,20250327,50,Transportation,1005.541
59136,EMS-059136,20200104,22,Transportation,4211.682
59137,EMS-059137,20250528,95,Purchased Energy,3898.426
59138,EMS-059138,20190425,85,Purchased Energy,2255.705
59139,EMS-059139,20251005,49,Transportation,3955.601
59140,EMS-059140,20220627,69,Purchased Energy,2718.491
59141,EMS-059141,20220716,4,Purchased Energy,1355.179
59142,EMS-059142,20250724,74,Transportation,1914.768
59143,EMS-059143,20221205,32,Direct Emissions,1908.821
59144,EMS-059144,20200321,65,Direct Emissions,1159.686
59145,EMS-059145,20240515,58,Direct Emissions,4039.036
59146,EMS-059146,20220503,76,Purchased Energy,4070.734
59147,EMS-059147,20240526,27,Transportation,3478.521
59148,EMS-059148,20230528,90,Transportation,3522.551
59149,EMS-059149,20241223,22,Direct Emissions,3115.007
59150,EMS-059150,20200225,74,Direct Emissions,2453.235
59151,EMS-059151,20240905,1,Purchased Energy,2887.634
59152,EMS-059152,20190924,82,Purchased Energy,3932.3
59153,EMS-059153,20210519,39,Transportation,3665.97
59154,EMS-059154,20230504,61,Transportation,1882.096
59155,EMS-059155,20220228,80,Transportation,3822.761
59156,EMS-059156,20210526,39,Purchased Energy,1394.302
59157,EMS-059157,20250420,14,Purchased Energy,2514.584
59158,EMS-059158,20211017,83,Purchased Energy,1211.469
59159,EMS-059159,20200112,6,Direct Emissions,767.94
59160,EMS-059160,20230512,52,Direct Emissions,32.611
59161,EMS-059161,20241030,36,Purchased Energy,3778.745
59162,EMS-059162,20251222,16,Direct Emissions,191.772
59163,EMS-059163,20230213,40,Transportation,1481.508
59164,EMS-059164,20230724,67,Purchased Energy,4782.784
59165,EMS-059165,20200403,82,Direct Emissions,3596.916
59166,EMS-059166,20250712,63,Transportation,1499.614
59167,EMS-059167,20210723,23,Transportation,1362.354
59168,EMS-059168,20210304,7,Direct Emissions,1226.954
59169,EMS-059169,20231023,29,Purchased Energy,1801.612
59170,EMS-059170,20240107,23,Transportation,4873.142
59171,EMS-059171,20230608,22,Direct Emissions,1728.513
59172,EMS-059172,20220304,47,Purchased Energy,4705.622
59173,EMS-059173,20230422,11,Direct Emissions,1886.622
59174,EMS-059174,20210321,63,Direct Emissions,1995.696
59175,EMS-059175,20240424,90,Direct Emissions,2377.546
59176,EMS-059176,20210212,37,Transportation,4651.928
59177,EMS-059177,20190402,25,Direct Emissions,3551.835
59178,EMS-059178,20210329,93,Direct Emissions,273.294
59179,EMS-059179,20221128,65,Direct Emissions,3471.034
59180,EMS-059180,20200109,97,Direct Emissions,1782.61
59181,EMS-059181,20231006,4,Purchased Energy,3180.708
59182,EMS-059182,20190401,17,Transportation,2225.868
59183,EMS-059183,20210227,26,Direct Emissions,841.149
59184,EMS-059184,20220223,6,Purchased Energy,3558.616
59185,EMS-059185,20190701,84,Direct Emissions,4262.62
59186,EMS-059186,20240219,96,Purchased Energy,855.797
59187,EMS-059187,20210702,79,Transportation,2799.649
59188,EMS-059188,20250909,52,Purchased Energy,1416.453
59189,EMS-059189,20220618,75,Transportation,1209.375
59190,EMS-059190,20210625,34,Purchased Energy,530.343
59191,EMS-059191,20240824,97,Direct Emissions,527.574
59192,EMS-059192,20220328,49,Transportation,3441.355
59193,EMS-059193,20210502,24,Direct Emissions,4228.563
59194,EMS-059194,20240828,14,Direct Emissions,2331.207
59195,EMS-059195,20210417,53,Direct Emissions,3816.298
59196,EMS-059196,20200731,31,Transportation,4584.374
59197,EMS-059197,20230416,61,Purchased Energy,3959.681
59198,EMS-059198,20210129,20,Transportation,1580.935
59199,EMS-059199,20200404,11,Direct Emissions,2755.911
59200,EMS-059200,20241026,44,Purchased Energy,4287.112
59201,EMS-059201,20220808,41,Direct Emissions,1466.01
59202,EMS-059202,20240311,43,Transportation,339.873
59203,EMS-059203,20200127,6,Transportation,4825.753
59204,EMS-059204,20220109,21,Purchased Energy,4202.608
59205,EMS-059205,20251130,7,Purchased Energy,2186.692
59206,EMS-059206,20230903,2,Direct Emissions,3006.153
59207,EMS-059207,20190409,82,Transportation,3570.588
59208,EMS-059208,20200612,47,Purchased Energy,2806.233
59209,EMS-059209,20211207,12,Purchased Energy,4698.226
59210,EMS-059210,20191123,3,Direct Emissions,1452.666
59211,EMS-059211,20230516,48,Direct Emissions,3377.936
59212,EMS-059212,20200315,61,Direct Emissions,138.648
59213,EMS-059213,20240902,97,Transportation,3879.479
59214,EMS-059214,20240427,5,Direct Emissions,2152.817
59215,EMS-059215,20190224,42,Transportation,4425.617
59216,EMS-059216,20200121,21,Purchased Energy,79.978
59217,EMS-059217,20251017,73,Direct Emissions,4995.101
59218,EMS-059218,20200711,43,Transportation,2221.93
59219,EMS-059219,20191014,43,Purchased Energy,3872.85
59220,EMS-059220,20230704,6,Direct Emissions,4517.067
59221,EMS-059221,20200121,55,Direct Emissions,1707.754
59222,EMS-059222,20251207,91,Direct Emissions,4159.084
59223,EMS-059223,20251104,27,Direct Emissions,3132.165
59224,EMS-059224,20250830,38,Purchased Energy,4840.444
59225,EMS-059225,20200406,79,Transportation,4676.795
59226,EMS-059226,20240831,71,Direct Emissions,2074.153
59227,EMS-059227,20191106,42,Direct Emissions,2021.535
59228,EMS-059228,20200920,77,Purchased Energy,4853.106
59229,EMS-059229,20250108,4,Direct Emissions,1677.596
59230,EMS-059230,20240529,86,Purchased Energy,3306.518
59231,EMS-059231,20201120,36,Direct Emissions,4847.313
59232,EMS-059232,20220621,70,Purchased Energy,114.838
59233,EMS-059233,20201109,65,Purchased Energy,3672.516
59234,EMS-059234,20230103,17,Purchased Energy,1359.781
59235,EMS-059235,20230419,51,Purchased Energy,3360.637
59236,EMS-059236,20250120,26,Direct Emissions,951.838
59237,EMS-059237,20210706,6,Purchased Energy,3239.502
59238,EMS-059238,20201216,81,Transportation,3790.218
59239,EMS-059239,20230920,43,Transportation,1963.176
59240,EMS-059240,20210123,2,Direct Emissions,1720.574
59241,EMS-059241,20191123,66,Purchased Energy,1957.641
59242,EMS-059242,20250622,78,Transportation,2613.029
59243,EMS-059243,20210629,72,Direct Emissions,1435.439
59244,EMS-059244,20251212,84,Direct Emissions,1724.628
59245,EMS-059245,20210119,49,Direct Emissions,264.55
59246,EMS-059246,20241104,90,Transportation,2532.973
59247,EMS-059247,20200611,34,Transportation,3301.235
59248,EMS-059248,20210724,9,Purchased Energy,1722.502
59249,EMS-059249,20190401,30,Transportation,3701.555
59250,EMS-059250,20231202,14,Direct Emissions,355.991
59251,EMS-059251,20220425,52,Purchased Energy,989.379
59252,EMS-059252,20210518,92,Transportation,902.096
59253,EMS-059253,20240526,7,Purchased Energy,2337.455
59254,EMS-059254,20191026,72,Transportation,2378.07
59255,EMS-059255,20240914,15,Direct Emissions,937.218
59256,EMS-059256,20200404,66,Direct Emissions,469.056
59257,EMS-059257,20230507,28,Transportation,2963.761
59258,EMS-059258,20190723,67,Transportation,2642.818
59259,EMS-059259,20250714,18,Direct Emissions,1064.476
59260,EMS-059260,20230317,80,Purchased Energy,1663.127
59261,EMS-059261,20250323,9,Purchased Energy,3179.1
59262,EMS-059262,20250201,77,Direct Emissions,476.769
59263,EMS-059263,20210130,55,Purchased Energy,58.125
59264,EMS-059264,20250226,8,Purchased Energy,2050.293
59265,EMS-059265,20190313,53,Transportation,2742.359
59266,EMS-059266,20250909,97,Transportation,4870.036
59267,EMS-059267,20210908,88,Transportation,2429.969
59268,EMS-059268,20200505,49,Direct Emissions,3089.547
59269,EMS-059269,20251004,3,Purchased Energy,2767.838
59270,EMS-059270,20250827,56,Direct Emissions,3059.568
59271,EMS-059271,20210217,18,Direct Emissions,1505.341
59272,EMS-059272,20241107,53,Transportation,4472.218
59273,EMS-059273,20240216,19,Direct Emissions,2373.489
59274,EMS-059274,20200712,59,Transportation,3959.225
59275,EMS-059275,20230718,90,Purchased Energy,4590.374
59276,EMS-059276,20190113,83,Transportation,3491.442
59277,EMS-059277,20231011,15,Direct Emissions,2964.228
59278,EMS-059278,20220407,35,Transportation,3204.53
59279,EMS-059279,20200427,20,Purchased Energy,2779.448
59280,EMS-059280,20201207,30,Transportation,3528.165
59281,EMS-059281,20240403,100,Transportation,4869.67
59282,EMS-059282,20220525,19,Direct Emissions,4421.832
59283,EMS-059283,20190304,19,Transportation,1886.783
59284,EMS-059284,20220606,55,Purchased Energy,4483.689
59285,EMS-059285,20250131,83,Direct Emissions,3731.592
59286,EMS-059286,20230413,77,Purchased Energy,248.29
59287,EMS-059287,20220522,75,Purchased Energy,3759.295
59288,EMS-059288,20230526,53,Transportation,1336.83
59289,EMS-059289,20231119,73,Direct Emissions,2689.725
59290,EMS-059290,20240131,88,Direct Emissions,4861.625
59291,EMS-059291,20200118,12,Transportation,1556.846
59292,EMS-059292,20201209,67,Purchased Energy,3009.017
59293,EMS-059293,20220430,69,Direct Emissions,1732.843
59294,EMS-059294,20220224,87,Transportation,1274.186
59295,EMS-059295,20220720,74,Direct Emissions,3034.621
59296,EMS-059296,20210618,74,Transportation,175.321
59297,EMS-059297,20190523,10,Purchased Energy,970.798
59298,EMS-059298,20230316,81,Direct Emissions,962.615
59299,EMS-059299,20251109,1,Direct Emissions,2805.254
59300,EMS-059300,20190501,30,Transportation,3818.245
59301,EMS-059301,20230525,59,Direct Emissions,2839.048
59302,EMS-059302,20190112,14,Purchased Energy,1900.057
59303,EMS-059303,20241205,71,Purchased Energy,4341.262
59304,EMS-059304,20230207,41,Direct Emissions,173.403
59305,EMS-059305,20231202,89,Purchased Energy,1265.738
59306,EMS-059306,20240311,56,Transportation,4340.434
59307,EMS-059307,20220721,20,Transportation,1866.749
59308,EMS-059308,20220718,98,Transportation,1965.567
59309,EMS-059309,20191228,45,Purchased Energy,364.812
59310,EMS-059310,20221018,57,Transportation,1100.206
59311,EMS-059311,20230210,17,Purchased Energy,3943.287
59312,EMS-059312,20241104,46,Transportation,3911.748
59313,EMS-059313,20210901,69,Transportation,3545.447
59314,EMS-059314,20220222,42,Direct Emissions,1351.944
59315,EMS-059315,20230126,76,Transportation,2008.227
59316,EMS-059316,20201018,84,Transportation,1054.394
59317,EMS-059317,20241011,22,Transportation,3865.058
59318,EMS-059318,20190603,83,Purchased Energy,1607.386
59319,EMS-059319,20220429,25,Direct Emissions,4500.46
59320,EMS-059320,20211116,54,Direct Emissions,1686.978
59321,EMS-059321,20240826,94,Purchased Energy,1577.888
59322,EMS-059322,20210127,2,Purchased Energy,2786.997
59323,EMS-059323,20200515,15,Direct Emissions,94.722
59324,EMS-059324,20240920,59,Purchased Energy,775.551
59325,EMS-059325,20190111,34,Transportation,3033.132
59326,EMS-059326,20231027,69,Direct Emissions,2351.498
59327,EMS-059327,20220917,61,Purchased Energy,93.632
59328,EMS-059328,20201203,19,Purchased Energy,1203.907
